------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=41&areatype=county&cancer=040&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '41', 'areatype': 'county', 'cancer': '040', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_017.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=41&areatype=county&cancer=040&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Oregon by County

"Pancreas, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Oregon",41000,***,11.4 ,10.9, 11.8,558,stable,0.3 ,0.0, 0.7
"United States",00000,***,11 ,10.9, 11,40517,rising,0.3 ,0.2, 0.3
"Jefferson County",41031,***,16.9 ,10.8, 25.5,5,*,*,*,*
"Wasco County",41065,***,16 ,10.5, 23.5,6,*,*,*,*
"Union County",41061,***,15.8 ,10.5, 23.2,6,*,*,*,*
"Crook County",41013,***,15.5 ,10, 23.6,6,*,*,*,*
"Coos County",41011,***,14.1 ,11, 17.9,15,stable,13.9 ,-0.6, 30.6
"Baker County",41001,***,13.9 ,8.4, 22.7,4,*,*,*,*
"Yamhill County",41071,***,13.2 ,10.4, 16.6,16,stable,1.3 ,0.0, 2.7
"Lane County",41039,***,12.3 ,10.8, 13.8,58,stable,0.8 ,-0.2, 1.7
"Curry County",41015,***,12.3 ,8.2, 18.9,6,stable,1.2 ,-0.7, 3.2
"Marion County",41047,***,12.2 ,10.6, 14,45,stable,0.2 ,-0.6, 1.1
"Benton County",41003,***,12.2 ,9.2, 15.9,12,stable,-0.1 ,-2.2, 1.9
