------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=13&areatype=county&cancer=072&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '13', 'areatype': 'county', 'cancer': '072', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_046.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=13&areatype=county&cancer=072&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Georgia by County

"Kidney & Renal Pelvis (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Georgia(3)",13000,***,5 ,4.8, 5.2,524,29.5
"US (SEER+NPCR)(1)",00000,***,4.8 ,4.8, 4.9,17836,29.4
"Jones County(7)",13169,***,11 ,6.5, 17.7,4,48.6
"Effingham County(7)",13103,***,9.1 ,5.8, 13.6,5,37.3
"Troup County(7)",13285,***,7.9 ,5.3, 11.4,6,36.3
"Murray County(7)",13213,***,7.9 ,4.6, 12.8,4,47.4
"Walton County(7)",13297,***,7.8 ,5.5, 10.8,8,39.0
"Union County(7)",13291,***,7.6 ,4.2, 13.8,3,43.2
"Tift County(7)",13277,***,7.3 ,4.1, 12.1,3,33.3
"Gordon County(7)",13129,***,7.2 ,4.6, 10.8,5,32.0
"Douglas County(7)",13097,***,6.9 ,4.9, 9.3,9,35.7
"Newton County(7)",13217,***,6.8 ,4.7, 9.4,7,34.3
"Bibb County(7)",13021,***,6.3 ,4.8, 8.3,11,33.7
"Spalding County(7)",13255,***,6.2 ,3.9, 9.4,5,35.4
"Whitfield County(7)",13313,***,6.1 ,4.2, 8.6,6,38.1
"Floyd County(7)",13115,***,5.7 ,3.9, 8,7,24.5
"Houston County(7)",13153,***,5.7 ,4.1, 7.8,8,33.3
"Muscogee County(7)",13215,***,5.5 ,4.1, 7.2,11,35.5
"Lowndes County(7)",13185,***,5.4 ,3.6, 7.9,6,28.3
"Glynn County(7)",13127,***,5.4 ,3.6, 7.9,6,36.6
"Barrow County(7)",13013,***,5.4 ,3.1, 8.6,4,29.0
"Bartow County(7)",13015,***,5.3 ,3.5, 7.7,6,28.0
"Bulloch County(7)",13031,***,5.3 ,3, 8.6,3,33.3
"Henry County(7)",13151,***,5.2 ,3.9, 6.9,11,28.4
"Carroll County(7)",13045,***,5.2 ,3.5, 7.5,6,25.6
"Clayton County(7)",13063,***,5.2 ,3.8, 6.8,12,28.2
"Paulding County(7)",13223,***,4.8 ,3.3, 6.9,7,26.0
"Jackson County(7)",13157,***,4.8 ,2.8, 7.9,3,29.3
"Forsyth County(7)",13117,***,4.8 ,3.5, 6.5,9,30.9
"Walker County(7)",13295,***,4.8 ,3, 7.3,5,41.8
"Clarke County(7)",13059,***,4.6 ,2.8, 7,4,28.8
"Rockdale County(7)",13247,***,4.6 ,2.7, 7.2,4,21.3
"Coweta County(7)",13077,***,4.5 ,3, 6.5,6,28.7
"Cobb County(7)",13067,***,4.5 ,3.8, 5.3,31,29.1
"Fulton County(7)",13121,***,4.4 ,3.8, 5.1,40,26.8
"Gwinnett County(7)",13135,***,4.4 ,3.7, 5.1,32,29.6
"Richmond County(7)",13245,***,4.3 ,3.1, 5.7,9,24.4
"Cherokee County(7)",13057,***,4.2 ,3.1, 5.6,10,24.8
