------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=13&areatype=county&cancer=001&race=05&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '13', 'areatype': 'county', 'cancer': '001', 'race': '05', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_028.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=13&areatype=county&cancer=001&race=05&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Georgia by County

"All Cancer Sites (All Stages^), 2012-2016"

"Hispanic (any race), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Georgia(7,8)",13000,***,360.5 ,350.7, 370.6,1477,rising,4.4 ,1.2, 7.8
"US (SEER+NPCR) &sect; (1,10)",00000,***,346.5 ,345.6, 347.4,127249,falling,-1.2 ,-2.2, -0.2
"Chattooga County(7)",13055,***,886 ,398.2, 1627.7,3,*,*,*,*
"Lee County(7)",13177,***,876.6 ,347.3, 1725,3,*,*,*,*
"Laurens County(7)",13175,***,563.3 ,322.1, 898.2,4,*,*,*,*
"Spalding County(7)",13255,***,546.4 ,338.5, 819.1,6,*,*,*,*
"Henry County(7,8)",13151,***,501.6 ,418.9, 594.4,34,stable,-0.1 ,-2.4, 2.3
"Wayne County(7)",13305,***,498.5 ,237.1, 884.3,3,*,*,*,*
"Jackson County(7)",13157,***,489 ,325.2, 695.3,8,*,*,*,*
"Cherokee County(7,8)",13057,***,479 ,410.1, 555.1,51,stable,-1.1 ,-4.9, 2.9
"Toombs County(7)",13279,***,471.6 ,271.5, 744.8,5,*,*,*,*
"Effingham County(7)",13103,***,466.9 ,256.3, 761.6,4,*,*,*,*
"Newton County(7)",13217,***,466 ,328.3, 635.9,11,*,*,*,*
"Paulding County(7)",13223,***,461 ,359.6, 579.1,19,*,*,*,*
"Forsyth County(7,8)",13117,***,441.8 ,373.8, 517.3,41,stable,2.4 ,-0.2, 5.1
"Clarke County(7,8)",13059,***,441.7 ,333.7, 569.1,20,rising,4.8 ,1.6, 8.1
"Camden County(7,8)",13039,***,427.9 ,276.6, 626.7,6,stable,-0.1 ,-7.7, 8.1
"Chatham County(7,8)",13051,***,427.2 ,350.8, 513.3,30,stable,0.1 ,-3.2, 3.5
