------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=13&areatype=county&cancer=001&race=07&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '13', 'areatype': 'county', 'cancer': '001', 'race': '07', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_026.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=13&areatype=county&cancer=001&race=07&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Georgia by County

"All Cancer Sites (All Stages^), 2012-2016"

"White Non-Hispanic, Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Georgia(7,8)",13000,***,481 ,478.6, 483.4,33642,stable,-0.2 ,-0.3, 0.0
"US (SEER+NPCR) &sect; (1,10)",00000,***,464.2 ,463.8, 464.6,1254697,stable,-0.7 ,-1.6, 0.1
"Stewart County(7,8)",13259,***,594.6 ,458.2, 767.4,16,stable,2.1 ,-2.1, 6.4
"Pickens County(7,8)",13227,***,582.1 ,547.8, 618.3,242,rising,1.2 ,0.2, 2.2
"Towns County(7,8)",13281,***,563.9 ,509.9, 623.2,114,stable,0.1 ,-1.1, 1.4
"Clayton County(7,8)",13063,***,563.4 ,534.1, 594.2,329,rising,0.8 ,0.5, 1.0
"Lee County(7,8)",13177,***,553.2 ,508.1, 601.3,122,stable,1.3 ,0.0, 2.6
"Union County(7,8)",13291,***,551 ,514.3, 590.1,222,stable,0.5 ,-0.6, 1.6
"Lumpkin County(7,8)",13187,***,548.3 ,511.9, 586.7,187,stable,0.2 ,-1.1, 1.5
"Upson County(7,8)",13293,***,540.9 ,500.3, 584.2,142,stable,0.7 ,-0.3, 1.7
"Bryan County(7,8)",13029,***,540 ,499, 583.4,137,stable,0.6 ,-0.4, 1.7
"Newton County(7,8)",13217,***,529.9 ,504.4, 556.4,340,stable,0.0 ,-0.8, 0.8
"Chattahoochee County(7,8)",13053,***,528.7 ,407.7, 671.8,14,stable,1.8 ,-2.5, 6.3
"Tift County(7,8)",13277,***,528.2 ,491.5, 567,164,stable,0.8 ,-0.3, 1.9
"Peach County(7,8)",13225,***,527.4 ,478.7, 580.1,93,rising,1.8 ,0.2, 3.5
"Jackson County(7,8)",13157,***,524.2 ,498.4, 551,326,stable,0.4 ,-0.2, 1.1
"Polk County(7,8)",13233,***,524.1 ,492.1, 557.9,211,stable,0.2 ,-0.7, 1.0
"Spalding County(7,8)",13255,***,523.5 ,496, 552.4,295,rising,0.9 ,0.3, 1.5
"Wilkinson County(7,8)",13319,***,522.8 ,450.6, 604.6,41,stable,0.7 ,-1.1, 2.4
