locale,fips,value (percent),families (below poverty),rank within us,age,areatype,demo,file_name,race,sex,source_url,stateFIPS,topic,type,people (below poverty),people (<150% of poverty)
United States,0.0,10.5,8253388.0,,1,country,7,demographics_028.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=35&areatype=county&topic=pov&demo=00007&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,35,pov,manyareacensus,,
New Mexico,35000.0,15.6,76650.0,50 of 52,1,county,7,demographics_028.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=35&areatype=county&topic=pov&demo=00007&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,35,pov,manyareacensus,,
Los Alamos County,35028.0,2.7,135.0,40 of 3141,1,county,7,demographics_028.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=35&areatype=county&topic=pov&demo=00007&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,35,pov,manyareacensus,,
Harding County,35021.0,8.7,10.0,1078 of 3141,1,county,7,demographics_028.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=35&areatype=county&topic=pov&demo=00007&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,35,pov,manyareacensus,,
De Baca County,35011.0,8.8,33.0,1094 of 3141,1,county,7,demographics_028.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=35&areatype=county&topic=pov&demo=00007&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,35,pov,manyareacensus,,
Catron County,35003.0,9.1,79.0,1171 of 3141,1,county,7,demographics_028.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=35&areatype=county&topic=pov&demo=00007&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,35,pov,manyareacensus,,
Santa Fe County,35049.0,10.0,3680.0,1419 of 3141,1,county,7,demographics_028.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=35&areatype=county&topic=pov&demo=00007&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,35,pov,manyareacensus,,
Lincoln County,35027.0,10.4,521.0,1512 of 3141,1,county,7,demographics_028.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=35&areatype=county&topic=pov&demo=00007&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,35,pov,manyareacensus,,
Sandoval County,35043.0,10.7,3704.0,1582 of 3141,1,county,7,demographics_028.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=35&areatype=county&topic=pov&demo=00007&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,35,pov,manyareacensus,,
Eddy County,35015.0,10.9,1641.0,1644 of 3141,1,county,7,demographics_028.csv,0,0,https://www.statecancerprofiles.cancer.gov/demographics/index.php?stateFIPS=35&areatype=county&topic=pov&demo=00007&race=00&sex=0&age=001&type=manyareacensus&sortVariableName=value&sortOrder=asc&output=1,35,pov,manyareacensus,,
