------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=53&areatype=county&cancer=515&race=00&sex=0&age=015&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '53', 'areatype': 'county', 'cancer': '515', 'race': '00', 'sex': '0', 'age': '015', 'type': 'death', 'file_name': 'deathrates_006.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=53&areatype=county&cancer=515&race=00&sex=0&age=015&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Washington by County

"Childhood (Ages <20, All Sites), 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages <20"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Washington",53000,***,2.4 ,2.1, 2.7,42,falling,-1.4 ,-2.0, -0.8
"United States",00000,***,2.3 ,2.3, 2.4,1904,stable,-0.4 ,-1.2, 0.5
"Clark County",53011,***,2.9 ,1.7, 4.6,4,*,*,*,*
"Spokane County",53063,***,2.6 ,1.5, 4.3,3,stable,-0.2 ,-2.5, 2.2
"Pierce County",53053,***,2.5 ,1.6, 3.6,5,stable,-0.6 ,-2.3, 1.1
"King County",53033,***,2.5 ,1.9, 3.2,12,falling,-1.4 ,-2.5, -0.3
"Adams County",53001,***,* ,*, *,3 or fewer,*,*,*,*
"Asotin County",53003,***,* ,*, *,3 or fewer,*,*,*,*
"Benton County",53005,***,* ,*, *,3 or fewer,*,*,*,*
"Chelan County",53007,***,* ,*, *,3 or fewer,*,*,*,*
"Clallam County",53009,***,* ,*, *,3 or fewer,*,*,*,*
"Columbia County",53013,***,* ,*, *,3 or fewer,*,*,*,*
"Cowlitz County",53015,***,* ,*, *,3 or fewer,*,*,*,*
"Douglas County",53017,***,* ,*, *,3 or fewer,*,*,*,*
"Ferry County",53019,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County",53021,***,* ,*, *,3 or fewer,*,*,*,*
"Garfield County",53023,***,* ,*, *,3 or fewer,*,*,*,*
"Grant County",53025,***,* ,*, *,3 or fewer,*,*,*,*
"Grays Harbor County",53027,***,* ,*, *,3 or fewer,*,*,*,*
"Island County",53029,***,* ,*, *,3 or fewer,*,*,*,*
"Jefferson County",53031,***,* ,*, *,3 or fewer,*,*,*,*
"Kitsap County",53035,***,* ,*, *,3 or fewer,*,*,*,*
