------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=53&areatype=county&cancer=001&race=00&sex=0&age=009&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '53', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '009', 'type': 'death', 'file_name': 'deathrates_035.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=53&areatype=county&cancer=001&race=00&sex=0&age=009&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Washington by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages <50"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Washington",53000,Yes,13.9 ,13.4, 14.4,632,falling,-2.0 ,-2.1, -1.8
"United States",00000,Yes,16 ,15.9, 16.1,32304,falling,-1.9 ,-2.0, -1.9
"Mason County",53045,Yes,20.9 ,14.5, 29.1,7,stable,-1.7 ,-3.9, 0.5
"Grant County",53025,Yes,17.4 ,12.8, 23.1,10,stable,-1.4 ,-3.3, 0.4
"Cowlitz County",53015,Yes,17 ,12.6, 22.4,10,stable,-0.1 ,-1.7, 1.4
"Chelan County",53007,Yes,16.5 ,11.5, 22.9,7,falling,-2.0 ,-3.9, -0.1
"Walla Walla County",53071,Yes,16.3 ,10.7, 23.6,5,stable,-0.6 ,-2.6, 1.4
"Lewis County",53041,Yes,16.1 ,11.2, 22.4,7,falling,-1.8 ,-3.3, -0.1
"Grays Harbor County",53027,Yes,16 ,11.1, 22.4,7,falling,-2.6 ,-4.2, -1.0
"Clark County",53011,Yes,15.7 ,13.8, 17.9,46,falling,-1.5 ,-2.2, -0.8
"Yakima County",53077,Yes,15.7 ,13, 18.8,23,falling,-1.1 ,-2.2, -0.1
"Pierce County",53053,Yes,15.7 ,14.2, 17.2,84,falling,-1.6 ,-2.0, -1.2
"Spokane County",53063,Yes,15 ,13.1, 17.1,44,falling,-2.0 ,-2.8, -1.1
"Thurston County",53067,Yes,14.8 ,12.3, 17.7,25,falling,-1.5 ,-2.6, -0.5
"Douglas County",53017,Yes,14.7 ,8.5, 23.4,3,stable,-1.4 ,-3.6, 0.8
"Clallam County",53009,Yes,14.6 ,9.4, 21.5,5,falling,-1.4 ,-2.6, -0.1
"Okanogan County",53047,Yes,14.6 ,8.3, 23.5,3,stable,-1.0 ,-3.2, 1.3
"Whatcom County",53073,Yes,14.3 ,11.5, 17.7,17,falling,-2.7 ,-3.5, -1.9
"Benton County",53005,Yes,14.3 ,11.4, 17.8,17,falling,-2.0 ,-3.1, -0.9
"Kitsap County",53035,Yes,14 ,11.4, 16.9,21,falling,-2.3 ,-3.2, -1.3
"Snohomish County",53061,Yes,13.8 ,12.4, 15.3,72,falling,-2.0 ,-2.5, -1.5
"Stevens County",53065,Yes,13.6 ,7.7, 22.2,3,*,*,*,*
"Skagit County",53057,Yes,13.2 ,9.6, 17.6,9,falling,-1.9 ,-3.3, -0.5
"Franklin County",53021,Yes,13 ,9.1, 17.9,8,falling,-2.1 ,-3.9, -0.3
"King County",53033,Yes,12 ,11.2, 12.8,175,falling,-2.4 ,-2.8, -2.0
"Island County",53029,Yes,11.5 ,7.3, 17.3,5,falling,-2.4 ,-4.3, -0.5
"Adams County",53001,***,* ,*, *,3 or fewer,*,*,*,*
"Asotin County",53003,***,* ,*, *,3 or fewer,*,*,*,*
"Columbia County",53013,***,* ,*, *,3 or fewer,*,*,*,*
"Ferry County",53019,***,* ,*, *,3 or fewer,*,*,*,*
