------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=53&areatype=county&cancer=055&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '53', 'areatype': 'county', 'cancer': '055', 'race': '00', 'sex': '2', 'age': '001', 'type': 'death', 'file_name': 'deathrates_003.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=53&areatype=county&cancer=055&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Washington by County

"Breast, 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 20.7?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Washington",53000,Yes,19.7 ,19.1, 20.3,839,falling,-1.9 ,-2.1, -1.7
"United States",00000,Yes,20.6 ,20.5, 20.7,41246,falling,-1.5 ,-1.7, -1.3
"San Juan County",53055,No,30.5 ,16.4, 53.7,4,*,*,*,*
"Pacific County",53049,No,28.1 ,17.5, 44.5,5,*,*,*,*
"Grays Harbor County",53027,No,26 ,19.9, 33.5,13,rising,5.4 ,0.9, 10.1
"Clallam County",53009,No,22.1 ,17.3, 28.3,16,stable,-1.4 ,-2.7, 0.0
"Clark County",53011,No,22.1 ,19.5, 24.9,57,falling,-1.2 ,-2.2, -0.3
"Klickitat County",53039,No,22 ,13.3, 36,4,falling,-3.5 ,-6.3, -0.7
"Whatcom County",53073,No,22 ,18.4, 26.1,28,falling,-1.6 ,-2.7, -0.5
"Thurston County",53067,No,21.6 ,18.5, 25.1,37,falling,-1.3 ,-2.1, -0.5
"Pierce County",53053,No,21.1 ,19.2, 23.1,98,falling,-1.8 ,-2.5, -1.1
"Walla Walla County",53071,Yes,20.2 ,13.9, 28.6,7,stable,-1.9 ,-3.9, 0.1
"Lewis County",53041,Yes,20.1 ,14.9, 26.7,11,falling,-2.4 ,-3.6, -1.2
"Kitsap County",53035,Yes,19.5 ,16.5, 22.8,33,falling,-1.7 ,-2.9, -0.5
"Snohomish County",53061,Yes,19.4 ,17.6, 21.5,83,falling,-2.2 ,-2.8, -1.6
"King County",53033,Yes,19.4 ,18.3, 20.6,228,falling,-2.2 ,-2.6, -1.9
"Benton County",53005,Yes,19.3 ,15.6, 23.5,20,falling,-1.8 ,-2.9, -0.7
"Spokane County",53063,Yes,19.2 ,17, 21.6,59,falling,-1.8 ,-2.4, -1.3
"Kittitas County",53037,Yes,18.9 ,11.9, 28.8,5,stable,-1.1 ,-3.5, 1.3
"Asotin County",53003,Yes,18.7 ,10.3, 32.1,3,*,*,*,*
"Yakima County",53077,Yes,18.3 ,15.2, 21.9,25,falling,-1.8 ,-2.7, -0.9
"Cowlitz County",53015,Yes,18 ,13.8, 23.1,13,falling,-2.0 ,-3.1, -0.9
"Douglas County",53017,Yes,17.9 ,11.1, 27.6,4,*,*,*,*
"Island County",53029,Yes,17.7 ,13.3, 23.3,12,falling,-1.9 ,-3.3, -0.6
"Mason County",53045,Yes,17.5 ,12.2, 24.6,8,stable,-0.7 ,-2.7, 1.3
"Grant County",53025,Yes,17.4 ,12.5, 23.6,9,stable,-1.6 ,-3.2, 0.1
"Stevens County",53065,Yes,16.9 ,11, 25.3,6,stable,-1.8 ,-4.0, 0.5
"Skagit County",53057,Yes,16.5 ,12.9, 21,15,falling,-1.6 ,-3.0, -0.1
"Franklin County",53021,Yes,16.3 ,10.6, 23.9,5,*,*,*,*
"Chelan County",53007,Yes,16.2 ,11.5, 22.3,8,falling,-3.0 ,-4.7, -1.3
"Okanogan County",53047,Yes,14 ,8.6, 22.1,5,stable,9.6 ,-3.8, 24.9
"Jefferson County",53031,Yes,10.2 ,6, 18.7,4,falling,-5.4 ,-8.1, -2.6
"Adams County",53001,***,* ,*, *,3 or fewer,*,*,*,*
"Columbia County",53013,***,* ,*, *,3 or fewer,*,*,*,*
"Ferry County",53019,***,* ,*, *,3 or fewer,*,*,*,*
"Garfield County",53023,***,* ,*, *,3 or fewer,*,*,*,*
"Lincoln County",53043,***,* ,*, *,3 or fewer,*,*,*,*
