------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=18&areatype=county&cancer=020&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '18', 'areatype': 'county', 'cancer': '020', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_007.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=18&areatype=county&cancer=020&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Indiana by County

"Colon & Rectum, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 14.5?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Indiana",18000,No,15.4 ,15, 15.8,1161,falling,-2.7 ,-3.0, -2.4
"United States",00000,Yes,14.2 ,14.1, 14.2,51932,falling,-1.8 ,-2.3, -1.3
"Martin County",18101,No,27.4 ,16.4, 43.7,4,*,*,*,*
"Jay County",18075,No,26.8 ,18.6, 37.7,7,stable,0.3 ,-1.6, 2.2
"Vermillion County",18165,No,25.2 ,16, 38,5,stable,-1.2 ,-3.3, 1.0
"Blackford County",18009,No,23 ,14.2, 36,4,stable,-0.2 ,-2.7, 2.3
"Gibson County",18051,No,21.2 ,15.4, 28.7,9,stable,-1.0 ,-3.0, 1.0
"Owen County",18119,No,21.2 ,13.7, 31.4,6,stable,0.9 ,-1.6, 3.5
"Knox County",18083,No,20.5 ,15, 27.4,10,stable,-1.6 ,-3.3, 0.2
"Fulton County",18049,No,20.4 ,13.4, 30.2,5,falling,-1.9 ,-3.4, -0.3
"Daviess County",18027,No,20.2 ,14.2, 28,8,stable,-0.9 ,-2.9, 1.2
"Cass County",18017,No,20.2 ,14.7, 27.1,9,stable,2.9 ,-2.4, 8.4
"Steuben County",18151,No,19.8 ,14.3, 26.8,9,stable,-1.2 ,-2.8, 0.4
"Orange County",18117,No,19.7 ,12.5, 29.9,5,stable,-1.5 ,-3.6, 0.7
"Jefferson County",18077,No,19.7 ,14, 27.2,8,stable,-1.7 ,-3.6, 0.2
"Greene County",18055,No,19.4 ,13.9, 26.6,9,falling,-1.9 ,-3.5, -0.3
"Fountain County",18045,No,19.1 ,11.7, 29.9,4,stable,-0.7 ,-2.3, 1.0
"Kosciusko County",18085,No,18.6 ,14.9, 23.1,17,falling,-1.6 ,-2.8, -0.5
"Grant County",18053,No,18.5 ,14.6, 23.1,17,falling,-1.9 ,-3.1, -0.7
"Morgan County",18109,No,18.1 ,14.1, 22.9,15,stable,-1.4 ,-2.9, 0.0
"Clinton County",18023,No,18 ,12.6, 25,8,stable,-1.5 ,-3.2, 0.3
