------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=18&areatype=county&cancer=040&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '18', 'areatype': 'county', 'cancer': '040', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_017.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=18&areatype=county&cancer=040&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Indiana by County

"Pancreas, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Indiana",18000,***,11.3 ,11, 11.7,861,rising,0.3 ,0.1, 0.4
"United States",00000,***,11 ,10.9, 11,40517,rising,0.3 ,0.2, 0.3
"Harrison County",18061,***,15.9 ,11.2, 22.1,8,*,*,*,*
"Dearborn County",18029,***,15.1 ,10.9, 20.5,9,stable,1.0 ,-0.7, 2.7
"Clay County",18021,***,14.9 ,9.7, 22.1,5,stable,1.8 ,-0.4, 4.1
"Jackson County",18071,***,14.6 ,10.3, 20.1,8,stable,0.9 ,-1.1, 2.8
"Fulton County",18049,***,14.5 ,8.6, 23.3,4,*,*,*,*
"Miami County",18103,***,14.3 ,9.8, 20.4,7,stable,0.1 ,-2.4, 2.7
"Clark County",18019,***,14.1 ,11.3, 17.4,18,stable,1.7 ,-0.2, 3.7
"Perry County",18123,***,14.1 ,8.4, 22.6,4,*,*,*,*
"Adams County",18001,***,14 ,9.3, 20.4,6,stable,-0.1 ,-2.6, 2.6
"Henry County",18065,***,14 ,10.3, 18.9,9,stable,1.3 ,-0.6, 3.3
"Vigo County",18167,***,14 ,11.1, 17.3,17,rising,2.3 ,0.7, 3.9
"Boone County",18011,***,13.8 ,10, 18.7,9,stable,0.4 ,-1.6, 2.5
"Washington County",18175,***,13.7 ,8.5, 21,4,stable,2.0 ,-0.9, 4.9
"Carroll County",18015,***,13.6 ,7.8, 22.2,3,*,*,*,*
"Clinton County",18023,***,13.3 ,8.6, 19.7,5,*,*,*,*
"Knox County",18083,***,13.1 ,8.7, 19.1,6,stable,0.2 ,-1.9, 2.4
"Scott County",18143,***,13 ,7.6, 20.9,4,stable,1.7 ,-1.1, 4.6
"Fayette County",18041,***,12.9 ,8, 20.1,4,stable,0.2 ,-2.1, 2.4
"LaPorte County",18091,***,12.8 ,10.2, 15.8,18,stable,0.5 ,-0.9, 2.0
"Kosciusko County",18085,***,12.7 ,9.6, 16.4,12,rising,1.7 ,0.2, 3.3
"Shelby County",18145,***,12.4 ,8.6, 17.6,7,stable,1.4 ,-0.9, 3.8
"Delaware County",18035,***,12.2 ,9.7, 15.2,17,stable,0.7 ,-0.5, 1.9
"St. Joseph County",18141,***,12.2 ,10.5, 14.1,38,stable,0.4 ,-0.2, 1.1
"Madison County",18095,***,12.1 ,9.9, 14.8,21,stable,0.1 ,-0.8, 1.1
"Tippecanoe County",18157,***,12 ,9.7, 14.7,19,rising,8.4 ,2.2, 15.0
