------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=035&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '17', 'areatype': 'county', 'cancer': '035', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_011.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=035&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Illinois by County

"Liver & Bile Duct, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Illinois",17000,***,6.3 ,6.1, 6.5,941,rising,3.0 ,2.2, 3.7
"United States",00000,***,6.5 ,6.5, 6.6,24806,rising,1.3 ,0.6, 1.9
"Morgan County",17137,***,9.6 ,5.9, 14.9,4,*,*,*,*
"Macon County",17115,***,9.3 ,7.3, 11.7,15,rising,2.4 ,0.5, 4.3
"Jefferson County",17081,***,9.3 ,5.8, 14.2,5,*,*,*,*
"Logan County",17107,***,8.7 ,5, 14.2,3,*,*,*,*
"Saline County",17165,***,8.6 ,4.9, 14.5,3,*,*,*,*
"Sangamon County",17167,***,7.6 ,6.2, 9.4,20,rising,3.8 ,2.3, 5.4
"Cook County",17031,***,7.3 ,6.9, 7.6,417,rising,1.3 ,1.0, 1.6
"Kankakee County",17091,***,7.2 ,5.3, 9.6,10,*,*,*,*
"Whiteside County",17195,***,7.1 ,4.7, 10.5,6,rising,3.2 ,1.4, 5.1
"Coles County",17029,***,7.1 ,4.5, 10.8,5,*,*,*,*
"Stephenson County",17177,***,6.8 ,4.3, 10.3,5,*,*,*,*
