------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=07&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '17', 'areatype': 'county', 'cancer': '001', 'race': '07', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_025.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=17&areatype=county&cancer=001&race=07&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Illinois by County

"All Cancer Sites, 2012-2016"

"White Non-Hispanic, Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Illinois",17000,No,171.3 ,170.1, 172.4,19130,falling,-1.3 ,-1.4, -1.2
"United States (6)",00000,No,165.4 ,165.2, 165.7,465052,falling,-1.4 ,-1.4, -1.3
"Pulaski County",17153,No,252.1 ,198.1, 319.3,15,stable,1.1 ,-0.4, 2.6
"Logan County",17107,No,222.8 ,201.7, 245.8,86,stable,-0.2 ,-0.8, 0.4
"Vermilion County",17183,No,217.4 ,204.1, 231.5,211,stable,-0.3 ,-0.7, 0.1
"Alexander County",17003,No,215.5 ,172.3, 269.4,18,stable,-0.2 ,-1.2, 0.8
"Franklin County",17055,No,215.4 ,198.2, 233.9,121,falling,-0.7 ,-1.2, -0.3
"Union County",17181,No,215 ,189.3, 243.7,53,stable,0.1 ,-0.7, 0.8
"Menard County",17129,No,213.9 ,182.5, 249.8,35,stable,-0.5 ,-1.5, 0.4
"Cass County",17017,No,213.4 ,182, 249.6,34,stable,-0.6 ,-1.4, 0.3
"Schuyler County",17169,No,212.4 ,175, 256.9,24,stable,-0.3 ,-1.3, 0.7
"Ford County",17053,No,210.2 ,181.5, 242.7,42,stable,0.0 ,-0.9, 0.9
"Mason County",17125,No,208 ,181.1, 238.4,45,stable,-0.7 ,-1.5, 0.1
"Saline County",17165,No,205.9 ,184.2, 229.7,69,stable,-0.5 ,-1.1, 0.0
"White County",17193,No,203.6 ,177, 233.6,45,stable,0.0 ,-0.9, 1.0
"Hardin County",17069,No,202.9 ,156, 262.7,14,stable,-0.4 ,-1.5, 0.8
"Marion County",17121,No,201.7 ,184.3, 220.4,105,stable,-0.2 ,-0.8, 0.5
"Greene County",17061,No,200.9 ,172.7, 232.9,38,stable,-0.4 ,-1.3, 0.5
"Montgomery County",17135,No,199.7 ,180.4, 220.8,83,falling,-0.9 ,-1.4, -0.4
"Williamson County",17199,No,199 ,185.7, 213.1,171,falling,-0.8 ,-1.1, -0.4
"Moultrie County",17139,No,197.6 ,170.2, 228.6,39,stable,0.1 ,-0.7, 1.0
"Iroquois County",17075,No,196.4 ,177.3, 217.3,83,stable,-0.2 ,-0.7, 0.3
"Mercer County",17131,No,195.7 ,170.8, 223.7,47,stable,-0.4 ,-1.3, 0.6
"Kankakee County",17091,No,193.1 ,181.6, 205.2,220,falling,-0.9 ,-1.3, -0.5
"La Salle County",17099,No,192.9 ,182.7, 203.5,286,falling,-0.6 ,-0.9, -0.4
"Christian County",17021,No,192.7 ,175.5, 211.3,95,falling,-0.7 ,-1.2, -0.2
"Clark County",17023,No,192.6 ,166.9, 221.5,43,stable,0.0 ,-0.7, 0.8
"Winnebago County",17201,No,192.4 ,185.4, 199.7,599,falling,-0.4 ,-0.7, -0.2
"Marshall County",17123,No,192.1 ,164.7, 223.7,37,stable,-0.7 ,-1.6, 0.2
"Crawford County",17033,No,191.6 ,168.3, 217.6,51,stable,-0.1 ,-0.7, 0.5
"Macoupin County",17117,No,191 ,176, 207.1,126,falling,-0.6 ,-1.0, -0.2
"Perry County",17145,No,191 ,167.6, 217,51,stable,-0.7 ,-1.5, 0.1
"Lee County",17103,No,190.6 ,172.7, 210.1,87,stable,-0.6 ,-1.2, 0.0
"Coles County",17029,No,190.5 ,175, 207,118,stable,-0.7 ,-1.4, 0.0
"Livingston County",17105,No,190.5 ,173.1, 209.3,94,falling,-0.7 ,-1.2, -0.2
"Macon County",17115,No,188 ,177.4, 199.2,251,falling,-0.5 ,-0.8, -0.2
"Morgan County",17137,No,187.5 ,169.9, 206.7,88,stable,-0.5 ,-1.1, 0.1
