------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=26&areatype=county&cancer=001&race=00&sex=0&age=157&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '26', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '157', 'type': 'incd', 'file_name': 'incidencerates_038.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=26&areatype=county&cancer=001&race=00&sex=0&age=157&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Michigan by County

"All Cancer Sites (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages 65+"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Michigan(5,10)",26000,***,1973.3 #  ,1963.1, 1983.5,29609,falling,-1.9 ,-3.3, -0.3
"US (SEER+NPCR)(1,10)",00000,***,1983.5 ,1981.6, 1985.3,900671,falling,-1.4 ,-2.2, -0.6
"Grand Traverse County(6,10)",26055,***,2337.1 #  ,2227.1, 2451.2,350,falling,-3.5 ,-5.9, -1.0
"Osceola County(6,10)",26133,***,2281.8 #  ,2085.4, 2492,101,stable,-2.5 ,-22.8, 23.1
"Wexford County(6,10)",26165,***,2281.3 #  ,2105.9, 2467.4,128,falling,-5.1 ,-9.7, -0.1
"Wayne County(7,8)",26163,***,2231.9 ,2205, 2259,5451,falling,-2.0 ,-2.7, -1.3
"Macomb County(7,8)",26099,***,2225.3 ,2188.9, 2262.1,2924,falling,-0.7 ,-1.0, -0.4
"Roscommon County(6,10)",26143,***,2200.8 #  ,2047.8, 2362.3,157,stable,-1.5 ,-8.8, 6.4
"Alpena County(6,10)",26007,***,2173.2 #  ,2010.1, 2346,133,stable,-5.3 ,-14.7, 5.1
"Clare County(6,10)",26035,***,2164.7 #  ,2006.5, 2332.1,142,stable,-0.4 ,-8.1, 7.9
"Oakland County(7,8)",26125,***,2162 ,2131.2, 2193.1,3926,falling,-0.9 ,-1.1, -0.7
"Montmorency County(6,10)",26119,***,2149.6 #  ,1908.4, 2412.9,58,stable,0.3 ,-14.4, 17.4
"Kalkaska County(6,10)",26079,***,2130.7 #  ,1902.7, 2378.7,66,stable,2.0 ,-8.6, 13.8
"Genesee County(6,10)",26049,***,2101.3 #  ,2050.7, 2152.9,1334,stable,-1.4 ,-8.2, 5.8
"Cheboygan County(6,10)",26031,***,2095.9 #  ,1935.4, 2266.1,128,stable,-3.5 ,-15.7, 10.4
"Emmet County(6,10)",26047,***,2082.6 #  ,1923.4, 2251.5,130,stable,3.9 ,-2.6, 10.9
"Shiawassee County(6,10)",26155,***,2077.8 #  ,1958.3, 2202.5,231,stable,1.1 ,-12.7, 17.2
"Gladwin County(6,10)",26051,***,2072.2 #  ,1914.1, 2240,129,stable,-4.5 ,-14.2, 6.3
"Van Buren County(6,10)",26159,***,2071.1 #  ,1953.9, 2193.5,241,stable,-2.9 ,-6.7, 1.0
"Arenac County(6,10)",26011,***,2067.2 #  ,1854.5, 2297.7,70,stable,-3.0 ,-16.8, 13.1
"Berrien County(6,10)",26021,***,2050.4 #  ,1974.6, 2128.3,564,stable,-0.7 ,-7.7, 6.9
"Tuscola County(6,10)",26157,***,2043.5 #  ,1917.1, 2175.9,198,stable,-0.9 ,-16.4, 17.3
"Lapeer County(6,10)",26087,***,2028.6 #  ,1920.5, 2141.2,275,stable,-2.4 ,-7.7, 3.1
"Eaton County(6,10)",26045,***,2027.1 #  ,1931.5, 2126.2,350,stable,-0.1 ,-7.2, 7.5
"Muskegon County(6,10)",26121,***,2014.7 #  ,1936.8, 2095,516,falling,-2.4 ,-3.8, -1.1
"Huron County(6,10)",26063,***,2014.2 #  ,1871.6, 2164.9,149,stable,1.6 ,-8.8, 13.1
"Jackson County(6,10)",26075,***,1997 #  ,1918.1, 2078.3,496,stable,-4.1 ,-11.5, 4.0
"St. Clair County(6,10)",26147,***,1981.9 #  ,1905.3, 2060.9,517,stable,-1.2 ,-5.8, 3.5
"Presque Isle County(6,10)",26141,***,1971.3 #  ,1771.1, 2187.7,72,stable,1.6 ,-9.1, 13.5
"Saginaw County(6,10)",26145,***,1967.4 #  ,1899.7, 2036.9,652,stable,0.3 ,-1.3, 2.0
"Benzie County(6,10)",26019,***,1956 #  ,1766.3, 2160.6,79,stable,-7.7 ,-25.9, 15.1
"Charlevoix County(6,10)",26029,***,1948 #  ,1784.7, 2122.3,107,stable,-0.3 ,-10.1, 10.5
"Lenawee County(6,10)",26091,***,1942.3 #  ,1846, 2042.3,314,stable,-3.1 ,-6.4, 0.3
"Ingham County(6,10)",26065,***,1941.5 #  ,1873.5, 2011.3,645,stable,0.0 ,-3.9, 3.9
"Otsego County(6,10)",26137,***,1938.5 #  ,1759.7, 2130.5,88,stable,7.6 ,-4.7, 21.5
"Bay County(6,10)",26017,***,1928.7 #  ,1840, 2020.6,364,stable,0.7 ,-4.8, 6.5
"Ogemaw County(6,10)",26129,***,1908.8 #  ,1739.4, 2090.3,94,stable,4.5 ,-3.9, 13.7
"Missaukee County(6,10)",26113,***,1905 #  ,1681.2, 2150.5,53,stable,5.3 ,-13.8, 28.5
