------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=26&areatype=county&cancer=020&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '26', 'areatype': 'county', 'cancer': '020', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_044.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=26&areatype=county&cancer=020&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Michigan by County

"Colon & Rectum (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Michigan(5)",26000,***,21 #  ,20.6, 21.4,2496,55.8
"US (SEER+NPCR)(1)",00000,***,21.5 ,21.5, 21.6,78225,55.5
"Baraga County(6)",26013,***,33 #  ,19.4, 53.5,4,79.2
"Ontonagon County(6)",26131,***,32.2 #  ,17.5, 59.2,4,64.3
"Alcona County(6)",26001,***,30.8 #  ,16.9, 52.6,5,60.0
"Roscommon County(6)",26143,***,30.2 #  ,21.8, 41.3,13,64.9
"Wexford County(6)",26165,***,28.7 #  ,21.6, 37.4,12,60.6
"Osceola County(6)",26133,***,26.8 #  ,19, 37.1,8,55.4
"Wayne County(7)",26163,***,26.7 ,25.7, 27.8,539,57.6
"Tuscola County(6)",26157,***,26.7 #  ,21.4, 33,19,52.8
"Lenawee County(6)",26091,***,25.6 #  ,21.7, 30.1,32,58.2
"Kalkaska County(6)",26079,***,25.4 #  ,16.8, 37.2,6,55.6
"Menominee County(6)",26109,***,25 #  ,18.3, 34,10,65.8
"Presque Isle County(6)",26141,***,24.9 #  ,15.3, 39.5,6,61.7
"Gogebic County(6)",26053,***,24.5 #  ,15.5, 37.3,5,50.9
"Berrien County(6)",26021,***,24.4 #  ,21.4, 27.8,51,58.8
"Clare County(6)",26035,***,24.1 #  ,17.8, 32.2,11,62.5
"Houghton County(6)",26061,***,24 #  ,17.7, 32,10,60.7
"Charlevoix County(6)",26029,***,23.8 #  ,17.1, 32.5,9,52.9
"Montmorency County(6)",26119,***,23.8 #  ,15.3, 38.5,5,61.9
"Chippewa County(6)",26033,***,23.7 #  ,17.7, 31.2,11,58.7
"Gratiot County(6)",26057,***,23.6 #  ,17.9, 30.7,12,57.3
"Macomb County(7)",26099,***,23.5 ,22.2, 24.9,248,57.2
"Manistee County(6)",26101,***,23.5 #  ,17, 32.1,10,58.3
"Van Buren County(6)",26159,***,23.4 #  ,19.1, 28.4,22,59.0
"Huron County(6)",26063,***,23.1 #  ,17.3, 30.5,12,55.6
"Cass County(6)",26027,***,22.7 #  ,17.8, 28.7,16,54.1
"Oscoda County(6)",26135,***,22.6 #  ,11.2, 41.8,3,59.3
