------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=26&areatype=county&cancer=066&stage=211&race=00&sex=1&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '26', 'areatype': 'county', 'cancer': '066', 'stage': '211', 'race': '00', 'sex': '1', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_055.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=26&areatype=county&cancer=066&stage=211&race=00&sex=1&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Michigan by County

"Prostate (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Male, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Michigan(5)",26000,***,20.5 #  ,19.9, 21,1256,19.3
"US (SEER+NPCR)(1)",00000,***,20.1 ,20, 20.2,36257,19.4
"Mason County(6)",26105,***,35.8 #  ,25.8, 49.2,9,35.8
"Clare County(6)",26035,***,29.3 #  ,20.4, 41.5,7,29.1
"Osceola County(6)",26133,***,28.8 #  ,18.6, 43.6,5,24.1
"Montcalm County(6)",26117,***,28.1 #  ,21.2, 36.9,11,25.4
"Wayne County(7)",26163,***,27.9 ,26.4, 29.5,274,20.3
"Delta County(6)",26041,***,27.9 #  ,19.6, 39.1,8,26.5
"Berrien County(6)",26021,***,26.5 #  ,22.2, 31.4,28,22.7
"Van Buren County(6)",26159,***,26.3 #  ,20.1, 34.1,13,25.7
"Lenawee County(6)",26091,***,25.5 #  ,20.1, 32.1,16,25.8
"Menominee County(6)",26109,***,25 #  ,15.8, 38.7,5,24.0
"Oakland County(7)",26125,***,23.8 ,22.2, 25.5,178,18.8
"Kalamazoo County(6)",26077,***,23.8 #  ,20.2, 27.8,33,24.7
"Macomb County(7)",26099,***,23.6 ,21.7, 25.6,125,21.4
"Manistee County(6)",26101,***,23.2 #  ,14.7, 36,5,23.5
"Washtenaw County(6)",26161,***,22.7 #  ,19.5, 26.3,39,20.3
"Grand Traverse County(6)",26055,***,22 #  ,17, 28.3,14,15.8
"Roscommon County(6)",26143,***,21.4 #  ,14.1, 33.6,6,18.6
"St. Joseph County(6)",26149,***,21 #  ,15, 28.8,8,30.8
"Kent County(6)",26081,***,20.9 #  ,18.6, 23.3,67,21.8
"Cass County(6)",26027,***,20.4 #  ,14.3, 28.5,8,30.7
"Wexford County(6)",26165,***,20.2 #  ,12.7, 31.1,5,19.7
"Ingham County(6)",26065,***,20.2 #  ,16.9, 24,29,16.1
"Saginaw County(6)",26145,***,20.1 #  ,16.7, 24.1,25,18.6
"Ionia County(6)",26067,***,20.1 #  ,14.1, 28,8,22.3
"Livingston County(6)",26093,***,19.9 #  ,16.4, 24.1,25,19.9
"Antrim County(6)",26009,***,19.9 #  ,12.2, 32.4,4,19.1
"Eaton County(6)",26045,***,19.4 #  ,15, 24.9,14,15.4
"Chippewa County(6)",26033,***,18.4 #  ,11.3, 28.4,4,22.4
"Jackson County(6)",26075,***,18.2 #  ,14.6, 22.5,19,18.0
"Lapeer County(6)",26087,***,18.1 #  ,13.5, 24,11,18.5
"Ogemaw County(6)",26129,***,18.1 #  ,10.3, 31.1,3,23.0
"Ottawa County(6)",26139,***,17.7 #  ,14.7, 21,27,18.8
"St. Clair County(6)",26147,***,17.3 #  ,13.9, 21.2,20,18.0
"Huron County(6)",26063,***,17.1 #  ,10.9, 26.6,5,18.3
"Emmet County(6)",26047,***,17.1 #  ,10.6, 26.9,4,17.5
"Houghton County(6)",26061,***,17 #  ,10.2, 27.1,4,23.3
"Dickinson County(6)",26043,***,16.6 #  ,9.4, 28.1,3,24.2
"Gladwin County(6)",26051,***,16.6 #  ,9.8, 27.6,4,17.9
"Marquette County(6)",26103,***,16.5 #  ,11.6, 23.1,8,19.1
"Sanilac County(6)",26151,***,16.4 #  ,10.5, 24.9,5,17.6
"Allegan County(6)",26005,***,16.3 #  ,12.2, 21.3,12,19.9
"Oceana County(6)",26127,***,16.3 #  ,9.4, 27.2,3,17.9
"Midland County(6)",26111,***,15.8 #  ,11.3, 21.5,9,17.7
"Gratiot County(6)",26057,***,15.4 #  ,9.2, 24.3,4,19.4
"Monroe County(6)",26115,***,14.7 #  ,11.4, 18.7,14,20.6
"Barry County(6)",26015,***,14.7 #  ,9.8, 21.4,6,18.2
"Clinton County(6)",26037,***,14.4 #  ,10, 20.3,7,13.5
"Muskegon County(6)",26121,***,14.4 #  ,11.3, 18.1,16,13.7
"Bay County(6)",26017,***,13.7 #  ,10.1, 18.2,10,17.8
"Mecosta County(6)",26107,***,13.4 #  ,8.1, 21.5,4,17.4
"Shiawassee County(6)",26155,***,13.1 #  ,8.9, 18.9,6,12.5
"Genesee County(6)",26049,***,13 #  ,11, 15.1,34,11.6
"Tuscola County(6)",26157,***,12.3 #  ,8.1, 18.4,5,15.9
"Newaygo County(6)",26123,***,11.9 #  ,7.3, 18.7,4,15.7
"Calhoun County(6)",26025,***,11.1 #  ,8.1, 14.9,10,16.6
"Alcona County(6)",26001,***,* ,*, *,3 or fewer,*
"Alger County(6)",26003,***,* ,*, *,3 or fewer,*
"Alpena County(6)",26007,***,* ,*, *,3 or fewer,*
"Arenac County(6)",26011,***,* ,*, *,3 or fewer,*
"Baraga County(6)",26013,***,* ,*, *,3 or fewer,*
"Benzie County(6)",26019,***,* ,*, *,3 or fewer,*
"Branch County(6)",26023,***,* ,*, *,3 or fewer,*
"Charlevoix County(6)",26029,***,* ,*, *,3 or fewer,*
"Cheboygan County(6)",26031,***,* ,*, *,3 or fewer,*
"Crawford County(6)",26039,***,* ,*, *,3 or fewer,*
"Gogebic County(6)",26053,***,* ,*, *,3 or fewer,*
"Hillsdale County(6)",26059,***,* ,*, *,3 or fewer,*
"Iosco County(6)",26069,***,* ,*, *,3 or fewer,*
"Iron County(6)",26071,***,* ,*, *,3 or fewer,*
"Isabella County(6)",26073,***,* ,*, *,3 or fewer,*
"Kalkaska County(6)",26079,***,* ,*, *,3 or fewer,*
"Keweenaw County(6)",26083,***,* ,*, *,3 or fewer,*
"Lake County(6)",26085,***,* ,*, *,3 or fewer,*
"Leelanau County(6)",26089,***,* ,*, *,3 or fewer,*
"Luce County(6)",26095,***,* ,*, *,3 or fewer,*
"Mackinac County(6)",26097,***,* ,*, *,3 or fewer,*
"Missaukee County(6)",26113,***,* ,*, *,3 or fewer,*
"Montmorency County(6)",26119,***,* ,*, *,3 or fewer,*
"Ontonagon County(6)",26131,***,* ,*, *,3 or fewer,*
"Oscoda County(6)",26135,***,* ,*, *,3 or fewer,*
"Otsego County(6)",26137,***,* ,*, *,3 or fewer,*
"Presque Isle County(6)",26141,***,* ,*, *,3 or fewer,*
"Schoolcraft County(6)",26153,***,* ,*, *,3 or fewer,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:19 pm.

*** No Healthy People 2020 Objective for this cancer.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."

Rates are computed using cancers classified as malignant based on ICD-O-3. For more information see malignant.html.

"^ Late Stage is defined as cases determined to be regional or distant. Coding is generally based on Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ] but may include other staging variables if necessary."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
# Data do not include cases diagnosed in other states for those states in which the data exchange agreement specifically prohibits the release of data to third parties.
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."

