------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=26&areatype=county&cancer=001&race=06&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '26', 'areatype': 'county', 'cancer': '001', 'race': '06', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_024.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=26&areatype=county&cancer=001&race=06&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Michigan by County

"All Cancer Sites, 2012-2016"

"White Hispanic, Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Michigan",26000,Yes,134.5 ,127.2, 142,288,stable,1.4 ,-1.9, 4.9
"United States (6)",00000,Yes,120 ,119.4, 120.6,35660,falling,-1.1 ,-1.2, -1.1
"St. Clair County",26147,No,222.7 ,141.8, 328.5,5,*,*,*,*
"Bay County",26017,No,197.1 ,129.6, 284.6,6,*,*,*,*
"Livingston County",26093,No,191 ,103.7, 314.2,4,*,*,*,*
"Macomb County",26099,No,172.5 ,138.2, 211.9,19,stable,1.5 ,-0.6, 3.7
"Ingham County",26065,Yes,154 ,120.3, 193.5,16,stable,0.2 ,-1.2, 1.7
"Jackson County",26075,Yes,146.9 ,86.8, 229.2,4,*,*,*,*
"Genesee County",26049,Yes,146.5 ,107.7, 193.7,10,stable,1.1 ,-1.1, 3.3
"Wayne County",26163,Yes,144.4 ,128.9, 161.1,70,stable,-0.1 ,-0.7, 0.6
"Eaton County",26045,Yes,144.1 ,84.6, 225.6,4,*,*,*,*
"Calhoun County",26025,Yes,137.7 ,78.1, 219.8,4,*,*,*,*
"Oakland County",26125,Yes,136.4 ,113.6, 161.9,29,stable,0.5 ,-0.6, 1.7
"Ottawa County",26139,Yes,135.7 ,101.3, 176.6,13,stable,1.3 ,-1.1, 3.8
"Lenawee County",26091,Yes,135.3 ,92.3, 190.3,7,stable,-1.7 ,-4.4, 1.0
"Saginaw County",26145,Yes,129.4 ,100.8, 163.1,15,stable,-1.4 ,-2.7, 0.0
"Berrien County",26021,Yes,121.9 ,71.8, 190,4,*,*,*,*
"Allegan County",26005,Yes,119.6 ,66, 194.2,4,*,*,*,*
"Muskegon County",26121,Yes,117.7 ,69.7, 182.6,4,*,*,*,*
"Kalamazoo County",26077,Yes,117.2 ,69.1, 182.3,5,*,*,*,*
"Kent County",26081,Yes,108.7 ,87, 133.4,22,stable,0.1 ,-1.8, 2.1
"Washtenaw County",26161,Yes,107.6 ,69, 157.6,6,*,*,*,*
"Van Buren County",26159,Yes,99.9 ,54.7, 165.8,4,*,*,*,*
"Alcona County",26001,***,* ,*, *,3 or fewer,*,*,*,*
"Alger County",26003,***,* ,*, *,3 or fewer,*,*,*,*
"Alpena County",26007,***,* ,*, *,3 or fewer,*,*,*,*
"Antrim County",26009,***,* ,*, *,3 or fewer,*,*,*,*
"Arenac County",26011,***,* ,*, *,3 or fewer,*,*,*,*
"Baraga County",26013,***,* ,*, *,3 or fewer,*,*,*,*
"Barry County",26015,***,* ,*, *,3 or fewer,*,*,*,*
"Benzie County",26019,***,* ,*, *,3 or fewer,*,*,*,*
"Branch County",26023,***,* ,*, *,3 or fewer,*,*,*,*
"Cass County",26027,***,* ,*, *,3 or fewer,*,*,*,*
"Charlevoix County",26029,***,* ,*, *,3 or fewer,*,*,*,*
"Cheboygan County",26031,***,* ,*, *,3 or fewer,*,*,*,*
"Chippewa County",26033,***,* ,*, *,3 or fewer,*,*,*,*
"Clare County",26035,***,* ,*, *,3 or fewer,*,*,*,*
"Clinton County",26037,***,* ,*, *,3 or fewer,*,*,*,*
"Crawford County",26039,***,* ,*, *,3 or fewer,*,*,*,*
"Delta County",26041,***,* ,*, *,3 or fewer,*,*,*,*
"Dickinson County",26043,***,* ,*, *,3 or fewer,*,*,*,*
"Emmet County",26047,***,* ,*, *,3 or fewer,*,*,*,*
"Gladwin County",26051,***,* ,*, *,3 or fewer,*,*,*,*
"Gogebic County",26053,***,* ,*, *,3 or fewer,*,*,*,*
"Grand Traverse County",26055,***,* ,*, *,3 or fewer,*,*,*,*
"Gratiot County",26057,***,* ,*, *,3 or fewer,*,*,*,*
"Hillsdale County",26059,***,* ,*, *,3 or fewer,*,*,*,*
"Houghton County",26061,***,* ,*, *,3 or fewer,*,*,*,*
"Huron County",26063,***,* ,*, *,3 or fewer,*,*,*,*
"Ionia County",26067,***,* ,*, *,3 or fewer,*,*,*,*
"Iosco County",26069,***,* ,*, *,3 or fewer,*,*,*,*
"Iron County",26071,***,* ,*, *,3 or fewer,*,*,*,*
"Isabella County",26073,***,* ,*, *,3 or fewer,*,*,*,*
"Kalkaska County",26079,***,* ,*, *,3 or fewer,*,*,*,*
"Keweenaw County",26083,***,* ,*, *,3 or fewer,*,*,*,*
"Lake County",26085,***,* ,*, *,3 or fewer,*,*,*,*
"Lapeer County",26087,***,* ,*, *,3 or fewer,*,*,*,*
"Leelanau County",26089,***,* ,*, *,3 or fewer,*,*,*,*
"Luce County",26095,***,* ,*, *,3 or fewer,*,*,*,*
"Mackinac County",26097,***,* ,*, *,3 or fewer,*,*,*,*
"Manistee County",26101,***,* ,*, *,3 or fewer,*,*,*,*
"Marquette County",26103,***,* ,*, *,3 or fewer,*,*,*,*
"Mason County",26105,***,* ,*, *,3 or fewer,*,*,*,*
"Mecosta County",26107,***,* ,*, *,3 or fewer,*,*,*,*
"Menominee County",26109,***,* ,*, *,3 or fewer,*,*,*,*
"Midland County",26111,***,* ,*, *,3 or fewer,*,*,*,*
"Missaukee County",26113,***,* ,*, *,3 or fewer,*,*,*,*
"Monroe County",26115,***,* ,*, *,3 or fewer,*,*,*,*
"Montcalm County",26117,***,* ,*, *,3 or fewer,*,*,*,*
"Montmorency County",26119,***,* ,*, *,3 or fewer,*,*,*,*
"Newaygo County",26123,***,* ,*, *,3 or fewer,*,*,*,*
"Oceana County",26127,***,* ,*, *,3 or fewer,*,*,*,*
"Ogemaw County",26129,***,* ,*, *,3 or fewer,*,*,*,*
"Ontonagon County",26131,***,* ,*, *,3 or fewer,*,*,*,*
"Osceola County",26133,***,* ,*, *,3 or fewer,*,*,*,*
"Oscoda County",26135,***,* ,*, *,3 or fewer,*,*,*,*
"Otsego County",26137,***,* ,*, *,3 or fewer,*,*,*,*
"Presque Isle County",26141,***,* ,*, *,3 or fewer,*,*,*,*
"Roscommon County",26143,***,* ,*, *,3 or fewer,*,*,*,*
"Sanilac County",26151,***,* ,*, *,3 or fewer,*,*,*,*
"Schoolcraft County",26153,***,* ,*, *,3 or fewer,*,*,*,*
"Shiawassee County",26155,***,* ,*, *,3 or fewer,*,*,*,*
"St. Joseph County",26149,***,* ,*, *,3 or fewer,*,*,*,*
"Tuscola County",26157,***,* ,*, *,3 or fewer,*,*,*,*
