------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=26&areatype=county&cancer=072&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '26', 'areatype': 'county', 'cancer': '072', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_009.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=26&areatype=county&cancer=072&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Michigan by County

"Kidney & Renal Pelvis, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Michigan",26000,***,3.9 ,3.8, 4.1,483,falling,-0.9 ,-1.1, -0.6
"United States",00000,***,3.8 ,3.7, 3.8,13926,falling,-0.9 ,-1.1, -0.7
"Lapeer County",26087,***,6.5 ,4.5, 9.1,7,*,*,*,*
"Huron County",26063,***,6 ,3.2, 10.6,3,stable,-0.4 ,-2.9, 2.2
"Cass County",26027,***,5.3 ,3.2, 8.4,4,*,*,*,*
"Eaton County",26045,***,5.2 ,3.7, 7.3,7,stable,0.1 ,-2.2, 2.5
"Bay County",26017,***,4.9 ,3.4, 7,7,stable,-1.1 ,-3.0, 0.9
"Allegan County",26005,***,4.9 ,3.4, 7,7,stable,-0.5 ,-2.2, 1.1
"Ingham County",26065,***,4.7 ,3.6, 6,13,stable,0.7 ,-0.8, 2.2
"Van Buren County",26159,***,4.6 ,2.8, 7.2,4,stable,-0.9 ,-3.4, 1.6
"Genesee County",26049,***,4.5 ,3.7, 5.4,23,stable,-0.1 ,-1.6, 1.4
"St. Joseph County",26149,***,4.5 ,2.6, 7.3,4,*,*,*,*
"Berrien County",26021,***,4.5 ,3.3, 6,10,stable,-1.1 ,-2.5, 0.3
"Midland County",26111,***,4.3 ,2.8, 6.5,5,stable,-0.2 ,-2.4, 2.2
"Shiawassee County",26155,***,4.3 ,2.6, 6.8,4,*,*,*,*
"Lenawee County",26091,***,4.3 ,2.8, 6.4,5,stable,-0.2 ,-2.4, 2.1
"Calhoun County",26025,***,4.3 ,3, 6,7,stable,0.2 ,-1.5, 1.9
"Jackson County",26075,***,4.2 ,3.1, 5.7,9,stable,-0.3 ,-2.4, 1.8
"Muskegon County",26121,***,4.2 ,3, 5.7,9,stable,-0.8 ,-2.5, 0.9
"St. Clair County",26147,***,4.1 ,2.9, 5.6,9,stable,-1.0 ,-3.2, 1.2
"Macomb County",26099,***,4 ,3.5, 4.6,43,stable,-0.1 ,-1.0, 0.7
"Kent County",26081,***,3.9 ,3.3, 4.7,26,stable,-1.0 ,-2.1, 0.2
"Barry County",26015,***,3.8 ,2.2, 6.5,3,*,*,*,*
"Ottawa County",26139,***,3.8 ,2.8, 5,11,falling,-1.5 ,-2.9, -0.2
"Wayne County",26163,***,3.8 ,3.4, 4.2,79,falling,-0.7 ,-1.3, -0.1
"Grand Traverse County",26055,***,3.8 ,2.4, 5.7,5,*,*,*,*
"Monroe County",26115,***,3.6 ,2.5, 5,7,falling,-1.7 ,-3.2, -0.1
"Kalamazoo County",26077,***,3.5 ,2.6, 4.7,10,stable,-0.7 ,-2.3, 0.9
"Oakland County",26125,***,3.4 ,3, 3.9,51,stable,-0.8 ,-1.8, 0.2
"Livingston County",26093,***,3.4 ,2.3, 4.7,7,falling,-2.9 ,-5.2, -0.5
"Washtenaw County",26161,***,3.4 ,2.5, 4.4,12,stable,-0.5 ,-2.0, 1.0
"Saginaw County",26145,***,3.3 ,2.4, 4.5,9,stable,-1.1 ,-2.9, 0.7
"Alcona County",26001,***,* ,*, *,3 or fewer,*,*,*,*
"Alger County",26003,***,* ,*, *,3 or fewer,*,*,*,*
"Alpena County",26007,***,* ,*, *,3 or fewer,*,*,*,*
"Antrim County",26009,***,* ,*, *,3 or fewer,*,*,*,*
"Arenac County",26011,***,* ,*, *,3 or fewer,*,*,*,*
"Baraga County",26013,***,* ,*, *,3 or fewer,*,*,*,*
"Benzie County",26019,***,* ,*, *,3 or fewer,*,*,*,*
"Branch County",26023,***,* ,*, *,3 or fewer,*,*,*,*
"Charlevoix County",26029,***,* ,*, *,3 or fewer,*,*,*,*
"Cheboygan County",26031,***,* ,*, *,3 or fewer,*,*,*,*
"Chippewa County",26033,***,* ,*, *,3 or fewer,*,*,*,*
"Clare County",26035,***,* ,*, *,3 or fewer,*,*,*,*
"Clinton County",26037,***,* ,*, *,3 or fewer,*,*,*,*
"Crawford County",26039,***,* ,*, *,3 or fewer,*,*,*,*
"Delta County",26041,***,* ,*, *,3 or fewer,*,*,*,*
"Dickinson County",26043,***,* ,*, *,3 or fewer,*,*,*,*
"Emmet County",26047,***,* ,*, *,3 or fewer,*,*,*,*
"Gladwin County",26051,***,* ,*, *,3 or fewer,*,*,*,*
"Gogebic County",26053,***,* ,*, *,3 or fewer,*,*,*,*
"Gratiot County",26057,***,* ,*, *,3 or fewer,*,*,*,*
"Hillsdale County",26059,***,* ,*, *,3 or fewer,*,*,*,*
"Houghton County",26061,***,* ,*, *,3 or fewer,*,*,*,*
"Ionia County",26067,***,* ,*, *,3 or fewer,*,*,*,*
