------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=26&areatype=county&cancer=080&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '26', 'areatype': 'county', 'cancer': '080', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_020.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=26&areatype=county&cancer=080&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Michigan by County

"Thyroid, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Michigan",26000,***,0.5 ,0.4, 0.6,60,stable,0.7 ,-0.2, 1.6
"United States",00000,***,0.5 ,0.5, 0.5,1862,rising,0.7 ,0.6, 0.9
"Kent County",26081,***,0.7 ,0.4, 1.1,4,*,*,*,*
"Macomb County",26099,***,0.6 ,0.4, 0.9,6,*,*,*,*
"Wayne County",26163,***,0.6 ,0.4, 0.8,12,rising,2.0 ,0.2, 3.7
"Oakland County",26125,***,0.4 ,0.3, 0.6,6,stable,-0.8 ,-2.7, 1.0
"Alcona County",26001,***,* ,*, *,3 or fewer,*,*,*,*
"Alger County",26003,***,* ,*, *,3 or fewer,*,*,*,*
"Allegan County",26005,***,* ,*, *,3 or fewer,*,*,*,*
"Alpena County",26007,***,* ,*, *,3 or fewer,*,*,*,*
"Antrim County",26009,***,* ,*, *,3 or fewer,*,*,*,*
"Arenac County",26011,***,* ,*, *,3 or fewer,*,*,*,*
"Baraga County",26013,***,* ,*, *,3 or fewer,*,*,*,*
"Barry County",26015,***,* ,*, *,3 or fewer,*,*,*,*
"Bay County",26017,***,* ,*, *,3 or fewer,*,*,*,*
"Benzie County",26019,***,* ,*, *,3 or fewer,*,*,*,*
"Berrien County",26021,***,* ,*, *,3 or fewer,*,*,*,*
"Branch County",26023,***,* ,*, *,3 or fewer,*,*,*,*
