------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=26&areatype=county&cancer=018&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '26', 'areatype': 'county', 'cancer': '018', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_019.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=26&areatype=county&cancer=018&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Michigan by County

"Stomach, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Michigan",26000,***,2.9 ,2.7, 3,343,falling,-2.9 ,-3.1, -2.7
"United States",00000,***,3.1 ,3.1, 3.1,11305,falling,-1.8 ,-2.3, -1.4
"Montcalm County",26117,***,4.1 ,2.4, 6.7,3,*,*,*,*
"Wayne County",26163,***,4 ,3.6, 4.4,81,falling,-2.5 ,-2.9, -2.1
"Lenawee County",26091,***,3.7 ,2.3, 5.7,5,*,*,*,*
"Berrien County",26021,***,3.6 ,2.5, 5.1,7,stable,-1.7 ,-3.5, 0.1
"Saginaw County",26145,***,3.1 ,2.2, 4.4,8,falling,-2.3 ,-3.9, -0.7
"Macomb County",26099,***,3.1 ,2.7, 3.6,34,falling,-2.4 ,-3.2, -1.6
"Genesee County",26049,***,3.1 ,2.5, 3.9,16,falling,-2.9 ,-4.0, -1.8
"Allegan County",26005,***,3 ,1.8, 4.7,4,falling,-2.6 ,-4.6, -0.6
"Oakland County",26125,***,2.9 ,2.5, 3.3,44,falling,-2.7 ,-3.5, -1.9
"Washtenaw County",26161,***,2.9 ,2.1, 3.8,10,falling,-2.4 ,-4.1, -0.8
"Eaton County",26045,***,2.7 ,1.5, 4.3,4,*,*,*,*
"St. Clair County",26147,***,2.6 ,1.8, 3.9,6,falling,-3.4 ,-5.6, -1.2
"Jackson County",26075,***,2.6 ,1.7, 3.9,5,stable,-1.5 ,-3.5, 0.6
"Kent County",26081,***,2.6 ,2, 3.2,16,falling,-2.7 ,-4.0, -1.5
"Calhoun County",26025,***,2.3 ,1.4, 3.6,4,falling,-3.5 ,-5.4, -1.5
"Kalamazoo County",26077,***,2.2 ,1.5, 3.2,6,falling,-3.0 ,-4.7, -1.3
"Livingston County",26093,***,2.1 ,1.3, 3.3,4,falling,-3.7 ,-6.0, -1.3
"Ottawa County",26139,***,2.1 ,1.4, 3,6,falling,-4.0 ,-5.7, -2.2
"Muskegon County",26121,***,1.9 ,1.1, 2.9,4,falling,-3.4 ,-5.0, -1.7
"Monroe County",26115,***,1.8 ,1, 3,3,falling,-3.4 ,-5.8, -0.9
"Ingham County",26065,***,1.6 ,1, 2.5,4,falling,-3.8 ,-5.4, -2.2
"Alcona County",26001,***,* ,*, *,3 or fewer,*,*,*,*
"Alger County",26003,***,* ,*, *,3 or fewer,*,*,*,*
"Alpena County",26007,***,* ,*, *,3 or fewer,*,*,*,*
"Antrim County",26009,***,* ,*, *,3 or fewer,*,*,*,*
"Arenac County",26011,***,* ,*, *,3 or fewer,*,*,*,*
"Baraga County",26013,***,* ,*, *,3 or fewer,*,*,*,*
"Barry County",26015,***,* ,*, *,3 or fewer,*,*,*,*
"Bay County",26017,***,* ,*, *,3 or fewer,*,*,*,*
"Benzie County",26019,***,* ,*, *,3 or fewer,*,*,*,*
"Branch County",26023,***,* ,*, *,3 or fewer,*,*,*,*
"Cass County",26027,***,* ,*, *,3 or fewer,*,*,*,*
"Charlevoix County",26029,***,* ,*, *,3 or fewer,*,*,*,*
"Cheboygan County",26031,***,* ,*, *,3 or fewer,*,*,*,*
"Chippewa County",26033,***,* ,*, *,3 or fewer,*,*,*,*
"Clare County",26035,***,* ,*, *,3 or fewer,*,*,*,*
"Clinton County",26037,***,* ,*, *,3 or fewer,*,*,*,*
"Crawford County",26039,***,* ,*, *,3 or fewer,*,*,*,*
"Delta County",26041,***,* ,*, *,3 or fewer,*,*,*,*
"Dickinson County",26043,***,* ,*, *,3 or fewer,*,*,*,*
"Emmet County",26047,***,* ,*, *,3 or fewer,*,*,*,*
"Gladwin County",26051,***,* ,*, *,3 or fewer,*,*,*,*
"Gogebic County",26053,***,* ,*, *,3 or fewer,*,*,*,*
"Grand Traverse County",26055,***,* ,*, *,3 or fewer,*,*,*,*
"Gratiot County",26057,***,* ,*, *,3 or fewer,*,*,*,*
"Hillsdale County",26059,***,* ,*, *,3 or fewer,*,*,*,*
"Houghton County",26061,***,* ,*, *,3 or fewer,*,*,*,*
"Huron County",26063,***,* ,*, *,3 or fewer,*,*,*,*
"Ionia County",26067,***,* ,*, *,3 or fewer,*,*,*,*
"Iosco County",26069,***,* ,*, *,3 or fewer,*,*,*,*
"Iron County",26071,***,* ,*, *,3 or fewer,*,*,*,*
"Isabella County",26073,***,* ,*, *,3 or fewer,*,*,*,*
"Kalkaska County",26079,***,* ,*, *,3 or fewer,*,*,*,*
"Keweenaw County",26083,***,* ,*, *,3 or fewer,*,*,*,*
"Lake County",26085,***,* ,*, *,3 or fewer,*,*,*,*
"Lapeer County",26087,***,* ,*, *,3 or fewer,*,*,*,*
"Leelanau County",26089,***,* ,*, *,3 or fewer,*,*,*,*
"Luce County",26095,***,* ,*, *,3 or fewer,*,*,*,*
"Mackinac County",26097,***,* ,*, *,3 or fewer,*,*,*,*
"Manistee County",26101,***,* ,*, *,3 or fewer,*,*,*,*
"Marquette County",26103,***,* ,*, *,3 or fewer,*,*,*,*
"Mason County",26105,***,* ,*, *,3 or fewer,*,*,*,*
"Mecosta County",26107,***,* ,*, *,3 or fewer,*,*,*,*
