------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=29&areatype=county&cancer=076&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '29', 'areatype': 'county', 'cancer': '076', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_002.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=29&areatype=county&cancer=076&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Missouri by County

"Brain & ONS, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Missouri",29000,***,4.4 ,4.2, 4.6,314,falling,-0.6 ,-0.8, -0.4
"United States",00000,***,4.4 ,4.4, 4.4,15944,rising,0.6 ,0.3, 0.9
"Howell County",29091,***,7 ,4, 11.6,3,*,*,*,*
"Lincoln County",29113,***,7 ,4.2, 11,4,*,*,*,*
"Pettis County",29159,***,6.7 ,3.8, 11,3,*,*,*,*
"St. Francois County",29187,***,6.4 ,4.1, 9.7,5,stable,1.6 ,-0.7, 4.0
"Cole County",29051,***,5.9 ,3.9, 8.6,6,*,*,*,*
"Boone County",29019,***,5.8 ,4.1, 7.8,9,stable,0.4 ,-1.6, 2.4
"Jasper County",29097,***,5.2 ,3.6, 7.4,7,stable,-0.8 ,-2.6, 1.1
"Newton County",29145,***,5.1 ,3.1, 8.1,4,*,*,*,*
"Cape Girardeau County",29031,***,4.7 ,3, 7.1,5,stable,-0.7 ,-3.1, 1.9
"Christian County",29043,***,4.7 ,2.9, 7.1,5,*,*,*,*
"St. Charles County",29183,***,4.6 ,3.7, 5.7,20,stable,-0.7 ,-2.0, 0.7
"Platte County",29165,***,4.6 ,2.9, 7,5,*,*,*,*
"Buchanan County",29021,***,4.5 ,2.8, 6.9,5,stable,-0.7 ,-3.1, 1.8
"Cass County",29037,***,4.4 ,2.8, 6.5,5,stable,-0.2 ,-2.5, 2.2
"Jefferson County",29099,***,4.3 ,3.2, 5.7,11,stable,-0.6 ,-2.7, 1.6
"Taney County",29213,***,4.3 ,2.4, 7.3,3,*,*,*,*
"Jackson County",29095,***,4.3 ,3.6, 5,32,stable,-0.6 ,-1.4, 0.2
"Camden County",29029,***,4.2 ,2.4, 7.3,3,*,*,*,*
"St. Louis County",29189,***,4.2 ,3.7, 4.7,52,stable,-0.9 ,-1.7, 0.0
"Greene County",29077,***,4.1 ,3.2, 5.3,14,stable,-0.8 ,-2.4, 0.7
"Franklin County",29071,***,4 ,2.5, 6,5,falling,-2.3 ,-4.1, -0.4
"Clay County",29047,***,3.8 ,2.7, 5.1,9,stable,-1.1 ,-2.9, 0.8
"St. Louis City",29510,***,3.2 ,2.4, 4.2,11,falling,-1.7 ,-2.7, -0.7
"Adair County",29001,***,* ,*, *,3 or fewer,*,*,*,*
"Andrew County",29003,***,* ,*, *,3 or fewer,*,*,*,*
"Atchison County",29005,***,* ,*, *,3 or fewer,*,*,*,*
"Audrain County",29007,***,* ,*, *,3 or fewer,*,*,*,*
"Barry County",29009,***,* ,*, *,3 or fewer,*,*,*,*
"Barton County",29011,***,* ,*, *,3 or fewer,*,*,*,*
"Bates County",29013,***,* ,*, *,3 or fewer,*,*,*,*
"Benton County",29015,***,* ,*, *,3 or fewer,*,*,*,*
"Bollinger County",29017,***,* ,*, *,3 or fewer,*,*,*,*
"Butler County",29023,***,* ,*, *,3 or fewer,*,*,*,*
"Caldwell County",29025,***,* ,*, *,3 or fewer,*,*,*,*
"Callaway County",29027,***,* ,*, *,3 or fewer,*,*,*,*
"Carroll County",29033,***,* ,*, *,3 or fewer,*,*,*,*
