------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=29&areatype=county&cancer=020&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '29', 'areatype': 'county', 'cancer': '020', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_007.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=29&areatype=county&cancer=020&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Missouri by County

"Colon & Rectum, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 14.5?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Missouri",29000,No,15.1 ,14.7, 15.5,1105,falling,-2.6 ,-3.0, -2.2
"United States",00000,Yes,14.2 ,14.1, 14.2,51932,falling,-1.8 ,-2.3, -1.3
"Carroll County",29033,No,34.2 ,21.3, 53,5,*,*,*,*
"New Madrid County",29143,No,28.9 ,20.1, 40.7,7,stable,0.7 ,-1.6, 3.1
"Ste. Genevieve County",29186,No,27.9 ,19.1, 39.8,7,*,*,*,*
"Dunklin County",29069,No,25 ,18.7, 33.1,10,stable,1.1 ,-0.3, 2.6
"Stoddard County",29207,No,24.6 ,18.2, 32.8,10,stable,-0.4 ,-2.1, 1.2
"Barton County",29011,No,24.4 ,14.9, 38.3,4,*,*,*,*
"Ray County",29177,No,23.1 ,15.6, 33,6,stable,-0.2 ,-1.9, 1.6
"Pemiscot County",29155,No,23 ,14.8, 34.4,5,stable,-1.1 ,-2.8, 0.6
"Mississippi County",29133,No,22.9 ,13.9, 35.8,4,stable,-0.2 ,-2.8, 2.5
"Lewis County",29111,No,22.6 ,12.9, 37.7,3,*,*,*,*
"Linn County",29115,No,22.3 ,12.8, 36.6,4,stable,-1.5 ,-3.5, 0.5
