------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=29&areatype=county&cancer=055&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '29', 'areatype': 'county', 'cancer': '055', 'race': '00', 'sex': '2', 'age': '001', 'type': 'death', 'file_name': 'deathrates_003.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=29&areatype=county&cancer=055&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Missouri by County

"Breast, 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 20.7?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Missouri",29000,No,21.7 ,21.1, 22.4,868,falling,-1.5 ,-1.8, -1.3
"United States",00000,Yes,20.6 ,20.5, 20.7,41246,falling,-1.5 ,-1.7, -1.3
"New Madrid County",29143,No,37.2 ,23.8, 56.3,5,*,*,*,*
"Osage County",29151,No,34.7 ,19.6, 58,3,*,*,*,*
"Pettis County",29159,No,34.4 ,24.7, 46.6,9,stable,0.8 ,-1.2, 2.8
"Benton County",29015,No,32.3 ,21.5, 49.1,6,stable,-0.9 ,-2.9, 1.0
"Bates County",29013,No,32 ,18.4, 52.5,4,stable,-0.9 ,-4.0, 2.3
"Washington County",29221,No,31.4 ,19.2, 48.5,4,*,*,*,*
"Randolph County",29175,No,30.3 ,19.4, 45.7,5,stable,-1.7 ,-3.7, 0.4
"Dunklin County",29069,No,29.4 ,19.8, 42.3,6,stable,-1.5 ,-3.9, 1.1
"Clinton County",29049,No,29.4 ,17.9, 46.4,4,stable,-0.8 ,-2.9, 1.3
"St. Francois County",29187,No,29.2 ,22, 38.2,12,stable,7.5 ,-1.7, 17.6
"Laclede County",29105,No,29 ,19.9, 41.2,7,stable,-1.0 ,-3.5, 1.7
"Adair County",29001,No,28.5 ,17.1, 45,4,*,*,*,*
"Andrew County",29003,No,26.9 ,15.2, 45.1,3,*,*,*,*
"Pulaski County",29169,No,26.7 ,17.5, 38.8,5,*,*,*,*
"Howell County",29091,No,26 ,18.3, 36.2,8,*,*,*,*
"Cape Girardeau County",29031,No,25.8 ,19.8, 33.2,14,stable,-1.0 ,-2.6, 0.6
"Cole County",29051,No,25.8 ,19.4, 33.6,12,falling,-1.7 ,-3.0, -0.3
"Scott County",29201,No,25.2 ,17.2, 35.8,7,stable,-1.8 ,-3.7, 0.0
"Ray County",29177,No,25 ,14.8, 40.2,4,stable,0.4 ,-2.1, 2.9
"Pike County",29163,No,24.9 ,14.2, 42.1,3,*,*,*,*
"St. Louis City",29510,No,24.3 ,21.1, 27.8,44,falling,-1.8 ,-2.3, -1.3
"Audrain County",29007,No,24.1 ,15.3, 36.8,5,*,*,*,*
"Perry County",29157,No,24 ,13.4, 40.3,3,*,*,*,*
"Henry County",29083,No,24 ,14.1, 38.8,4,*,*,*,*
"Greene County",29077,No,23.7 ,20.6, 27.3,44,stable,-0.4 ,-1.2, 0.4
"Crawford County",29055,No,23.3 ,14.5, 36.2,4,*,*,*,*
"Butler County",29023,No,23.1 ,15.8, 32.9,7,stable,-1.2 ,-3.4, 0.9
"Jackson County",29095,No,23 ,21, 25.2,98,falling,-1.3 ,-1.9, -0.7
"Johnson County",29101,No,22.8 ,15.3, 32.8,6,*,*,*,*
"Newton County",29145,No,22.7 ,16.2, 31,9,stable,-1.1 ,-2.7, 0.5
