------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=18&areatype=county&cancer=040&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '18', 'areatype': 'county', 'cancer': '040', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_054.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=18&areatype=county&cancer=040&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Indiana by County

"Pancreas (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Indiana(6)",18000,***,10.8 ,10.5, 11.2,827,81.8
"US (SEER+NPCR)(1)",00000,***,9.8 ,9.8, 9.9,36450,77.2
"Adams County(6)",18001,***,17.1 ,11.7, 24.1,7,91.9
"Clay County(6)",18021,***,16.6 ,11, 24.2,6,90.6
"Knox County(6)",18083,***,15.7 ,11.1, 21.8,8,95.1
"Vigo County(6)",18167,***,15.5 ,12.5, 19,19,94.2
"Tipton County(6)",18159,***,15.1 ,8.4, 25.7,3,72.7
"Jasper County(6)",18073,***,14.4 ,9.5, 21.1,6,82.9
"Jackson County(6)",18071,***,13.1 ,9.1, 18.4,7,85.4
"Dearborn County(6)",18029,***,13.1 ,9.3, 18.1,8,78.4
"Jay County(6)",18075,***,12.7 ,7.5, 20.5,4,85.7
"Madison County(6)",18095,***,12.4 ,10.2, 15.1,21,86.9
"Washington County(6)",18175,***,12.4 ,7.5, 19.5,4,90.9
"Bartholomew County(6)",18005,***,12.2 ,9.2, 15.9,11,89.1
"Tippecanoe County(6)",18157,***,12.2 ,9.9, 15,19,84.3
"Kosciusko County(6)",18085,***,12.2 ,9.2, 16,11,83.8
"Perry County(6)",18123,***,12.1 ,6.9, 20.3,3,66.7
"Wells County(6)",18179,***,12.1 ,7.6, 18.5,5,71.9
"LaPorte County(6)",18091,***,12 ,9.5, 15,17,85.7
"Shelby County(6)",18145,***,12 ,8.3, 17,7,82.9
"Allen County(6)",18003,***,12 ,10.5, 13.6,49,79.7
"Johnson County(6)",18081,***,11.9 ,9.6, 14.6,19,80.8
"Howard County(6)",18067,***,11.9 ,9.1, 15.2,13,86.8
"DeKalb County(6)",18033,***,11.8 ,7.9, 17.2,6,82.9
"Monroe County(6)",18105,***,11.8 ,9.3, 14.8,15,81.1
"St. Joseph County(6)",18141,***,11.6 ,9.9, 13.5,36,84.8
