------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=18&areatype=county&cancer=020&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '18', 'areatype': 'county', 'cancer': '020', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_044.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=18&areatype=county&cancer=020&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Indiana by County

"Colon & Rectum (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Indiana(6)",18000,***,24.2 ,23.7, 24.7,1803,56.5
"US (SEER+NPCR)(1)",00000,***,21.5 ,21.5, 21.6,78225,55.5
"Jay County(6)",18075,***,39.8 ,29.6, 52.5,10,59.8
"Blackford County(6)",18009,***,39.7 ,27.6, 56.1,7,66.7
"Benton County(6)",18007,***,38.5 ,24.1, 59.3,4,75.9
"Knox County(6)",18083,***,37.8 ,29.9, 47.1,17,63.4
"Vermillion County(6)",18165,***,35.8 ,24.9, 50.2,8,79.2
"Martin County(6)",18101,***,35.7 ,22.9, 53.9,5,75.8
"Gibson County(6)",18051,***,32.9 ,25.5, 42,14,62.2
"Grant County(6)",18053,***,32.9 ,27.4, 39.2,28,56.7
"Carroll County(6)",18015,***,32.6 ,23.1, 44.9,8,63.1
"Sullivan County(6)",18153,***,32.4 ,23.4, 44,9,61.1
"Putnam County(6)",18133,***,31.7 ,24.6, 40.4,14,59.3
"White County(6)",18181,***,31.6 ,23.1, 42.4,10,67.6
"Fountain County(6)",18045,***,31.5 ,21.7, 44.6,7,60.3
"Jefferson County(6)",18077,***,31.1 ,23.8, 40.1,13,56.1
"Scott County(6)",18143,***,31.1 ,22.5, 42.1,9,56.3
"Pulaski County(6)",18131,***,30.2 ,19.4, 45.3,5,56.5
"Fulton County(6)",18049,***,29.7 ,20.8, 41.3,8,65.5
"Daviess County(6)",18027,***,29.3 ,22, 38.5,11,62.5
"Clay County(6)",18021,***,29.3 ,21.4, 39.4,9,62.7
"Tippecanoe County(6)",18157,***,29.1 ,25.4, 33.3,45,67.4
"Vigo County(6)",18167,***,29.1 ,24.9, 33.8,36,63.6
"Morgan County(6)",18109,***,28.9 ,23.8, 34.8,23,57.6
"Greene County(6)",18055,***,28.3 ,21.5, 36.9,12,61.0
"Owen County(6)",18119,***,28.1 ,19.5, 39.4,7,62.7
"Parke County(6)",18121,***,28 ,18.9, 40.2,6,65.3
"Wells County(6)",18179,***,27.8 ,20.5, 37,10,58.6
"Washington County(6)",18175,***,27.8 ,20, 37.7,9,60.3
"Miami County(6)",18103,***,27.7 ,21.1, 36,12,63.2
"Lake County(6)",18089,***,27.6 ,25.7, 29.7,161,56.8
"Shelby County(6)",18145,***,27.5 ,21.5, 34.6,15,56.2
"Wabash County(6)",18169,***,27.4 ,20.9, 35.7,12,54.4
"Clinton County(6)",18023,***,27.1 ,20.2, 35.6,11,65.9
