------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=27&areatype=county&cancer=001&race=00&sex=0&age=009&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '27', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '009', 'type': 'death', 'file_name': 'deathrates_035.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=27&areatype=county&cancer=001&race=00&sex=0&age=009&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Minnesota by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages <50"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Minnesota",27000,Yes,13.8 ,13.3, 14.4,470,falling,-1.8 ,-2.1, -1.6
"United States",00000,Yes,16 ,15.9, 16.1,32304,falling,-1.9 ,-2.0, -1.9
"Winona County",27169,Yes,22.1 ,14.6, 31.9,6,*,*,*,*
"McLeod County",27085,Yes,22 ,14.1, 32.8,5,stable,-0.3 ,-2.9, 2.3
"Crow Wing County",27035,Yes,20.3 ,14.1, 28.3,7,stable,-1.7 ,-3.6, 0.4
"Douglas County",27041,Yes,19.8 ,12, 30.5,4,stable,0.3 ,-1.6, 2.3
"Becker County",27005,Yes,19.1 ,11.1, 30.5,3,*,*,*,*
"Beltrami County",27007,Yes,18.7 ,11.3, 28.6,4,*,*,*,*
"Isanti County",27059,Yes,18 ,11.2, 27.3,4,*,*,*,*
"Itasca County",27061,Yes,17 ,10.5, 26,4,falling,-2.0 ,-3.8, -0.2
"Mower County",27099,Yes,16.8 ,10.1, 26.2,4,*,*,*,*
"Carlton County",27017,Yes,16.8 ,10.1, 26.3,4,stable,-1.1 ,-3.3, 1.1
"Kandiyohi County",27067,Yes,15.7 ,9.3, 24.7,4,stable,-1.9 ,-4.1, 0.4
"Olmsted County",27109,Yes,15.5 ,12.1, 19.6,14,falling,-2.6 ,-3.9, -1.4
"St. Louis County",27137,Yes,15 ,11.9, 18.6,17,falling,-1.4 ,-2.6, -0.3
"Blue Earth County",27013,Yes,14.9 ,9.6, 21.9,5,stable,-2.3 ,-4.6, 0.1
"Ramsey County",27123,Yes,14.4 ,12.6, 16.4,46,falling,-1.8 ,-2.5, -1.2
"Stearns County",27145,Yes,14.3 ,10.9, 18.3,13,stable,-0.9 ,-2.1, 0.4
"Washington County",27163,Yes,14.1 ,11.7, 16.9,24,stable,-0.7 ,-1.8, 0.5
"Anoka County",27003,Yes,13.7 ,11.6, 16,32,falling,-1.7 ,-2.4, -1.0
"Dakota County",27037,Yes,13.6 ,11.7, 15.7,37,falling,-1.3 ,-2.2, -0.4
"Sherburne County",27141,Yes,13.6 ,9.9, 18.2,9,falling,-2.5 ,-4.6, -0.5
"Rice County",27131,Yes,13.6 ,8.9, 19.8,5,falling,-2.9 ,-4.8, -0.9
"Otter Tail County",27111,Yes,13.5 ,8.2, 20.8,4,stable,-0.7 ,-2.9, 1.4
"Scott County",27139,Yes,12.6 ,9.7, 16,13,falling,-2.2 ,-3.8, -0.5
"Hennepin County",27053,Yes,12.3 ,11.2, 13.5,97,falling,-2.4 ,-2.8, -2.0
"Clay County",27027,Yes,12.3 ,7.6, 18.7,4,*,*,*,*
"Carver County",27019,Yes,11.7 ,8.3, 15.9,8,falling,-2.7 ,-4.1, -1.3
"Wright County",27171,Yes,11.6 ,8.7, 15.1,11,falling,-2.5 ,-3.9, -1.1
"Aitkin County",27001,***,* ,*, *,3 or fewer,*,*,*,*
"Benton County",27009,***,* ,*, *,3 or fewer,*,*,*,*
"Big Stone County",27011,***,* ,*, *,3 or fewer,*,*,*,*
"Brown County",27015,***,* ,*, *,3 or fewer,*,*,*,*
"Cass County",27021,***,* ,*, *,3 or fewer,*,*,*,*
"Chippewa County",27023,***,* ,*, *,3 or fewer,*,*,*,*
"Chisago County",27025,***,* ,*, *,3 or fewer,*,*,*,*
"Clearwater County",27029,***,* ,*, *,3 or fewer,*,*,*,*
"Cook County",27031,***,* ,*, *,3 or fewer,*,*,*,*
"Cottonwood County",27033,***,* ,*, *,3 or fewer,*,*,*,*
"Dodge County",27039,***,* ,*, *,3 or fewer,*,*,*,*
"Faribault County",27043,***,* ,*, *,3 or fewer,*,*,*,*
"Fillmore County",27045,***,* ,*, *,3 or fewer,*,*,*,*
"Freeborn County",27047,***,* ,*, *,3 or fewer,*,*,*,*
"Goodhue County",27049,***,* ,*, *,3 or fewer,*,*,*,*
"Grant County",27051,***,* ,*, *,3 or fewer,*,*,*,*
"Houston County",27055,***,* ,*, *,3 or fewer,*,*,*,*
"Hubbard County",27057,***,* ,*, *,3 or fewer,*,*,*,*
"Jackson County",27063,***,* ,*, *,3 or fewer,*,*,*,*
"Kanabec County",27065,***,* ,*, *,3 or fewer,*,*,*,*
"Kittson County",27069,***,* ,*, *,3 or fewer,*,*,*,*
"Koochiching County",27071,***,* ,*, *,3 or fewer,*,*,*,*
"Lac qui Parle County",27073,***,* ,*, *,3 or fewer,*,*,*,*
"Lake County",27075,***,* ,*, *,3 or fewer,*,*,*,*
"Lake of the Woods County",27077,***,* ,*, *,3 or fewer,*,*,*,*
"Le Sueur County",27079,***,* ,*, *,3 or fewer,*,*,*,*
"Lincoln County",27081,***,* ,*, *,3 or fewer,*,*,*,*
"Lyon County",27083,***,* ,*, *,3 or fewer,*,*,*,*
"Mahnomen County",27087,***,* ,*, *,3 or fewer,*,*,*,*
"Marshall County",27089,***,* ,*, *,3 or fewer,*,*,*,*
"Martin County",27091,***,* ,*, *,3 or fewer,*,*,*,*
