------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=27&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '27', 'areatype': 'county', 'cancer': '047', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_012.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=27&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Minnesota by County

"Lung & Bronchus, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 45.5?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Minnesota",27000,Yes,38 ,37.3, 38.7,2386,falling,-2.9 ,-5.2, -0.4
"United States",00000,Yes,41.9 ,41.8, 42,154342,falling,-3.7 ,-4.3, -3.1
"Mahnomen County",27087,No,74 ,48.5, 109.4,5,stable,2.4 ,0.0, 4.7
"Mille Lacs County",27095,No,52.8 ,42.4, 65.2,18,stable,0.5 ,-0.8, 1.8
"Clearwater County",27029,No,51 ,35.5, 72.2,7,*,*,*,*
"Pine County",27115,No,50.7 ,41.5, 61.6,22,stable,-1.1 ,-2.2, 0.0
"Dodge County",27039,No,49.4 ,37, 64.8,11,stable,1.6 ,-0.2, 3.5
"Aitkin County",27001,No,48.3 ,37.9, 61.8,16,stable,-1.2 ,-2.5, 0.2
"Clay County",27027,No,48.1 ,40.5, 56.6,30,stable,0.3 ,-0.9, 1.5
"Wilkin County",27167,No,47.9 ,30.5, 73.4,5,*,*,*,*
"Anoka County",27003,No,47.4 ,44.1, 50.9,161,falling,-0.9 ,-1.5, -0.3
"Wadena County",27159,No,47.4 ,35, 63.4,10,stable,0.4 ,-1.1, 2.0
"Itasca County",27061,No,46.4 ,39.5, 54.4,33,falling,-1.0 ,-1.8, -0.2
"St. Louis County",27137,No,46 ,42.4, 49.8,126,stable,-0.4 ,-0.9, 0.1
"Hubbard County",27057,No,45.9 ,36.4, 57.7,17,stable,-1.1 ,-2.8, 0.5
"Cass County",27021,Yes,44.9 ,36.7, 54.8,22,stable,-0.1 ,-1.6, 1.4
"Crow Wing County",27035,Yes,44.6 ,38.9, 51.1,44,stable,-0.4 ,-1.4, 0.5
"Kanabec County",27065,Yes,44.5 ,33.3, 59,11,stable,-1.1 ,-2.7, 0.6
"Yellow Medicine County",27173,Yes,44.5 ,30.7, 63.5,7,stable,0.4 ,-1.5, 2.4
"Kandiyohi County",27067,Yes,44.2 ,36.7, 52.9,25,stable,0.6 ,-0.6, 1.8
"Douglas County",27041,Yes,44.1 ,36.6, 53.1,25,stable,0.0 ,-1.2, 1.3
"Faribault County",27043,Yes,43.5 ,32.1, 58.5,10,rising,1.6 ,0.1, 3.1
"Beltrami County",27007,Yes,43.5 ,35.5, 52.8,22,stable,-0.8 ,-2.0, 0.5
"Marshall County",27089,Yes,43.2 ,29.1, 62.9,6,stable,1.9 ,-0.3, 4.1
"Lincoln County",27081,Yes,43.1 ,27, 68,5,stable,-2.0 ,-4.4, 0.4
"Isanti County",27059,Yes,42.9 ,34.6, 52.7,19,stable,-0.1 ,-1.5, 1.3
"Wabasha County",27157,Yes,42.6 ,33, 54.6,14,stable,-0.5 ,-1.7, 0.7
"Carlton County",27017,Yes,42.6 ,34.4, 52.2,19,stable,-0.7 ,-2.0, 0.7
"Koochiching County",27071,Yes,42 ,30.9, 57.1,10,stable,-1.0 ,-2.4, 0.4
"Becker County",27005,Yes,41.9 ,33.9, 51.4,20,stable,-1.0 ,-2.0, 0.1
"Sherburne County",27141,Yes,41.7 ,35.1, 49,31,stable,-1.0 ,-2.3, 0.3
"Morrison County",27097,Yes,41.1 ,33.1, 50.6,19,stable,0.1 ,-1.2, 1.4
"Wright County",27171,Yes,40.9 ,35.8, 46.5,48,stable,-0.4 ,-1.1, 0.4
"Swift County",27151,Yes,40.8 ,27.4, 59.7,6,stable,0.4 ,-1.6, 2.5
"Benton County",27009,Yes,40.8 ,32.3, 50.7,17,falling,-1.6 ,-2.8, -0.3
"Polk County",27119,Yes,40.4 ,32, 50.4,17,stable,-1.0 ,-2.3, 0.3
"Winona County",27169,Yes,40.2 ,33.3, 48.2,25,falling,-1.3 ,-2.4, -0.2
"Big Stone County",27011,Yes,40.1 ,23.8, 67.1,4,stable,-0.5 ,-2.8, 1.8
"Chisago County",27025,Yes,40 ,33.1, 48,25,falling,-2.2 ,-3.5, -0.9
"Roseau County",27135,Yes,39.7 ,27.8, 55.3,7,stable,-1.3 ,-3.3, 0.7
"Scott County",27139,Yes,39.6 ,34.3, 45.4,43,stable,-0.8 ,-1.6, 0.0
"Sibley County",27143,Yes,38.9 ,27.5, 53.8,8,stable,0.6 ,-1.4, 2.6
"Norman County",27107,Yes,38.8 ,24.3, 61.1,5,stable,-0.2 ,-2.7, 2.3
"Mower County",27099,Yes,38.5 ,31.4, 47,22,stable,-0.5 ,-1.9, 0.9
"Chippewa County",27023,Yes,38.3 ,26.5, 54.4,7,stable,-1.1 ,-2.9, 0.8
"Watonwan County",27165,Yes,38.2 ,25.8, 55.4,6,stable,-0.8 ,-2.9, 1.3
"McLeod County",27085,Yes,38.2 ,30.7, 47.2,18,stable,1.0 ,-0.4, 2.5
"Jackson County",27063,Yes,38.2 ,25.7, 55.6,6,stable,0.7 ,-1.3, 2.7
"Washington County",27163,Yes,38 ,34.6, 41.6,96,falling,-1.7 ,-2.3, -1.1
"Rock County",27133,Yes,37.7 ,24.3, 56.7,5,*,*,*,*
