------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=13&areatype=county&cancer=001&race=00&sex=0&age=009&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '13', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '009', 'type': 'death', 'file_name': 'deathrates_035.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=13&areatype=county&cancer=001&race=00&sex=0&age=009&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Georgia by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages <50"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Georgia",13000,Yes,16.5 ,16.1, 17,1114,falling,-2.0 ,-2.1, -1.8
"United States",00000,Yes,16 ,15.9, 16.1,32304,falling,-1.9 ,-2.0, -1.9
"Greene County",13133,Yes,38.8 ,22.6, 62.3,3,*,*,*,*
"Cook County",13075,Yes,36.5 ,22.2, 56.3,4,*,*,*,*
"Emanuel County",13107,Yes,30 ,18.3, 46.2,4,*,*,*,*
"Brantley County",13025,Yes,29.3 ,17, 47,3,*,*,*,*
"Chattooga County",13055,Yes,29 ,18.3, 43.6,5,stable,-0.6 ,-2.3, 1.2
"Elbert County",13105,Yes,28.4 ,16.5, 45.7,3,*,*,*,*
"Mitchell County",13205,Yes,28.4 ,17.3, 43.7,4,stable,0.2 ,-1.8, 2.2
"Pike County",13231,Yes,28.3 ,16.4, 45.8,3,*,*,*,*
"Stephens County",13257,Yes,27.1 ,16.7, 41.5,4,stable,-0.1 ,-2.6, 2.4
