------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=01&areatype=county&cancer=001&race=01&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '01', 'areatype': 'county', 'cancer': '001', 'race': '01', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_023.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=01&areatype=county&cancer=001&race=01&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Alabama by County

"All Cancer Sites, 2012-2016"

"White (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Alabama",01000,No,175.6 ,173.8, 177.4,7909,falling,-1.4 ,-1.7, -1.2
"United States",00000,No,161.5 ,161.3, 161.7,501895,falling,-1.4 ,-1.4, -1.4
"Walker County",01127,No,222.3 ,207.8, 237.5,185,stable,-0.1 ,-0.4, 0.3
"Jackson County",01071,No,216.7 ,200.9, 233.5,147,stable,-0.4 ,-0.9, 0.1
"Perry County",01105,No,215.3 ,162.2, 286.8,12,stable,-0.6 ,-2.0, 0.9
"Bullock County",01011,No,210 ,153.1, 284.9,9,stable,0.5 ,-1.0, 2.1
"Cherokee County",01019,No,208.5 ,187.1, 231.8,75,stable,-0.1 ,-0.7, 0.6
"Fayette County",01057,No,207.6 ,180.6, 237.9,44,stable,0.0 ,-0.8, 0.7
"Crenshaw County",01041,No,206.4 ,173.6, 244.2,29,stable,-0.2 ,-1.0, 0.6
"Chambers County",01017,No,203.2 ,181.1, 227.8,65,stable,-0.4 ,-1.0, 0.2
"Dallas County",01047,No,202.8 ,175.4, 234.3,43,stable,-0.1 ,-0.7, 0.5
"Washington County",01129,No,200.7 ,169.9, 236,32,stable,-0.7 ,-1.7, 0.3
"Russell County",01113,No,199.1 ,179.1, 220.9,75,falling,-0.7 ,-1.2, -0.1
"Escambia County",01053,No,196 ,175.5, 218.6,68,falling,-0.6 ,-1.1, -0.1
"Lawrence County",01079,No,195.4 ,175, 217.6,70,stable,-0.4 ,-1.1, 0.3
"Lamar County",01075,No,195.1 ,167.8, 226.3,38,stable,-0.2 ,-1.0, 0.5
"Bibb County",01007,No,194.3 ,168.6, 223,43,stable,-0.8 ,-1.6, 0.1
"Autauga County",01001,No,191.5 ,174.6, 209.7,97,falling,-1.3 ,-2.1, -0.6
"Etowah County",01055,No,190.4 ,179.3, 202.1,227,falling,-0.5 ,-0.9, -0.1
"Talladega County",01121,No,189.7 ,175.8, 204.5,145,falling,-0.5 ,-0.9, -0.2
