------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=01&areatype=county&cancer=516&race=00&sex=0&age=016&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '01', 'areatype': 'county', 'cancer': '516', 'race': '00', 'sex': '0', 'age': '016', 'type': 'death', 'file_name': 'deathrates_005.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=01&areatype=county&cancer=516&race=00&sex=0&age=016&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Alabama by County

"Childhood (Ages <15, All Sites), 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages <15"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Alabama",01000,***,2.1 ,1.7, 2.5,19,falling,-1.5 ,-2.4, -0.5
"United States",00000,***,2.1 ,2.1, 2.2,1295,stable,-0.4 ,-1.4, 0.7
"Autauga County",01001,***,* ,*, *,3 or fewer,*,*,*,*
"Baldwin County",01003,***,* ,*, *,3 or fewer,*,*,*,*
"Barbour County",01005,***,* ,*, *,3 or fewer,*,*,*,*
"Bibb County",01007,***,* ,*, *,3 or fewer,*,*,*,*
"Blount County",01009,***,* ,*, *,3 or fewer,*,*,*,*
"Bullock County",01011,***,* ,*, *,3 or fewer,*,*,*,*
"Butler County",01013,***,* ,*, *,3 or fewer,*,*,*,*
"Calhoun County",01015,***,* ,*, *,3 or fewer,*,*,*,*
"Chambers County",01017,***,* ,*, *,3 or fewer,*,*,*,*
"Cherokee County",01019,***,* ,*, *,3 or fewer,*,*,*,*
"Chilton County",01021,***,* ,*, *,3 or fewer,*,*,*,*
"Choctaw County",01023,***,* ,*, *,3 or fewer,*,*,*,*
"Clarke County",01025,***,* ,*, *,3 or fewer,*,*,*,*
"Clay County",01027,***,* ,*, *,3 or fewer,*,*,*,*
"Cleburne County",01029,***,* ,*, *,3 or fewer,*,*,*,*
"Coffee County",01031,***,* ,*, *,3 or fewer,*,*,*,*
"Colbert County",01033,***,* ,*, *,3 or fewer,*,*,*,*
"Conecuh County",01035,***,* ,*, *,3 or fewer,*,*,*,*
"Coosa County",01037,***,* ,*, *,3 or fewer,*,*,*,*
"Covington County",01039,***,* ,*, *,3 or fewer,*,*,*,*
"Crenshaw County",01041,***,* ,*, *,3 or fewer,*,*,*,*
"Cullman County",01043,***,* ,*, *,3 or fewer,*,*,*,*
"Dale County",01045,***,* ,*, *,3 or fewer,*,*,*,*
"Dallas County",01047,***,* ,*, *,3 or fewer,*,*,*,*
"DeKalb County",01049,***,* ,*, *,3 or fewer,*,*,*,*
"Elmore County",01051,***,* ,*, *,3 or fewer,*,*,*,*
"Escambia County",01053,***,* ,*, *,3 or fewer,*,*,*,*
"Etowah County",01055,***,* ,*, *,3 or fewer,*,*,*,*
"Fayette County",01057,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County",01059,***,* ,*, *,3 or fewer,*,*,*,*
"Geneva County",01061,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County",01063,***,* ,*, *,3 or fewer,*,*,*,*
"Hale County",01065,***,* ,*, *,3 or fewer,*,*,*,*
"Henry County",01067,***,* ,*, *,3 or fewer,*,*,*,*
"Houston County",01069,***,* ,*, *,3 or fewer,*,*,*,*
"Jackson County",01071,***,* ,*, *,3 or fewer,*,*,*,*
"Jefferson County",01073,***,* ,*, *,3 or fewer,*,*,*,*
"Lamar County",01075,***,* ,*, *,3 or fewer,*,*,*,*
"Lauderdale County",01077,***,* ,*, *,3 or fewer,*,*,*,*
"Lawrence County",01079,***,* ,*, *,3 or fewer,*,*,*,*
"Lee County",01081,***,* ,*, *,3 or fewer,*,*,*,*
"Limestone County",01083,***,* ,*, *,3 or fewer,*,*,*,*
"Lowndes County",01085,***,* ,*, *,3 or fewer,*,*,*,*
"Macon County",01087,***,* ,*, *,3 or fewer,*,*,*,*
"Madison County",01089,***,* ,*, *,3 or fewer,*,*,*,*
"Marengo County",01091,***,* ,*, *,3 or fewer,*,*,*,*
"Marion County",01093,***,* ,*, *,3 or fewer,*,*,*,*
"Marshall County",01095,***,* ,*, *,3 or fewer,*,*,*,*
"Mobile County",01097,***,* ,*, *,3 or fewer,*,*,*,*
"Monroe County",01099,***,* ,*, *,3 or fewer,*,*,*,*
"Montgomery County",01101,***,* ,*, *,3 or fewer,*,*,*,*
"Morgan County",01103,***,* ,*, *,3 or fewer,*,*,*,*
"Perry County",01105,***,* ,*, *,3 or fewer,*,*,*,*
"Pickens County",01107,***,* ,*, *,3 or fewer,*,*,*,*
"Pike County",01109,***,* ,*, *,3 or fewer,*,*,*,*
"Randolph County",01111,***,* ,*, *,3 or fewer,*,*,*,*
"Russell County",01113,***,* ,*, *,3 or fewer,*,*,*,*
"Shelby County",01117,***,* ,*, *,3 or fewer,*,*,*,*
"St. Clair County",01115,***,* ,*, *,3 or fewer,*,*,*,*
"Sumter County",01119,***,* ,*, *,3 or fewer,*,*,*,*
"Talladega County",01121,***,* ,*, *,3 or fewer,*,*,*,*
"Tallapoosa County",01123,***,* ,*, *,3 or fewer,*,*,*,*
"Tuscaloosa County",01125,***,* ,*, *,3 or fewer,*,*,*,*
"Walker County",01127,***,* ,*, *,3 or fewer,*,*,*,*
"Washington County",01129,***,* ,*, *,3 or fewer,*,*,*,*
"Wilcox County",01131,***,* ,*, *,3 or fewer,*,*,*,*
