------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=01&areatype=county&cancer=090&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '01', 'areatype': 'county', 'cancer': '090', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_010.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=01&areatype=county&cancer=090&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Alabama by County

"Leukemia, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Alabama",01000,***,6.9 ,6.6, 7.2,383,falling,-0.7 ,-1.1, -0.4
"United States",00000,***,6.5 ,6.5, 6.6,23311,falling,-2.3 ,-3.1, -1.5
"Fayette County",01057,***,13.6 ,7.9, 22.6,3,*,*,*,*
"Pike County",01109,***,10.9 ,6.5, 17.2,4,*,*,*,*
"Elmore County",01051,***,10.3 ,7.4, 14,9,stable,-0.3 ,-2.4, 1.8
"Geneva County",01061,***,10.3 ,6, 16.7,4,*,*,*,*
"Jackson County",01071,***,9 ,6.1, 13,6,*,*,*,*
"Cherokee County",01019,***,9 ,5, 15.2,3,*,*,*,*
"Limestone County",01083,***,8.9 ,6.3, 12.1,8,stable,1.7 ,-0.9, 4.3
"Covington County",01039,***,8.5 ,5.2, 13.2,4,*,*,*,*
"Colbert County",01033,***,8.5 ,5.6, 12.4,6,stable,0.9 ,-1.3, 3.2
"Blount County",01009,***,8.3 ,5.5, 12,6,stable,-0.4 ,-2.7, 2.0
"Talladega County",01121,***,8.2 ,5.7, 11.4,7,stable,0.2 ,-1.5, 1.9
"Mobile County",01097,***,7.7 ,6.6, 9,35,stable,-0.3 ,-1.3, 0.7
"Coffee County",01031,***,7.7 ,4.8, 11.8,4,*,*,*,*
"St. Clair County",01115,***,7.7 ,5.4, 10.7,7,stable,-1.6 ,-3.4, 0.2
"Madison County",01089,***,7.6 ,6.4, 9,28,stable,-0.4 ,-1.5, 0.6
"Walker County",01127,***,7.4 ,5, 10.7,6,stable,-0.9 ,-2.6, 0.8
"Calhoun County",01015,***,7.2 ,5.4, 9.6,10,stable,-0.9 ,-2.7, 1.0
"Morgan County",01103,***,7.2 ,5.3, 9.6,10,stable,-0.5 ,-2.2, 1.2
"Jefferson County",01073,***,7.1 ,6.2, 8,54,falling,-0.7 ,-1.2, -0.1
"Cullman County",01043,***,6.9 ,4.8, 9.8,7,stable,-1.5 ,-3.3, 0.5
"Lee County",01081,***,6.5 ,4.6, 9,8,stable,-0.5 ,-2.2, 1.3
"Shelby County",01117,***,6.4 ,4.9, 8.3,13,stable,-1.2 ,-3.0, 0.7
"Houston County",01069,***,6.4 ,4.5, 8.8,8,stable,-1.3 ,-3.2, 0.6
"Chilton County",01021,***,6.3 ,3.6, 10.4,3,*,*,*,*
"DeKalb County",01049,***,6.2 ,4, 9.2,5,stable,-0.8 ,-3.0, 1.4
"Tuscaloosa County",01125,***,6.1 ,4.6, 7.9,12,stable,-0.4 ,-2.0, 1.3
"Etowah County",01055,***,6.1 ,4.4, 8.4,8,stable,-1.2 ,-3.0, 0.5
"Autauga County",01001,***,6 ,3.5, 9.6,4,stable,-2.0 ,-4.7, 0.8
"Montgomery County",01101,***,5.9 ,4.6, 7.5,14,stable,-1.0 ,-2.9, 1.0
"Tallapoosa County",01123,***,5.8 ,3.2, 9.8,3,stable,0.4 ,-1.9, 2.8
"Russell County",01113,***,5.7 ,3.2, 9.2,3,stable,-0.2 ,-3.2, 3.0
"Marshall County",01095,***,5.5 ,3.7, 7.9,6,stable,-1.7 ,-3.3, 0.0
"Baldwin County",01003,***,5.4 ,4.2, 6.9,14,falling,-1.9 ,-3.8, -0.1
"Lauderdale County",01077,***,5.2 ,3.5, 7.5,6,stable,-0.9 ,-2.9, 1.2
"Barbour County",01005,***,* ,*, *,3 or fewer,*,*,*,*
"Bibb County",01007,***,* ,*, *,3 or fewer,*,*,*,*
"Bullock County",01011,***,* ,*, *,3 or fewer,*,*,*,*
"Butler County",01013,***,* ,*, *,3 or fewer,*,*,*,*
"Chambers County",01017,***,* ,*, *,3 or fewer,*,*,*,*
"Choctaw County",01023,***,* ,*, *,3 or fewer,*,*,*,*
"Clarke County",01025,***,* ,*, *,3 or fewer,*,*,*,*
"Clay County",01027,***,* ,*, *,3 or fewer,*,*,*,*
"Cleburne County",01029,***,* ,*, *,3 or fewer,*,*,*,*
"Conecuh County",01035,***,* ,*, *,3 or fewer,*,*,*,*
"Coosa County",01037,***,* ,*, *,3 or fewer,*,*,*,*
"Crenshaw County",01041,***,* ,*, *,3 or fewer,*,*,*,*
"Dale County",01045,***,* ,*, *,3 or fewer,*,*,*,*
"Dallas County",01047,***,* ,*, *,3 or fewer,*,*,*,*
"Escambia County",01053,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County",01059,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County",01063,***,* ,*, *,3 or fewer,*,*,*,*
"Hale County",01065,***,* ,*, *,3 or fewer,*,*,*,*
"Henry County",01067,***,* ,*, *,3 or fewer,*,*,*,*
"Lamar County",01075,***,* ,*, *,3 or fewer,*,*,*,*
"Lawrence County",01079,***,* ,*, *,3 or fewer,*,*,*,*
"Lowndes County",01085,***,* ,*, *,3 or fewer,*,*,*,*
"Macon County",01087,***,* ,*, *,3 or fewer,*,*,*,*
"Marengo County",01091,***,* ,*, *,3 or fewer,*,*,*,*
"Marion County",01093,***,* ,*, *,3 or fewer,*,*,*,*
"Monroe County",01099,***,* ,*, *,3 or fewer,*,*,*,*
"Perry County",01105,***,* ,*, *,3 or fewer,*,*,*,*
"Pickens County",01107,***,* ,*, *,3 or fewer,*,*,*,*
"Randolph County",01111,***,* ,*, *,3 or fewer,*,*,*,*
"Sumter County",01119,***,* ,*, *,3 or fewer,*,*,*,*
"Washington County",01129,***,* ,*, *,3 or fewer,*,*,*,*
"Wilcox County",01131,***,* ,*, *,3 or fewer,*,*,*,*
"Winston County",01133,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:15 pm.

*** No Healthy People 2020 Objective for this cancer.
State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

"(†) Death data provided by the National Vital Statistics System public use data file.  Death rates calculated by the National Cancer Institute using SEER*Stat.  Death rates are age-adjusted  to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+).  The Healthy People 2020 goals are based on rates adjusted using different methods but the differences should be minimal.  Population counts for denominators are based on Census populations as modified by NCI. "
 The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used with mortality data. 
"(‡) The Average Annual Percent Change (AAPC) is based on the APCs calculated by Joinpoint. Due to data availability issues, the time period used in the calculation of the joinpoint regression model may differ for selected counties. \n"
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

