------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=06&areatype=county&cancer=003&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '06', 'areatype': 'county', 'cancer': '003', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_016.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=06&areatype=county&cancer=003&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for California by County

"Oral Cavity & Pharynx (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"California(7,8)",06000,***,10.3 ,10.1, 10.4,4292,falling,-0.6 ,-1.1, -0.1
"US (SEER+NPCR)(1,10)",00000,***,11.7 ,11.7, 11.8,43864,stable,0.5 ,-0.7, 1.6
"Inyo County(7)",06027,***,18.6 ,11, 29.6,4,*,*,*,*
"Tehama County(7,8)",06103,***,17.9 ,13.9, 22.6,15,rising,4.2 ,0.6, 7.9
"Plumas County(7)",06063,***,17.6 ,11.5, 26.7,6,*,*,*,*
"Del Norte County(7,8)",06015,***,17.3 ,11.5, 25.2,6,stable,1.3 ,-3.1, 6.0
"Shasta County(7,8)",06089,***,16.5 ,14.2, 19.1,40,rising,3.3 ,1.1, 5.6
"Humboldt County(7,8)",06023,***,15.6 ,12.9, 18.7,26,stable,1.3 ,-0.9, 3.6
"Siskiyou County(7,8)",06093,***,15.1 ,11.2, 20.1,11,stable,1.0 ,-2.1, 4.2
"Glenn County(7,8)",06021,***,14.9 ,9.7, 22.2,5,stable,1.3 ,-2.4, 5.1
"Lassen County(7)",06035,***,14.9 ,9.6, 22.2,5,*,*,*,*
"Lake County(7,8)",06033,***,14.6 ,11.3, 18.8,15,rising,3.3 ,0.1, 6.5
"Trinity County(7)",06105,***,14.4 ,8.5, 24.4,4,*,*,*,*
"Butte County(7,8)",06007,***,13.3 ,11.4, 15.4,38,stable,0.9 ,-0.6, 2.3
"Marin County(7,8)",06041,***,13.2 ,11.6, 15,51,stable,0.1 ,-0.8, 1.1
"El Dorado County(7,8)",06017,***,13 ,11.1, 15.3,35,stable,-1.0 ,-3.2, 1.2
"Amador County(7,8)",06005,***,13 ,9, 18.5,8,stable,-0.3 ,-3.2, 2.8
"Placer County(7,8)",06061,***,12.9 ,11.5, 14.5,62,rising,2.8 ,1.1, 4.4
"Calaveras County(7,8)",06009,***,12.7 ,9.1, 17.4,10,rising,4.3 ,0.6, 8.2
"Napa County(7,8)",06055,***,12.6 ,10.4, 15.2,24,stable,0.7 ,-2.2, 3.6
"Santa Barbara County(7,8)",06083,***,12.2 ,10.8, 13.7,59,stable,1.4 ,-0.4, 3.3
"Ventura County(7,8)",06111,***,12 ,11, 13.1,115,rising,1.7 ,0.4, 3.2
"Yuba County(7,8)",06115,***,11.7 ,8.3, 15.9,8,stable,0.6 ,-3.9, 5.3
"San Francisco County(7,8)",06075,***,11.6 ,10.7, 12.6,116,falling,-1.4 ,-1.9, -0.8
"Mendocino County(7,8)",06045,***,11.6 ,9, 14.9,15,stable,-0.5 ,-3.8, 3.0
"Sutter County(7,8)",06101,***,11.4 ,8.8, 14.7,13,stable,1.7 ,-1.3, 4.8
"Sonoma County(7,8)",06097,***,11.4 ,10.3, 12.7,75,stable,-0.5 ,-1.6, 0.6
"San Diego County(7,8)",06073,***,11.4 ,10.9, 11.9,392,stable,-0.2 ,-0.6, 0.3
"Tuolumne County(7,8)",06109,***,11.2 ,8.1, 15.4,10,falling,-2.6 ,-4.9, -0.2
"Yolo County(7,8)",06113,***,11.2 ,9.2, 13.6,22,stable,-0.5 ,-2.2, 1.2
"San Luis Obispo County(7,8)",06079,***,11 ,9.5, 12.7,41,stable,0.5 ,-0.9, 1.8
"Sacramento County(7,8)",06067,***,11 ,10.2, 11.7,175,stable,0.1 ,-0.9, 1.0
"San Mateo County(7,8)",06081,***,10.9 ,10, 12,100,falling,-0.9 ,-1.6, -0.2
"San Benito County(7,8)",06069,***,10.8 ,7.3, 15.3,6,stable,1.8 ,-4.0, 7.9
"Santa Cruz County(7,8)",06087,***,10.7 ,9.1, 12.5,35,falling,-6.4 ,-11.4, -1.2
"Orange County(7,8)",06059,***,10.5 ,10.1, 11,364,stable,0.4 ,-0.1, 0.9
"San Joaquin County(7,8)",06077,***,10.4 ,9.4, 11.5,74,stable,0.3 ,-1.0, 1.6
"Kern County(7,8)",06029,***,10.3 ,9.3, 11.3,80,stable,0.1 ,-1.6, 1.7
"Solano County(7,8)",06095,***,10.2 ,8.9, 11.6,50,stable,-1.0 ,-3.1, 1.1
"Riverside County(7,8)",06065,***,10.1 ,9.6, 10.7,252,stable,-0.2 ,-1.0, 0.5
"San Bernardino County(7,8)",06071,***,9.8 ,9.2, 10.5,195,stable,-0.3 ,-1.0, 0.4
"Contra Costa County(7,8)",06013,***,9.8 ,9.1, 10.6,128,falling,-1.3 ,-1.9, -0.7
"Merced County(7,8)",06047,***,9.8 ,8.1, 11.8,24,stable,0.8 ,-1.6, 3.3
"Santa Clara County(7,8)",06085,***,9.7 ,9.1, 10.4,195,stable,0.4 ,-0.4, 1.2
"Fresno County(7,8)",06019,***,9.7 ,8.8, 10.7,89,stable,0.3 ,-0.9, 1.6
"Kings County(7,8)",06031,***,9.5 ,7.3, 12.3,12,stable,-19.0 ,-35.8, 2.3
"Alameda County(7,8)",06001,***,9.4 ,8.8, 10.1,165,falling,-1.0 ,-1.5, -0.6
"Tulare County(7,8)",06107,***,9.4 ,8.1, 10.8,39,stable,-0.2 ,-1.9, 1.6
"Stanislaus County(7,8)",06099,***,9.2 ,8.1, 10.4,51,stable,-1.3 ,-3.1, 0.6
"Nevada County(7,8)",06057,***,9 ,7, 11.5,16,stable,-0.4 ,-2.7, 1.9
"Monterey County(7,8)",06053,***,9 ,7.8, 10.4,39,stable,0.0 ,-1.8, 1.7
"Los Angeles County(7,8)",06037,***,8.9 ,8.6, 9.2,938,falling,-1.8 ,-3.0, -0.6
"Madera County(7,8)",06039,***,8.8 ,6.8, 11.2,14,stable,0.7 ,-2.7, 4.2
"Imperial County(7,8)",06025,***,7.4 ,5.7, 9.4,13,stable,-2.3 ,-6.1, 1.7
"Alpine County(7)",06003,***,* ,*, *,3 or fewer,*,*,*,*
"Colusa County(7)",06011,***,* ,*, *,3 or fewer,*,*,*,*
"Mariposa County(7,8)",06043,***,* ,*, *,3 or fewer,*,*,*,*
"Modoc County(7)",06049,***,* ,*, *,3 or fewer,*,*,*,*
"Mono County(7)",06051,***,* ,*, *,3 or fewer,*,*,*,*
"Sierra County(7)",06091,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 4:57 pm.

*** No Healthy People 2020 Objective for this cancer.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."
"‡ Incidence data come from different sources. Due to different years of data availability, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. Please refer to the source for each area for additional information."

Rates and trends are computed using different standards for malignancy. For more information see malignant.html.

"^ All Stages refers to any stage in the Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ]."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
