------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=06&areatype=county&cancer=053&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '06', 'areatype': 'county', 'cancer': '053', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_050.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=06&areatype=county&cancer=053&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for California by County

"Melanoma of the Skin (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"California(3)",06000,***,2.8 ,2.7, 2.9,1141,12.5
"US (SEER+NPCR)(1)",00000,***,3 ,3, 3,10716,13.8
"Tehama County(7)",06103,***,6.4 ,4.1, 9.6,5,20.0
"Lake County(7)",06033,***,6 ,3.7, 9.3,5,23.8
"Tuolumne County(7)",06109,***,5.1 ,2.9, 8.5,4,12.1
"San Luis Obispo County(7)",06079,***,5 ,3.9, 6.3,17,11.2
"Calaveras County(7)",06009,***,4.8 ,2.5, 8.5,3,12.8
"Napa County(7)",06055,***,4.7 ,3.4, 6.5,8,13.8
"Shasta County(7)",06089,***,4.7 ,3.6, 6.2,12,12.4
"Placer County(7)",06061,***,4.6 ,3.7, 5.6,21,11.0
"Nevada County(7)",06057,***,4.6 ,3, 6.7,7,13.2
"El Dorado County(7)",06017,***,4.5 ,3.3, 6,11,10.2
"Butte County(7)",06007,***,4.5 ,3.3, 5.9,12,12.6
"Santa Cruz County(7)",06087,***,4.1 ,3.1, 5.3,13,10.8
"Marin County(7)",06041,***,3.6 ,2.8, 4.7,14,7.2
"Mendocino County(7)",06045,***,3.6 ,2.2, 5.8,4,13.2
"Humboldt County(7)",06023,***,3.6 ,2.4, 5.2,6,12.7
"San Diego County(7)",06073,***,3.5 ,3.2, 3.8,119,13.1
"Riverside County(7)",06065,***,3.5 ,3.2, 3.8,83,14.5
"Santa Barbara County(7)",06083,***,3.5 ,2.7, 4.3,17,10.8
"Ventura County(7)",06111,***,3.3 ,2.8, 3.9,31,12.2
"Madera County(7)",06039,***,3.3 ,2.1, 4.9,5,15.2
"Sonoma County(7)",06097,***,3.3 ,2.6, 4,21,7.8
"San Mateo County(7)",06081,***,3.1 ,2.6, 3.7,27,11.3
"Orange County(7)",06059,***,3.1 ,2.8, 3.3,103,10.9
"Kern County(7)",06029,***,3 ,2.4, 3.6,22,17.1
"Contra Costa County(7)",06013,***,3 ,2.5, 3.4,38,9.5
"Sacramento County(7)",06067,***,2.9 ,2.6, 3.4,45,12.2
"Solano County(7)",06095,***,2.9 ,2.2, 3.7,14,14.4
"Yolo County(7)",06113,***,2.8 ,1.9, 4.1,6,10.9
"Kings County(7)",06031,***,2.7 ,1.6, 4.4,3,17.2
"Monterey County(7)",06053,***,2.7 ,2, 3.5,11,10.2
"Stanislaus County(7)",06099,***,2.6 ,2, 3.4,13,12.5
"San Bernardino County(7)",06071,***,2.5 ,2.2, 2.9,49,15.6
"Santa Clara County(7)",06085,***,2.5 ,2.1, 2.8,48,10.2
"Tulare County(7)",06107,***,2.4 ,1.8, 3.2,10,14.8
"Merced County(7)",06047,***,2.3 ,1.5, 3.3,5,13.8
"San Joaquin County(7)",06077,***,2.3 ,1.8, 2.8,16,12.9
"Los Angeles County(7)",06037,***,2.1 ,2, 2.3,220,15.6
"Alameda County(7)",06001,***,2 ,1.7, 2.3,33,10.4
"Fresno County(7)",06019,***,1.9 ,1.5, 2.3,17,10.7
"San Francisco County(7)",06075,***,1.8 ,1.4, 2.2,18,9.2
"Alpine County(7)",06003,***,* ,*, *,3 or fewer,*
"Amador County(7)",06005,***,* ,*, *,3 or fewer,*
"Colusa County(7)",06011,***,* ,*, *,3 or fewer,*
"Del Norte County(7)",06015,***,* ,*, *,3 or fewer,*
"Glenn County(7)",06021,***,* ,*, *,3 or fewer,*
