------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=06&areatype=county&cancer=003&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '06', 'areatype': 'county', 'cancer': '003', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_052.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=06&areatype=county&cancer=003&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for California by County

"Oral Cavity & Pharynx (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"California(3)",06000,***,6.4 ,6.3, 6.5,2695,62.8
"US (SEER+NPCR)(1)",00000,***,7.3 ,7.2, 7.3,27477,62.6
"Glenn County(7)",06021,***,11.2 ,6.7, 17.7,4,73.1
"Del Norte County(7)",06015,***,11.1 ,6.7, 17.7,4,66.7
"Siskiyou County(7)",06093,***,11.1 ,7.9, 15.6,8,73.7
"Tehama County(7)",06103,***,10.8 ,7.8, 14.6,9,61.3
"Plumas County(7)",06063,***,10.5 ,5.8, 18.4,3,58.6
"Shasta County(7)",06089,***,9.4 ,7.7, 11.4,23,58.8
"Lake County(7)",06033,***,9.2 ,6.6, 12.7,9,60.3
"Lassen County(7)",06035,***,8.9 ,5, 14.8,3,61.5
"Humboldt County(7)",06023,***,8.4 ,6.5, 10.7,15,56.2
"Butte County(7)",06007,***,8.3 ,6.8, 10.1,23,61.7
"Amador County(7)",06005,***,8.3 ,5.2, 13,5,65.9
"Marin County(7)",06041,***,8.2 ,6.9, 9.6,32,63.1
"Napa County(7)",06055,***,8.2 ,6.4, 10.3,15,64.4
"Tuolumne County(7)",06109,***,8 ,5.3, 11.7,7,68.8
"San Francisco County(7)",06075,***,7.9 ,7.1, 8.7,79,68.0
"Yuba County(7)",06115,***,7.7 ,5.1, 11.1,6,71.4
"San Diego County(7)",06073,***,7.6 ,7.2, 8,264,67.3
"Calaveras County(7)",06009,***,7.6 ,5.1, 11.2,7,66.0
"San Benito County(7)",06069,***,7.6 ,4.7, 11.5,4,68.8
"Santa Barbara County(7)",06083,***,7.5 ,6.4, 8.7,37,62.0
"Placer County(7)",06061,***,7.5 ,6.4, 8.7,37,59.3
"El Dorado County(7)",06017,***,7.4 ,6, 9.1,20,58.0
"Sacramento County(7)",06067,***,7.1 ,6.5, 7.7,114,65.2
"Sonoma County(7)",06097,***,6.8 ,5.9, 7.8,45,60.4
"Ventura County(7)",06111,***,6.8 ,6, 7.6,65,57.1
"San Joaquin County(7)",06077,***,6.7 ,5.9, 7.6,49,65.3
"Solano County(7)",06095,***,6.7 ,5.7, 7.8,33,66.8
"San Mateo County(7)",06081,***,6.6 ,5.8, 7.4,60,60.6
"Tulare County(7)",06107,***,6.6 ,5.5, 7.8,27,69.9
"Orange County(7)",06059,***,6.6 ,6.2, 7,228,62.7
"San Luis Obispo County(7)",06079,***,6.5 ,5.4, 7.9,24,59.3
"Sutter County(7)",06101,***,6.4 ,4.5, 8.9,7,56.3
"Santa Cruz County(7)",06087,***,6.3 ,5.1, 7.7,22,61.4
"Riverside County(7)",06065,***,6.3 ,5.8, 6.7,156,62.1
"San Bernardino County(7)",06071,***,6.2 ,5.8, 6.8,127,65.0
"Alameda County(7)",06001,***,6.2 ,5.7, 6.8,111,66.9
"Kern County(7)",06029,***,6.2 ,5.5, 7.1,49,61.8
"Fresno County(7)",06019,***,6.1 ,5.4, 6.9,57,64.3
"Contra Costa County(7)",06013,***,6.1 ,5.5, 6.8,81,63.2
"Yolo County(7)",06113,***,6 ,4.5, 7.7,12,55.0
"Nevada County(7)",06057,***,5.9 ,4.3, 8,10,66.7
"Kings County(7)",06031,***,5.8 ,4.1, 7.9,8,61.3
"Mendocino County(7)",06045,***,5.8 ,4, 8.1,8,53.4
"Santa Clara County(7)",06085,***,5.8 ,5.3, 6.2,117,60.0
"Imperial County(7)",06025,***,5.8 ,4.3, 7.6,10,76.9
"Madera County(7)",06039,***,5.7 ,4.2, 7.7,9,64.8
"Stanislaus County(7)",06099,***,5.6 ,4.8, 6.6,32,61.7
"Monterey County(7)",06053,***,5.5 ,4.6, 6.6,24,62.9
"Los Angeles County(7)",06037,***,5.3 ,5.2, 5.6,570,60.8
"Merced County(7)",06047,***,5.3 ,4.1, 6.8,13,55.5
"Alpine County(7)",06003,***,* ,*, *,3 or fewer,*
"Colusa County(7)",06011,***,* ,*, *,3 or fewer,*
"Inyo County(7)",06027,***,* ,*, *,3 or fewer,*
"Mariposa County(7)",06043,***,* ,*, *,3 or fewer,*
"Modoc County(7)",06049,***,* ,*, *,3 or fewer,*
"Mono County(7)",06051,***,* ,*, *,3 or fewer,*
"Sierra County(7)",06091,***,* ,*, *,3 or fewer,*
"Trinity County(7)",06105,***,* ,*, *,3 or fewer,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 4:57 pm.

*** No Healthy People 2020 Objective for this cancer.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."

Rates are computed using cancers classified as malignant based on ICD-O-3. For more information see malignant.html.

"^ Late Stage is defined as cases determined to be regional or distant. Coding is generally based on Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ] but may include other staging variables if necessary."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
3 Source: SEER November 2018 submission.  State Cancer Registry also receives funding from CDC's National Program of Cancer Registries.
7 Source: SEER November 2018 submission.

"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

