------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=06&areatype=county&cancer=061&stage=211&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '06', 'areatype': 'county', 'cancer': '061', 'stage': '211', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_053.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=06&areatype=county&cancer=061&stage=211&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for California by County

"Ovary (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"California(3)",06000,***,8.9 ,8.7, 9.1,1926,77.6
"US (SEER+NPCR)(1)",00000,***,8.4 ,8.3, 8.5,16311,76.2
"Amador County(7)",06005,***,13.5 ,7.6, 23.1,4,87.0
"Mendocino County(7)",06045,***,12 ,8.2, 17.2,7,81.4
"Shasta County(7)",06089,***,11.7 ,8.9, 15.1,14,84.5
"Marin County(7)",06041,***,11.4 ,9.3, 13.8,23,85.2
"Ventura County(7)",06111,***,10.3 ,9, 11.7,51,83.3
"Calaveras County(7)",06009,***,10.1 ,5, 18.4,3,69.6
"San Luis Obispo County(7)",06079,***,10.1 ,8, 12.5,19,83.8
"Napa County(7)",06055,***,9.9 ,7.2, 13.4,9,79.7
"Sonoma County(7)",06097,***,9.8 ,8.3, 11.5,34,80.0
"Lake County(7)",06033,***,9.8 ,6.2, 15,5,80.6
"El Dorado County(7)",06017,***,9.7 ,7.3, 12.7,12,80.5
"Santa Cruz County(7)",06087,***,9.6 ,7.4, 12.3,14,77.2
"Santa Barbara County(7)",06083,***,9.6 ,7.9, 11.6,23,87.7
"San Benito County(7)",06069,***,9.6 ,5.4, 15.8,3,76.2
"Yolo County(7)",06113,***,9.5 ,7, 12.6,10,80.0
"San Bernardino County(7)",06071,***,9.5 ,8.6, 10.3,98,74.4
"Alameda County(7)",06001,***,9.4 ,8.5, 10.4,85,78.2
"Monterey County(7)",06053,***,9.4 ,7.6, 11.4,21,75.5
"Butte County(7)",06007,***,9.3 ,7.2, 11.9,14,78.7
"Los Angeles County(7)",06037,***,9.2 ,8.9, 9.6,517,76.7
"Orange County(7)",06059,***,9.2 ,8.5, 9.8,166,76.8
"San Joaquin County(7)",06077,***,8.9 ,7.6, 10.4,34,78.5
"Fresno County(7)",06019,***,8.9 ,7.7, 10.1,42,76.8
"Placer County(7)",06061,***,8.7 ,7.1, 10.6,21,81.1
"Tulare County(7)",06107,***,8.7 ,7, 10.7,18,80.0
"Nevada County(7)",06057,***,8.7 ,6, 12.4,8,74.5
"Contra Costa County(7)",06013,***,8.6 ,7.6, 9.7,59,80.8
"Stanislaus County(7)",06099,***,8.5 ,7, 10.2,23,77.5
"Santa Clara County(7)",06085,***,8.4 ,7.6, 9.2,87,77.8
"Kings County(7)",06031,***,8.3 ,5.4, 12.3,5,78.1
"San Diego County(7)",06073,***,8.3 ,7.7, 8.9,148,79.7
"San Francisco County(7)",06075,***,8.3 ,7.1, 9.5,41,80.2
"San Mateo County(7)",06081,***,8.2 ,7.1, 9.5,39,78.4
"Riverside County(7)",06065,***,8 ,7.3, 8.8,100,74.4
"Sacramento County(7)",06067,***,7.9 ,7.1, 8.9,68,78.3
"Solano County(7)",06095,***,7.7 ,6.2, 9.4,20,78.9
"Tehama County(7)",06103,***,7.6 ,4.3, 12.6,3,77.3
"Kern County(7)",06029,***,7.5 ,6.4, 8.9,31,72.6
"Imperial County(7)",06025,***,7.1 ,4.9, 10.1,6,72.7
"Humboldt County(7)",06023,***,7 ,4.6, 10.1,6,77.5
"Madera County(7)",06039,***,6.6 ,4.3, 9.7,5,66.7
"Merced County(7)",06047,***,5.9 ,4.1, 8.2,7,57.4
"Alpine County(7)",06003,***,* ,*, *,3 or fewer,*
"Colusa County(7)",06011,***,* ,*, *,3 or fewer,*
"Del Norte County(7)",06015,***,* ,*, *,3 or fewer,*
"Glenn County(7)",06021,***,* ,*, *,3 or fewer,*
