id	rate	stateFIPS	count	cancer
18113	10.6	18	6.0	40
18113	0.0	18	0.0	35
18113	39.6	18	22.0	20
18113	6.5	18	3.0	18
18113	7.7	18	4.0	17
18113	11.3	18	6.0	3
18113	411.4	18	219.0	1
18113	0.0	18	0.0	57
18115	84.8	18	4.0	66
18115	0.0	18	0.0	71
18115	0.0	18	0.0	72
18115	0.0	18	0.0	76
18115	0.0	18	0.0	61
18115	0.0	18	0.0	86
18115	0.0	18	0.0	90
18115	0.0	18	0.0	400
18115	0.0	18	0.0	515
18115	0.0	18	0.0	80
18115	0.0	18	0.0	58
18115	0.0	18	0.0	516
18115	66.7	18	3.0	55
18115	0.0	18	0.0	53
18115	92.4	18	9.0	47
18115	0.0	18	0.0	40
18115	0.0	18	0.0	35
18115	49.9	18	5.0	20
18115	0.0	18	0.0	18
18115	0.0	18	0.0	17
18115	0.0	18	0.0	3
18115	407.3	18	36.0	1
18115	0.0	18	0.0	57
18117	23.3	18	6.0	71
18117	17.1	18	5.0	72
18117	0.0	18	0.0	76
18117	0.0	18	0.0	80
18117	0.0	18	0.0	516
18117	68.5	18	9.0	66
18117	14.2	18	3.0	90
18117	22.3	18	3.0	400
18117	0.0	18	0.0	515
18117	0.0	18	0.0	86
18117	0.0	18	0.0	61
18117	11.8	18	3.0	18
18117	0.0	18	0.0	57
18117	445.5	18	116.0	1
18117	13.3	18	3.0	3
18117	0.0	18	0.0	17
18117	54.1	18	14.0	20
18117	0.0	18	0.0	58
18117	11.7	18	3.0	40
18117	63.9	18	18.0	47
18117	17.9	18	4.0	53
18117	128.8	18	17.0	55
18117	0.0	18	0.0	35
18119	0.0	18	0.0	61
18119	0.0	18	0.0	515
18119	24.7	18	4.0	400
18119	0.0	18	0.0	90
18119	18.2	18	5.0	86
18119	0.0	18	0.0	80
18119	0.0	18	0.0	76
18119	25.0	18	8.0	72
18119	17.7	18	5.0	71
18119	96.4	18	14.0	66
18119	22.6	18	3.0	58
18119	0.0	18	0.0	516
18119	107.1	18	16.0	55
18119	466.5	18	133.0	1
18119	14.3	18	4.0	3
18119	0.0	18	0.0	17
18119	0.0	18	0.0	18
18119	0.0	18	0.0	57
18119	0.0	18	0.0	35
18119	0.0	18	0.0	40
18119	84.5	18	25.0	47
18119	24.4	18	7.0	53
18119	43.3	18	12.0	20
18121	0.0	18	0.0	61
18121	0.0	18	0.0	515
18121	27.5	18	3.0	400
18121	0.0	18	0.0	90
18121	0.0	18	0.0	86
18121	0.0	18	0.0	80
18121	0.0	18	0.0	76
18121	16.7	18	3.0	72
18121	18.1	18	4.0	71
18121	74.3	18	9.0	66
18121	0.0	18	0.0	516
18121	0.0	18	0.0	58
18121	108.2	18	13.0	55
18121	19.9	18	4.0	53
18121	74.5	18	18.0	47
18121	0.0	18	0.0	40
18121	0.0	18	0.0	35
18121	43.7	18	10.0	20
18121	0.0	18	0.0	18
18121	0.0	18	0.0	17
18121	0.0	18	0.0	3
18121	413.7	18	92.0	1
18121	0.0	18	0.0	57
18123	13.7	18	3.0	71
18123	0.0	18	0.0	516
18123	13.2	18	3.0	72
18123	0.0	18	0.0	76
18123	62.4	18	8.0	66
18123	17.0	18	4.0	86
18123	15.6	18	4.0	90
18123	0.0	18	0.0	400
18123	0.0	18	0.0	515
18123	0.0	18	0.0	80
18123	0.0	18	0.0	61
18123	73.1	18	19.0	47
18123	0.0	18	0.0	57
18123	105.0	18	13.0	55
18123	0.0	18	0.0	53
18123	17.8	18	5.0	40
18123	0.0	18	0.0	35
18123	38.2	18	9.0	20
18123	0.0	18	0.0	18
18123	0.0	18	0.0	17
18123	0.0	18	0.0	3
18123	383.1	18	96.0	1
18123	0.0	18	0.0	58
18125	93.4	18	8.0	66
18125	23.4	18	4.0	71
18125	30.2	18	5.0	72
18125	0.0	18	0.0	76
18125	0.0	18	0.0	516
18125	0.0	18	0.0	86
18125	0.0	18	0.0	400
18125	0.0	18	0.0	515
18125	0.0	18	0.0	61
18125	0.0	18	0.0	80
18125	0.0	18	0.0	58
18125	0.0	18	0.0	90
18125	99.1	18	9.0	55
18125	24.0	18	4.0	53
18125	79.2	18	15.0	47
18125	0.0	18	0.0	40
18125	0.0	18	0.0	35
18125	40.2	18	7.0	20
18125	0.0	18	0.0	18
18125	0.0	18	0.0	17
18125	0.0	18	0.0	3
18125	446.7	18	78.0	1
18125	0.0	18	0.0	57
18127	22.6	18	44.0	71
18127	19.9	18	38.0	72
18127	7.8	18	14.0	76
18127	13.9	18	24.0	80
18127	15.0	18	5.0	516
18127	12.3	18	22.0	90
18127	28.7	18	30.0	400
18127	18.6	18	8.0	515
18127	107.4	18	104.0	66
18127	17.7	18	33.0	86
18127	12.1	18	12.0	61
18127	68.9	18	134.0	47
18127	7.0	18	6.0	57
18127	124.3	18	130.0	55
18127	18.4	18	35.0	53
18127	11.2	18	21.0	40
18127	6.6	18	13.0	35
18127	42.7	18	83.0	20
18127	5.5	18	11.0	18
18127	6.3	18	12.0	17
18127	13.2	18	27.0	3
18127	456.0	18	887.0	1
18127	29.7	18	32.0	58
18129	0.0	18	0.0	80
18129	28.3	18	8.0	72
18129	0.0	18	0.0	76
18129	25.4	18	8.0	86
18129	21.7	18	7.0	71
18129	32.5	18	5.0	400
18129	0.0	18	0.0	515
18129	0.0	18	0.0	516
18129	95.5	18	16.0	66
18129	11.0	18	4.0	90
18129	0.0	18	0.0	61
18129	0.0	18	0.0	18
18129	0.0	18	0.0	57
18129	455.5	18	149.0	1
18129	11.0	18	4.0	3
18129	0.0	18	0.0	17
18129	46.1	18	16.0	20
18129	21.3	18	4.0	58
18129	12.7	18	4.0	40
18129	0.0	18	0.0	35
18129	65.9	18	22.0	47
18129	23.0	18	7.0	53
18129	125.4	18	21.0	55
18131	0.0	18	0.0	516
18131	0.0	18	0.0	515
18131	0.0	18	0.0	400
18131	21.2	18	3.0	90
18131	20.2	18	3.0	86
18131	0.0	18	0.0	80
18131	0.0	18	0.0	76
18131	21.0	18	4.0	72
18131	100.3	18	9.0	66
18131	0.0	18	0.0	61
18131	0.0	18	0.0	58
18131	0.0	18	0.0	71
18131	107.6	18	10.0	55
18131	0.0	18	0.0	57
18131	0.0	18	0.0	3
18131	0.0	18	0.0	17
18131	0.0	18	0.0	18
18131	53.1	18	9.0	20
18131	468.9	18	81.0	1
18131	0.0	18	0.0	40
18131	71.7	18	13.0	47
18131	27.2	18	4.0	53
18131	0.0	18	0.0	35
18133	78.9	18	18.0	66
18133	0.0	18	0.0	516
18133	0.0	18	0.0	515
18133	29.0	18	6.0	400
18133	14.7	18	6.0	90
18133	16.4	18	7.0	86
18133	15.4	18	6.0	80
18133	0.0	18	0.0	76
18133	27.2	18	12.0	72
18133	22.3	18	10.0	71
18133	0.0	18	0.0	61
18133	0.0	18	0.0	17
18133	0.0	18	0.0	57
18133	28.4	18	6.0	58
18133	10.5	18	5.0	3
18133	0.0	18	0.0	18
18133	54.2	18	24.0	20
18133	493.3	18	219.0	1
18133	10.8	18	5.0	40
18133	100.0	18	45.0	47
18133	14.8	18	7.0	53
18133	121.2	18	27.0	55
18133	7.1	18	3.0	35
18135	100.8	18	17.0	66
18135	0.0	18	0.0	515
18135	25.2	18	4.0	400
18135	24.4	18	8.0	90
18135	19.8	18	7.0	86
18135	12.9	18	3.0	80
18135	0.0	18	0.0	76
18135	15.4	18	5.0	72
18135	0.0	18	0.0	516
18135	0.0	18	0.0	61
18135	19.4	18	7.0	71
18135	34.0	18	6.0	58
18135	464.2	18	161.0	1
18135	15.0	18	5.0	3
18135	0.0	18	0.0	17
18135	0.0	18	0.0	18
18135	46.3	18	16.0	20
18135	0.0	18	0.0	57
18135	8.2	18	3.0	40
18135	76.4	18	28.0	47
18135	13.4	18	5.0	53
18135	104.8	18	18.0	55
18135	0.0	18	0.0	35
18137	0.0	18	0.0	61
18137	0.0	18	0.0	515
18137	19.8	18	4.0	400
18137	16.8	18	6.0	90
18137	11.1	18	4.0	86
18137	21.1	18	6.0	80
18137	0.0	18	0.0	76
18137	19.6	18	7.0	72
18137	23.7	18	8.0	71
18137	102.1	18	18.0	66
18137	24.3	18	5.0	58
18137	0.0	18	0.0	516
18137	94.2	18	18.0	55
18137	443.9	18	156.0	1
18137	15.4	18	5.0	3
18137	0.0	18	0.0	17
18137	0.0	18	0.0	18
18137	0.0	18	0.0	57
18137	0.0	18	0.0	35
18137	10.2	18	4.0	40
18137	67.1	18	25.0	47
18137	27.1	18	9.0	53
18137	39.6	18	14.0	20
18139	0.0	18	0.0	61
18139	0.0	18	0.0	515
18139	0.0	18	0.0	400
18139	0.0	18	0.0	90
18139	20.9	18	4.0	86
18139	0.0	18	0.0	80
18139	0.0	18	0.0	76
18139	23.9	18	5.0	72
18139	26.7	18	6.0	71
18139	84.0	18	9.0	66
18139	0.0	18	0.0	516
18139	41.9	18	5.0	58
18139	146.8	18	17.0	55
18139	32.9	18	6.0	53
18139	80.0	18	19.0	47
18139	0.0	18	0.0	40
18139	0.0	18	0.0	35
18139	45.8	18	10.0	20
18139	0.0	18	0.0	18
18139	0.0	18	0.0	17
18139	13.7	18	3.0	3
18139	508.8	18	112.0	1
18139	0.0	18	0.0	57
18141	80.6	18	118.0	66
18141	19.3	18	59.0	71
18141	16.6	18	51.0	72
18141	5.3	18	16.0	76
18141	13.5	18	7.0	516
18141	19.8	18	59.0	86
18141	11.6	18	33.0	90
18141	30.2	18	46.0	400
18141	15.3	18	11.0	515
18141	10.1	18	27.0	80
18141	11.1	18	18.0	61
18141	24.4	18	41.0	58
18141	117.8	18	188.0	55
18141	420.4	18	1279.0	1
18141	10.9	18	33.0	3
18141	5.3	18	16.0	17
18141	6.7	18	21.0	18
18141	7.5	18	10.0	57
18141	6.6	18	21.0	35
18141	13.7	18	42.0	40
18141	64.0	18	198.0	47
18141	16.6	18	49.0	53
18141	38.8	18	119.0	20
18143	0.0	18	0.0	515
18143	21.1	18	3.0	400
18143	15.8	18	4.0	90
18143	19.6	18	5.0	86
18143	0.0	18	0.0	80
18143	0.0	18	0.0	76
18143	21.4	18	6.0	72
18143	30.6	18	9.0	71
18143	51.6	18	7.0	66
18143	0.0	18	0.0	61
18143	21.3	18	3.0	58
18143	0.0	18	0.0	516
18143	96.5	18	15.0	55
18143	485.2	18	140.0	1
18143	0.0	18	0.0	3
18143	0.0	18	0.0	17
18143	0.0	18	0.0	18
18143	0.0	18	0.0	57
18143	0.0	18	0.0	35
18143	13.0	18	4.0	40
18143	95.5	18	29.0	47
18143	19.3	18	5.0	53
18143	56.1	18	16.0	20
18145	0.0	18	0.0	61
18145	0.0	18	0.0	515
18145	19.5	18	6.0	400
18145	21.7	18	11.0	90
18145	18.4	18	10.0	86
18145	11.4	18	6.0	80
18145	0.0	18	0.0	76
18145	27.0	18	15.0	72
18145	21.2	18	12.0	71
18145	89.6	18	25.0	66
18145	0.0	18	0.0	516
18145	26.3	18	8.0	58
18145	138.0	18	39.0	55
18145	0.0	18	0.0	57
18145	522.3	18	287.0	1
18145	20.0	18	12.0	3
18145	0.0	18	0.0	18
18145	0.0	18	0.0	17
18145	7.4	18	4.0	35
18145	14.3	18	8.0	40
18145	88.7	18	49.0	47
18145	29.6	18	17.0	53
18145	48.8	18	27.0	20
18147	0.0	18	0.0	516
18147	0.0	18	0.0	515
18147	24.6	18	3.0	400
18147	13.3	18	3.0	90
18147	21.5	18	6.0	86
18147	0.0	18	0.0	80
18147	0.0	18	0.0	76
18147	23.5	18	7.0	72
18147	16.5	18	4.0	71
18147	87.4	18	13.0	66
18147	0.0	18	0.0	61
18147	30.8	18	4.0	58
18147	134.8	18	18.0	55
18147	434.1	18	119.0	1
18147	0.0	18	0.0	3
18147	0.0	18	0.0	17
18147	0.0	18	0.0	18
18147	0.0	18	0.0	57
18147	0.0	18	0.0	35
18147	12.5	18	3.0	40
18147	71.3	18	20.0	47
18147	20.8	18	5.0	53
18147	30.3	18	8.0	20
18149	0.0	18	0.0	61
18149	0.0	18	0.0	515
18149	0.0	18	0.0	400
18149	21.4	18	6.0	90
18149	18.0	18	5.0	86
18149	0.0	18	0.0	80
18149	0.0	18	0.0	76
18149	26.8	18	8.0	72
18149	24.5	18	8.0	71
18149	103.0	18	16.0	66
18149	40.9	18	6.0	58
18149	0.0	18	0.0	516
18149	97.6	18	15.0	55
18149	517.4	18	155.0	1
18149	14.2	18	5.0	3
18149	0.0	18	0.0	17
18149	0.0	18	0.0	18
18149	0.0	18	0.0	57
18149	0.0	18	0.0	35
18149	11.9	18	4.0	40
18149	99.6	18	32.0	47
18149	20.7	18	6.0	53
18149	49.8	18	16.0	20
18151	0.0	18	0.0	61
18151	0.0	18	0.0	515
18151	14.9	18	3.0	400
18151	6.4	18	3.0	90
18151	17.1	18	7.0	86
18151	0.0	18	0.0	80
18151	8.9	18	4.0	76
18151	13.1	18	6.0	72
18151	25.0	18	11.0	71
18151	77.6	18	18.0	66
18151	0.0	18	0.0	516
18151	29.5	18	6.0	58
18151	75.1	18	17.0	55
18151	21.5	18	9.0	53
18151	69.9	18	34.0	47
18151	11.4	18	6.0	40
18151	7.5	18	3.0	35
18151	39.9	18	18.0	20
18151	7.1	18	3.0	18
18151	0.0	18	0.0	17
18151	9.9	18	5.0	3
18151	390.9	18	177.0	1
18151	0.0	18	0.0	57
18153	64.8	18	9.0	66
18153	19.8	18	5.0	71
18153	23.3	18	6.0	72
18153	0.0	18	0.0	76
18153	0.0	18	0.0	61
18153	15.9	18	4.0	86
18153	14.7	18	3.0	90
18153	0.0	18	0.0	400
18153	0.0	18	0.0	515
18153	0.0	18	0.0	80
18153	25.9	18	3.0	58
18153	0.0	18	0.0	516
18153	113.9	18	15.0	55
18153	17.1	18	4.0	53
18153	93.7	18	26.0	47
18153	0.0	18	0.0	40
18153	0.0	18	0.0	35
18153	54.0	18	14.0	20
18153	0.0	18	0.0	18
18153	0.0	18	0.0	17
18153	18.5	18	5.0	3
18153	469.0	18	124.0	1
18153	0.0	18	0.0	57
18155	34.0	18	4.0	71
18155	0.0	18	0.0	72
18155	0.0	18	0.0	76
18155	0.0	18	0.0	80
18155	0.0	18	0.0	516
18155	0.0	18	0.0	66
18155	0.0	18	0.0	90
18155	0.0	18	0.0	400
18155	0.0	18	0.0	515
18155	0.0	18	0.0	86
18155	0.0	18	0.0	61
18155	0.0	18	0.0	18
18155	0.0	18	0.0	57
18155	418.7	18	54.0	1
18155	0.0	18	0.0	3
18155	0.0	18	0.0	17
18155	49.3	18	6.0	20
18155	0.0	18	0.0	58
18155	0.0	18	0.0	40
18155	61.3	18	8.0	47
18155	0.0	18	0.0	53
18155	106.3	18	7.0	55
18155	0.0	18	0.0	35
18157	12.0	18	10.0	61
18157	9.8	18	5.0	515
18157	30.7	18	25.0	400
18157	10.5	18	16.0	90
18157	16.8	18	26.0	86
18157	15.7	18	24.0	80
18157	5.3	18	8.0	76
18157	16.1	18	26.0	72
18157	19.6	18	30.0	71
18157	80.9	18	62.0	66
18157	27.0	18	23.0	58
18157	9.9	18	3.0	516
18157	115.3	18	97.0	55
18157	422.4	18	664.0	1
18157	10.5	18	17.0	3
18157	5.1	18	8.0	17
18157	6.8	18	11.0	18
18157	6.6	18	5.0	57
18157	5.4	18	8.0	35
18157	14.5	18	23.0	40
18157	59.5	18	92.0	47
18157	20.9	18	33.0	53
18157	43.2	18	66.0	20
18159	0.0	18	0.0	61
18159	0.0	18	0.0	515
18159	0.0	18	0.0	400
18159	22.6	18	4.0	90
18159	25.3	18	5.0	86
18159	0.0	18	0.0	80
18159	0.0	18	0.0	76
18159	27.5	18	5.0	72
18159	16.3	18	4.0	71
18159	104.0	18	11.0	66
18159	0.0	18	0.0	516
18159	0.0	18	0.0	58
18159	158.5	18	17.0	55
18159	19.6	18	4.0	53
18159	85.7	18	19.0	47
18159	20.3	18	4.0	40
18159	0.0	18	0.0	35
18159	42.7	18	9.0	20
18159	0.0	18	0.0	18
18159	0.0	18	0.0	17
18159	0.0	18	0.0	3
18159	511.2	18	106.0	1
18159	0.0	18	0.0	57
18161	0.0	18	0.0	71
18161	0.0	18	0.0	72
18161	0.0	18	0.0	76
18161	0.0	18	0.0	80
18161	92.8	18	4.0	66
18161	0.0	18	0.0	90
18161	0.0	18	0.0	400
18161	0.0	18	0.0	515
18161	0.0	18	0.0	516
18161	0.0	18	0.0	86
18161	0.0	18	0.0	61
18161	0.0	18	0.0	58
18161	0.0	18	0.0	57
18161	0.0	18	0.0	3
18161	0.0	18	0.0	17
18161	0.0	18	0.0	18
18161	39.4	18	3.0	20
18161	421.8	18	40.0	1
18161	0.0	18	0.0	40
18161	53.9	18	5.0	47
18161	0.0	18	0.0	53
18161	91.2	18	5.0	55
18161	0.0	18	0.0	35
18163	9.6	18	11.0	61
18163	18.7	18	8.0	515
18163	22.1	18	25.0	400
18163	14.5	18	31.0	90
18163	15.8	18	34.0	86
18163	11.2	18	21.0	80
18163	5.7	18	11.0	76
18163	22.1	18	47.0	72
18163	26.9	18	61.0	71
18163	96.0	18	100.0	66
18163	22.0	18	26.0	58
18163	19.2	18	6.0	516
18163	119.1	18	135.0	55
18163	464.2	18	1011.0	1
18163	13.2	18	29.0	3
18163	5.4	18	12.0	17
18163	4.9	18	11.0	18
18163	8.5	18	8.0	57
18163	9.7	18	22.0	35
18163	12.1	18	27.0	40
18163	78.6	18	175.0	47
18163	17.1	18	35.0	53
18163	39.9	18	88.0	20
18165	0.0	18	0.0	61
18165	0.0	18	0.0	515
18165	32.6	18	3.0	400
18165	0.0	18	0.0	90
18165	16.5	18	4.0	86
18165	0.0	18	0.0	80
18165	0.0	18	0.0	76
18165	34.0	18	7.0	72
18165	25.7	18	6.0	71
18165	98.4	18	11.0	66
18165	0.0	18	0.0	516
18165	37.4	18	4.0	58
18165	99.6	18	11.0	55
18165	17.8	18	4.0	53
18165	91.8	18	21.0	47
18165	0.0	18	0.0	40
18165	0.0	18	0.0	35
18165	43.5	18	10.0	20
18165	0.0	18	0.0	18
18165	0.0	18	0.0	17
18165	0.0	18	0.0	3
18165	481.3	18	103.0	1
18165	0.0	18	0.0	57
18167	21.4	18	27.0	71
18167	19.5	18	23.0	72
18167	5.3	18	6.0	76
18167	16.3	18	17.0	80
18167	91.8	18	53.0	66
18167	13.6	18	17.0	90
18167	31.3	18	19.0	400
18167	18.3	18	5.0	515
18167	17.0	18	3.0	516
18167	19.7	18	24.0	86
18167	12.7	18	8.0	61
18167	25.7	18	17.0	58
18167	12.8	18	6.0	57
18167	13.7	18	17.0	3
18167	4.9	18	6.0	17
18167	5.6	18	7.0	18
18167	45.7	18	57.0	20
18167	489.6	18	598.0	1
18167	16.5	18	21.0	40
18167	81.6	18	101.0	47
18167	19.0	18	23.0	53
18167	130.0	18	82.0	55
18167	12.0	18	15.0	35
18169	0.0	18	0.0	61
18169	0.0	18	0.0	515
18169	17.0	18	4.0	400
18169	13.9	18	6.0	90
18169	18.0	18	8.0	86
18169	11.4	18	4.0	80
18169	0.0	18	0.0	76
18169	16.8	18	7.0	72
18169	17.3	18	8.0	71
18169	88.8	18	19.0	66
18169	32.2	18	7.0	58
18169	0.0	18	0.0	516
18169	108.0	18	24.0	55
18169	446.1	18	196.0	1
18169	15.0	18	6.0	3
18169	0.0	18	0.0	17
18169	0.0	18	0.0	18
18169	0.0	18	0.0	57
18169	7.6	18	4.0	35
18169	9.6	18	5.0	40
18169	62.5	18	28.0	47
18169	26.5	18	10.0	53
18169	49.9	18	23.0	20
18171	0.0	18	0.0	61
18171	0.0	18	0.0	515
18171	0.0	18	0.0	400
18171	0.0	18	0.0	90
18171	0.0	18	0.0	86
18171	0.0	18	0.0	80
18171	0.0	18	0.0	76
18171	0.0	18	0.0	72
18171	0.0	18	0.0	71
18171	108.3	18	7.0	66
18171	0.0	18	0.0	516
18171	0.0	18	0.0	58
18171	129.7	18	8.0	55
18171	0.0	18	0.0	53
18171	65.9	18	8.0	47
18171	0.0	18	0.0	40
18171	0.0	18	0.0	35
18171	43.6	18	5.0	20
18171	0.0	18	0.0	18
18171	0.0	18	0.0	17
18171	0.0	18	0.0	3
18171	427.7	18	50.0	1
18171	0.0	18	0.0	57
18173	29.2	18	22.0	71
18173	22.2	18	16.0	72
18173	5.5	18	4.0	76
18173	12.0	18	8.0	80
18173	100.4	18	38.0	66
18173	12.6	18	9.0	90
18173	20.5	18	8.0	400
18173	0.0	18	0.0	515
18173	0.0	18	0.0	516
18173	20.5	18	15.0	86
18173	10.3	18	4.0	61
18173	21.1	18	9.0	58
18173	0.0	18	0.0	57
18173	11.1	18	9.0	3
18173	5.0	18	4.0	17
18173	4.8	18	3.0	18
18173	34.2	18	25.0	20
18173	443.2	18	328.0	1
18173	8.2	18	6.0	40
18173	65.7	18	50.0	47
18173	18.7	18	13.0	53
18173	142.5	18	56.0	55
18173	4.2	18	3.0	35
18175	0.0	18	0.0	61
18175	0.0	18	0.0	515
18175	0.0	18	0.0	400
18175	17.9	18	6.0	90
18175	17.2	18	6.0	86
18175	15.2	18	4.0	80
18175	0.0	18	0.0	76
18175	24.5	18	8.0	72
18175	22.3	18	8.0	71
18175	56.4	18	10.0	66
18175	25.7	18	5.0	58
18175	0.0	18	0.0	516
18175	91.8	18	16.0	55
18175	449.8	18	153.0	1
18175	10.6	18	4.0	3
18175	0.0	18	0.0	17
18175	9.1	18	3.0	18
18175	0.0	18	0.0	57
18175	0.0	18	0.0	35
18175	13.7	18	4.0	40
18175	83.6	18	30.0	47
18175	13.5	18	5.0	53
18175	44.0	18	15.0	20
18177	11.4	18	6.0	61
18177	0.0	18	0.0	515
18177	17.3	18	8.0	400
18177	10.3	18	9.0	90
18177	20.8	18	18.0	86
18177	9.6	18	7.0	80
18177	7.0	18	6.0	76
18177	17.1	18	15.0	72
18177	26.6	18	25.0	71
18177	92.7	18	39.0	66
18177	0.0	18	0.0	516
18177	29.4	18	14.0	58
18177	115.4	18	52.0	55
18177	16.1	18	13.0	53
18177	76.9	18	70.0	47
18177	9.9	18	9.0	40
18177	7.6	18	7.0	35
18177	43.9	18	39.0	20
18177	6.1	18	5.0	18
18177	3.3	18	3.0	17
18177	13.9	18	12.0	3
18177	457.9	18	403.0	1
18177	14.8	18	5.0	57
18179	67.5	18	12.0	66
18179	22.0	18	8.0	71
18179	22.0	18	8.0	72
18179	0.0	18	0.0	76
18179	0.0	18	0.0	61
18179	29.6	18	10.0	86
18179	0.0	18	0.0	516
18179	19.9	18	3.0	400
18179	0.0	18	0.0	515
18179	0.0	18	0.0	80
18179	26.2	18	5.0	58
18179	11.2	18	4.0	90
18179	118.7	18	22.0	55
18179	424.8	18	152.0	1
18179	0.0	18	0.0	3
18179	0.0	18	0.0	17
18179	0.0	18	0.0	18
18179	0.0	18	0.0	57
18179	0.0	18	0.0	35
18179	17.2	18	6.0	40
18179	64.0	18	24.0	47
18179	21.4	18	7.0	53
18179	47.8	18	17.0	20
18181	0.0	18	0.0	61
18181	0.0	18	0.0	515
18181	26.2	18	4.0	400
18181	16.3	18	5.0	90
18181	19.1	18	6.0	86
18181	21.1	18	6.0	80
18181	0.0	18	0.0	76
18181	16.8	18	6.0	72
18181	28.2	18	10.0	71
18181	67.2	18	12.0	66
18181	28.7	18	5.0	58
18181	0.0	18	0.0	516
18181	109.9	18	19.0	55
18181	453.8	18	150.0	1
18181	17.8	18	5.0	3
18181	0.0	18	0.0	17
18181	0.0	18	0.0	18
18181	0.0	18	0.0	57
18181	0.0	18	0.0	35
18181	11.7	18	4.0	40
18181	66.3	18	23.0	47
18181	14.3	18	4.0	53
18181	45.8	18	15.0	20
18183	15.4	18	3.0	61
18183	0.0	18	0.0	515
18183	13.1	18	3.0	400
18183	9.3	18	4.0	90
18183	20.0	18	8.0	86
18183	8.0	18	3.0	80
18183	0.0	18	0.0	76
18183	14.2	18	6.0	72
18183	24.9	18	11.0	71
18183	59.4	18	13.0	66
18183	0.0	18	0.0	516
18183	25.7	18	6.0	58
18183	114.3	18	25.0	55
18183	25.2	18	10.0	53
18183	72.2	18	31.0	47
18183	13.4	18	6.0	40
18183	0.0	18	0.0	35
18183	47.8	18	19.0	20
18183	8.0	18	3.0	18
18183	0.0	18	0.0	17
18183	0.0	18	0.0	3
18183	412.2	18	173.0	1
18183	0.0	18	0.0	57
19001	0.0	19	0.0	61
19001	0.0	19	0.0	515
19001	0.0	19	0.0	400
19001	24.6	19	3.0	90
19001	0.0	19	0.0	86
19001	0.0	19	0.0	80
19001	0.0	19	0.0	76
19001	0.0	19	0.0	72
19001	0.0	19	0.0	71
19001	72.5	19	4.0	66
19001	0.0	19	0.0	58
19001	0.0	19	0.0	516
19001	98.9	19	5.0	55
19001	449.5	19	51.0	1
19001	0.0	19	0.0	3
19001	0.0	19	0.0	17
19001	0.0	19	0.0	18
19001	0.0	19	0.0	57
19001	0.0	19	0.0	35
19001	0.0	19	0.0	40
19001	71.4	19	8.0	47
19001	0.0	19	0.0	53
19001	51.4	19	7.0	20
19003	0.0	19	0.0	61
19003	0.0	19	0.0	515
19003	0.0	19	0.0	400
19003	0.0	19	0.0	90
19003	0.0	19	0.0	86
19003	0.0	19	0.0	80
19003	0.0	19	0.0	76
19003	0.0	19	0.0	72
19003	0.0	19	0.0	71
19003	110.5	19	3.0	66
19003	0.0	19	0.0	516
19003	0.0	19	0.0	58
19003	138.8	19	4.0	55
19003	0.0	19	0.0	53
19003	66.7	19	4.0	47
19003	0.0	19	0.0	40
19003	0.0	19	0.0	35
19003	78.0	19	5.0	20
19003	0.0	19	0.0	18
19003	0.0	19	0.0	17
19003	0.0	19	0.0	3
19003	525.1	19	30.0	1
19003	0.0	19	0.0	57
19005	94.9	19	11.0	66
19005	15.1	19	4.0	71
19005	15.8	19	3.0	72
19005	0.0	19	0.0	76
19005	0.0	19	0.0	61
19005	0.0	19	0.0	86
19005	0.0	19	0.0	516
19005	0.0	19	0.0	400
19005	0.0	19	0.0	515
19005	0.0	19	0.0	80
19005	43.8	19	5.0	58
19005	20.6	19	4.0	90
19005	129.4	19	13.0	55
19005	411.1	19	87.0	1
19005	0.0	19	0.0	3
19005	0.0	19	0.0	17
19005	0.0	19	0.0	18
19005	0.0	19	0.0	57
19005	0.0	19	0.0	35
19005	0.0	19	0.0	40
19005	54.5	19	12.0	47
19005	24.0	19	5.0	53
19005	38.6	19	9.0	20
19007	0.0	19	0.0	61
19007	0.0	19	0.0	515
19007	0.0	19	0.0	400
19007	17.7	19	3.0	90
19007	24.8	19	4.0	86
19007	0.0	19	0.0	80
19007	0.0	19	0.0	76
19007	18.7	19	4.0	72
19007	15.3	19	3.0	71
19007	74.4	19	7.0	66
19007	34.1	19	3.0	58
19007	0.0	19	0.0	516
19007	63.3	19	7.0	55
19007	419.7	19	81.0	1
19007	0.0	19	0.0	3
19007	0.0	19	0.0	17
19007	0.0	19	0.0	18
19007	0.0	19	0.0	57
19007	0.0	19	0.0	35
19007	0.0	19	0.0	40
19007	75.5	19	15.0	47
19007	25.1	19	4.0	53
19007	53.7	19	10.0	20
19009	0.0	19	0.0	61
19009	0.0	19	0.0	515
19009	0.0	19	0.0	400
19009	0.0	19	0.0	90
19009	0.0	19	0.0	86
19009	0.0	19	0.0	80
19009	0.0	19	0.0	76
19009	0.0	19	0.0	72
19009	0.0	19	0.0	71
19009	144.9	19	7.0	66
19009	0.0	19	0.0	516
19009	0.0	19	0.0	58
19009	88.5	19	4.0	55
19009	0.0	19	0.0	53
19009	0.0	19	0.0	47
19009	0.0	19	0.0	40
19009	0.0	19	0.0	35
19009	43.1	19	4.0	20
19009	0.0	19	0.0	18
19009	0.0	19	0.0	17
19009	0.0	19	0.0	3
19009	447.7	19	42.0	1
19009	0.0	19	0.0	57
19011	79.3	19	14.0	66
19011	17.7	19	6.0	71
19011	17.3	19	6.0	72
19011	0.0	19	0.0	76
