------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=13&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '13', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '2', 'age': '001', 'type': 'death', 'file_name': 'deathrates_032.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=13&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Georgia by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Georgia",13000,Yes,137 ,135.6, 138.4,7736,falling,-1.4 ,-1.6, -1.2
"United States",00000,Yes,137.7 ,137.4, 137.9,280047,falling,-1.4 ,-1.5, -1.4
"Turner County",13287,No,212.9 ,161.1, 277.4,12,stable,1.6 ,0.0, 3.3
"Taliaferro County",13265,No,200.7 ,114.7, 354.2,3,*,*,*,*
"Glascock County",13125,No,192.8 ,117.3, 304.2,4,*,*,*,*
"Butts County",13035,No,186.2 ,155.5, 221.7,27,stable,0.5 ,-0.8, 1.8
"Atkinson County",13003,No,181.2 ,126.1, 252,7,stable,-0.3 ,-2.3, 1.7
"Stewart County",13259,No,181.1 ,122, 264.1,7,stable,0.2 ,-1.7, 2.1
"Greene County",13133,No,177.4 ,144.1, 217,24,stable,0.0 ,-1.6, 1.5
"Wilcox County",13315,No,176.7 ,127.7, 240.2,10,stable,0.2 ,-1.2, 1.6
"Bacon County",13005,No,174.5 ,133.4, 225.1,13,falling,-1.6 ,-2.9, -0.1
"Emanuel County",13107,No,174.2 ,144.4, 208.6,25,stable,0.3 ,-1.0, 1.6
"Carroll County",13045,No,173.9 ,159.4, 189.4,108,stable,0.2 ,-0.4, 0.7
"Chattooga County",13055,No,173.4 ,145.5, 205.5,29,stable,-0.5 ,-1.1, 0.2
"Dade County",13083,No,171.8 ,138.5, 211.4,20,stable,0.6 ,-0.5, 1.7
"Macon County",13193,No,171.2 ,133.1, 217.7,15,stable,-0.3 ,-1.4, 0.9
"Haralson County",13143,No,170.9 ,145.1, 200.4,32,stable,0.4 ,-0.4, 1.3
"Madison County",13195,No,170.8 ,144.5, 200.7,31,stable,0.1 ,-1.0, 1.2
"Warren County",13301,No,170.6 ,117.7, 242.3,8,stable,0.6 ,-1.3, 2.6
"Stephens County",13257,No,169.5 ,143.9, 198.8,33,stable,-0.2 ,-0.9, 0.6
"Cook County",13075,No,169.4 ,135.9, 209.1,18,stable,0.1 ,-1.1, 1.4
"Polk County",13233,No,168.6 ,146.7, 192.9,44,stable,-0.4 ,-1.2, 0.4
"Baldwin County",13009,No,167.9 ,145.7, 192.6,43,stable,0.3 ,-0.5, 1.1
"Spalding County",13255,No,167.6 ,150.3, 186.4,72,stable,-0.4 ,-1.1, 0.4
"Mitchell County",13205,No,166.5 ,137, 200.8,24,stable,0.1 ,-0.9, 1.1
"Ben Hill County",13017,No,165.6 ,133.1, 204,19,falling,-1.6 ,-2.8, -0.4
"Lamar County",13171,No,164.4 ,133.4, 201.1,20,stable,-0.3 ,-1.5, 0.8
"Bryan County",13029,No,163.6 ,136, 195,26,stable,-0.9 ,-1.9, 0.1
"Pierce County",13229,No,162.4 ,132, 198.3,21,stable,-0.1 ,-1.4, 1.2
"Terrell County",13273,No,162 ,119.8, 215.7,11,stable,-0.8 ,-2.5, 0.9
"Effingham County",13103,No,162 ,140.7, 185.6,44,stable,-0.2 ,-1.2, 0.8
"Richmond County",13245,No,161.8 ,151.4, 172.7,189,falling,-0.5 ,-1.0, -0.1
"Jasper County",13159,Yes,161.2 ,125.4, 204.6,14,stable,-0.6 ,-2.0, 0.8
"Jackson County",13157,Yes,161 ,142.9, 180.9,59,stable,-0.5 ,-1.3, 0.3
"Peach County",13225,Yes,159.5 ,133.4, 189.6,27,falling,-1.2 ,-2.1, -0.2
"Upson County",13293,Yes,158.5 ,133.8, 186.8,31,stable,-0.5 ,-1.5, 0.5
"Dougherty County",13095,Yes,157.7 ,143.3, 173.2,92,stable,-0.3 ,-0.9, 0.2
"Wayne County",13305,Yes,156.6 ,131.5, 185.4,28,stable,-0.9 ,-1.8, 0.1
"Camden County",13039,Yes,155.8 ,133.5, 180.8,38,stable,-1.1 ,-2.2, 0.0
"Newton County",13217,Yes,155.8 ,141.3, 171.4,88,stable,-0.4 ,-0.9, 0.1
"Bibb County",13021,Yes,154.8 ,143.9, 166.3,157,stable,-0.5 ,-0.9, 0.0
"McDuffie County",13189,Yes,154.8 ,127, 187.1,23,stable,0.1 ,-1.1, 1.3
"Chattahoochee County",13053,Yes,154.4 ,87.2, 249.3,3,*,*,*,*
"Early County",13099,Yes,154.3 ,115.9, 202.2,12,stable,-0.5 ,-1.7, 0.7
"Jenkins County",13165,Yes,153.8 ,111.5, 208.6,9,stable,0.2 ,-1.5, 2.0
"Bartow County",13015,Yes,153 ,138.6, 168.5,86,stable,-0.5 ,-1.2, 0.1
"Ware County",13299,Yes,152.4 ,130.9, 176.8,38,stable,-0.2 ,-0.9, 0.6
"Henry County",13151,Yes,151.5 ,140.6, 163,154,falling,-0.7 ,-1.2, -0.2
"Thomas County",13275,Yes,151.3 ,132.8, 171.8,51,stable,-0.6 ,-1.4, 0.2
"Walker County",13295,Yes,151 ,135.9, 167.6,75,stable,-0.4 ,-1.1, 0.3
"Muscogee County",13215,Yes,150.6 ,140.5, 161.1,172,falling,-0.5 ,-0.9, -0.1
"Berrien County",13019,Yes,150.4 ,121.3, 184.8,19,stable,-0.5 ,-1.4, 0.5
"Calhoun County",13037,Yes,150.3 ,96.4, 225.8,5,stable,0.2 ,-2.5, 3.0
"Crisp County",13081,Yes,150 ,123.7, 180.6,24,stable,0.0 ,-1.4, 1.3
"Douglas County",13097,Yes,149.9 ,136.6, 164.1,100,stable,-0.7 ,-1.4, 0.1
"Lanier County",13173,Yes,149.8 ,106.1, 205.5,8,*,*,*,*
"Brantley County",13025,Yes,149.5 ,118.4, 186.7,17,stable,-1.0 ,-2.8, 0.8
"Wilkes County",13317,Yes,149.2 ,113.2, 194.9,13,stable,-0.8 ,-2.3, 0.7
"Gordon County",13129,Yes,148.1 ,130, 168.2,49,stable,-0.6 ,-1.4, 0.1
"Wilkinson County",13319,Yes,148.1 ,107.5, 200.1,10,stable,-0.5 ,-2.5, 1.5
"Tift County",13277,Yes,148.1 ,127.1, 171.6,37,stable,-0.3 ,-1.2, 0.6
"Barrow County",13013,Yes,146.9 ,129.9, 165.5,56,stable,0.0 ,-0.8, 0.9
"Screven County",13251,Yes,146.6 ,114.4, 186,15,stable,-0.7 ,-2.0, 0.6
"Coffee County",13069,Yes,146.5 ,125.3, 170.3,35,stable,0.1 ,-1.1, 1.2
"Appling County",13001,Yes,146.1 ,115.8, 182.4,17,stable,-1.2 ,-2.6, 0.1
"Pike County",13231,Yes,146 ,115.7, 182.3,16,stable,-0.6 ,-1.8, 0.6
"Fannin County",13111,Yes,144.8 ,122.3, 171.3,33,stable,-0.4 ,-1.5, 0.8
