------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=13&areatype=county&cancer=001&race=00&sex=0&age=157&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '13', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '157', 'type': 'death', 'file_name': 'deathrates_037.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=13&areatype=county&cancer=001&race=00&sex=0&age=157&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Georgia by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages 65+"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Georgia",13000,No,931.1 ,923.2, 939.1,10853,falling,-1.5 ,-1.7, -1.3
"United States",00000,No,919.1 ,917.8, 920.4,413451,falling,-1.5 ,-1.5, -1.4
"Dade County",13083,No,1332.7 ,1140.9, 1547.4,35,stable,0.2 ,-0.9, 1.3
"Butts County",13035,No,1312.9 ,1137.7, 1507.3,42,stable,0.2 ,-0.8, 1.1
"Jenkins County",13165,No,1266.2 ,1006.5, 1572.6,17,stable,0.1 ,-1.2, 1.4
"Bacon County",13005,No,1222 ,988.3, 1495.1,20,stable,-0.6 ,-1.8, 0.6
"Jasper County",13159,No,1175.5 ,965.4, 1417.5,23,stable,-0.1 ,-1.2, 0.9
"Bryan County",13029,No,1160.4 ,994.5, 1346,37,stable,-0.8 ,-1.7, 0.2
"Clinch County",13065,No,1148.7 ,845.9, 1523.9,10,stable,0.0 ,-1.4, 1.5
"Pike County",13231,No,1147.7 ,961.2, 1359.7,28,stable,-0.6 ,-1.8, 0.5
"Ben Hill County",13017,No,1145 ,965.1, 1348.6,29,stable,-0.2 ,-1.1, 0.7
"Toombs County",13279,No,1145 ,1000, 1305,46,stable,-0.6 ,-1.4, 0.2
"Carroll County",13045,No,1143.3 ,1061.4, 1229.8,149,stable,-0.1 ,-0.6, 0.4
"Terrell County",13273,No,1138.4 ,908, 1409.5,17,stable,-0.2 ,-1.5, 1.1
"Glascock County",13125,No,1130.2 ,725.9, 1672,5,stable,1.0 ,-1.3, 3.3
