------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=13&areatype=county&cancer=035&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '13', 'areatype': 'county', 'cancer': '035', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_011.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=13&areatype=county&cancer=035&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Georgia by County

"Liver & Bile Duct, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Georgia",13000,***,6.3 ,6.1, 6.6,679,rising,3.6 ,2.8, 4.5
"United States",00000,***,6.5 ,6.5, 6.6,24806,rising,1.3 ,0.6, 1.9
"Bryan County",13029,***,13.3 ,7.8, 20.9,4,*,*,*,*
"Decatur County",13087,***,11.4 ,6.9, 18,4,*,*,*,*
"Franklin County",13119,***,10.9 ,6.3, 18,3,*,*,*,*
"Toombs County",13279,***,10.3 ,5.9, 17,3,*,*,*,*
"Newton County",13217,***,9.8 ,7.2, 12.9,10,rising,35.7 ,6.4, 72.9
"Jackson County",13157,***,9.7 ,6.7, 13.5,7,*,*,*,*
"Monroe County",13207,***,9.4 ,5.2, 15.8,3,*,*,*,*
"Carroll County",13045,***,9 ,6.8, 11.8,11,*,*,*,*
"Fannin County",13111,***,8.7 ,5.3, 14.4,4,*,*,*,*
"Rockdale County",13247,***,8.6 ,6.1, 11.7,8,*,*,*,*
"Gordon County",13129,***,8.4 ,5.4, 12.5,5,*,*,*,*
"Effingham County",13103,***,8.3 ,5, 13,4,*,*,*,*
"Douglas County",13097,***,8.2 ,6, 10.9,10,*,*,*,*
"Walton County",13297,***,8.2 ,5.8, 11.2,8,*,*,*,*
"Murray County",13213,***,8.2 ,4.8, 13.2,4,*,*,*,*
"Muscogee County",13215,***,8.1 ,6.4, 10.1,17,rising,4.2 ,2.1, 6.3
"White County",13311,***,7.8 ,4.4, 13.1,3,*,*,*,*
"Coweta County",13077,***,7.7 ,5.7, 10.2,11,*,*,*,*
"Whitfield County",13313,***,7.7 ,5.5, 10.5,8,*,*,*,*
"Walker County",13295,***,7.6 ,5.3, 10.7,7,*,*,*,*
"Chatham County",13051,***,7.6 ,6.3, 9.1,24,rising,2.2 ,1.0, 3.5
"Richmond County",13245,***,7.6 ,6, 9.4,17,stable,1.5 ,0.0, 3.0
"Bibb County",13021,***,7.5 ,5.8, 9.6,13,rising,3.5 ,1.7, 5.4
"Thomas County",13275,***,7.3 ,4.5, 11.3,4,*,*,*,*
"Spalding County",13255,***,7.2 ,4.8, 10.5,6,stable,1.4 ,-1.0, 3.9
"Floyd County",13115,***,7.2 ,5.2, 9.7,9,rising,2.3 ,0.1, 4.6
"Baldwin County",13009,***,7.1 ,4.2, 11.4,4,*,*,*,*
"Tift County",13277,***,7 ,4, 11.3,3,*,*,*,*
"Gwinnett County",13135,***,7 ,6, 8,48,rising,1.8 ,0.6, 2.9
"Lowndes County",13185,***,6.8 ,4.7, 9.5,7,*,*,*,*
"Glynn County",13127,***,6.6 ,4.6, 9.3,7,stable,1.3 ,-1.0, 3.8
"Barrow County",13013,***,6.6 ,4.2, 9.9,5,*,*,*,*
"Henry County",13151,***,6.3 ,4.7, 8.2,12,stable,1.4 ,-0.9, 3.8
"Clayton County",13063,***,6.3 ,4.8, 8,14,rising,2.4 ,0.8, 4.1
"Habersham County",13137,***,6.3 ,3.6, 10.2,3,*,*,*,*
"Fulton County",13121,***,6.3 ,5.5, 7,59,rising,2.1 ,1.1, 3.1
"Houston County",13153,***,6.2 ,4.5, 8.4,9,*,*,*,*
"Colquitt County",13071,***,6.2 ,3.5, 10.2,3,*,*,*,*
"Troup County",13285,***,6 ,3.8, 9,5,*,*,*,*
"Bartow County",13015,***,6 ,4.1, 8.5,7,*,*,*,*
"DeKalb County",13089,***,5.9 ,5.1, 6.8,42,rising,1.7 ,0.7, 2.8
"Paulding County",13223,***,5.8 ,4, 8.2,7,*,*,*,*
"Cobb County",13067,***,5.8 ,4.9, 6.7,39,rising,3.2 ,1.8, 4.6
"Catoosa County",13047,***,5.6 ,3.5, 8.6,4,*,*,*,*
"Hall County",13139,***,5.1 ,3.8, 6.7,10,stable,0.7 ,-1.1, 2.4
"Forsyth County",13117,***,4.9 ,3.5, 6.7,9,*,*,*,*
"Bulloch County",13031,***,4.9 ,2.8, 7.9,3,*,*,*,*
"Clarke County",13059,***,4.7 ,3, 7,5,*,*,*,*
"Dougherty County",13095,***,4.5 ,2.8, 6.8,5,stable,0.3 ,-2.2, 2.9
"Cherokee County",13057,***,4.3 ,3.1, 5.7,10,stable,1.0 ,-1.1, 3.2
"Columbia County",13073,***,4 ,2.6, 5.9,5,*,*,*,*
"Fayette County",13113,***,4 ,2.5, 6,5,*,*,*,*
"Appling County",13001,***,* ,*, *,3 or fewer,*,*,*,*
"Atkinson County",13003,***,* ,*, *,3 or fewer,*,*,*,*
"Bacon County",13005,***,* ,*, *,3 or fewer,*,*,*,*
"Baker County",13007,***,* ,*, *,3 or fewer,*,*,*,*
"Banks County",13011,***,* ,*, *,3 or fewer,*,*,*,*
"Ben Hill County",13017,***,* ,*, *,3 or fewer,*,*,*,*
"Berrien County",13019,***,* ,*, *,3 or fewer,*,*,*,*
"Bleckley County",13023,***,* ,*, *,3 or fewer,*,*,*,*
"Brantley County",13025,***,* ,*, *,3 or fewer,*,*,*,*
"Brooks County",13027,***,* ,*, *,3 or fewer,*,*,*,*
"Burke County",13033,***,* ,*, *,3 or fewer,*,*,*,*
"Butts County",13035,***,* ,*, *,3 or fewer,*,*,*,*
"Calhoun County",13037,***,* ,*, *,3 or fewer,*,*,*,*
"Camden County",13039,***,* ,*, *,3 or fewer,*,*,*,*
"Candler County",13043,***,* ,*, *,3 or fewer,*,*,*,*
"Charlton County",13049,***,* ,*, *,3 or fewer,*,*,*,*
"Chattahoochee County",13053,***,* ,*, *,3 or fewer,*,*,*,*
"Chattooga County",13055,***,* ,*, *,3 or fewer,*,*,*,*
"Clay County",13061,***,* ,*, *,3 or fewer,*,*,*,*
"Clinch County",13065,***,* ,*, *,3 or fewer,*,*,*,*
"Coffee County",13069,***,* ,*, *,3 or fewer,*,*,*,*
"Cook County",13075,***,* ,*, *,3 or fewer,*,*,*,*
"Crawford County",13079,***,* ,*, *,3 or fewer,*,*,*,*
"Crisp County",13081,***,* ,*, *,3 or fewer,*,*,*,*
"Dade County",13083,***,* ,*, *,3 or fewer,*,*,*,*
"Dawson County",13085,***,* ,*, *,3 or fewer,*,*,*,*
"Dodge County",13091,***,* ,*, *,3 or fewer,*,*,*,*
"Dooly County",13093,***,* ,*, *,3 or fewer,*,*,*,*
"Early County",13099,***,* ,*, *,3 or fewer,*,*,*,*
"Echols County",13101,***,* ,*, *,3 or fewer,*,*,*,*
"Elbert County",13105,***,* ,*, *,3 or fewer,*,*,*,*
"Emanuel County",13107,***,* ,*, *,3 or fewer,*,*,*,*
"Evans County",13109,***,* ,*, *,3 or fewer,*,*,*,*
"Gilmer County",13123,***,* ,*, *,3 or fewer,*,*,*,*
"Glascock County",13125,***,* ,*, *,3 or fewer,*,*,*,*
"Grady County",13131,***,* ,*, *,3 or fewer,*,*,*,*
"Greene County",13133,***,* ,*, *,3 or fewer,*,*,*,*
"Hancock County",13141,***,* ,*, *,3 or fewer,*,*,*,*
"Haralson County",13143,***,* ,*, *,3 or fewer,*,*,*,*
"Harris County",13145,***,* ,*, *,3 or fewer,*,*,*,*
"Hart County",13147,***,* ,*, *,3 or fewer,*,*,*,*
"Heard County",13149,***,* ,*, *,3 or fewer,*,*,*,*
"Irwin County",13155,***,* ,*, *,3 or fewer,*,*,*,*
"Jasper County",13159,***,* ,*, *,3 or fewer,*,*,*,*
"Jeff Davis County",13161,***,* ,*, *,3 or fewer,*,*,*,*
"Jefferson County",13163,***,* ,*, *,3 or fewer,*,*,*,*
"Jenkins County",13165,***,* ,*, *,3 or fewer,*,*,*,*
"Johnson County",13167,***,* ,*, *,3 or fewer,*,*,*,*
"Jones County",13169,***,* ,*, *,3 or fewer,*,*,*,*
"Lamar County",13171,***,* ,*, *,3 or fewer,*,*,*,*
"Lanier County",13173,***,* ,*, *,3 or fewer,*,*,*,*
"Laurens County",13175,***,* ,*, *,3 or fewer,*,*,*,*
"Lee County",13177,***,* ,*, *,3 or fewer,*,*,*,*
"Liberty County",13179,***,* ,*, *,3 or fewer,*,*,*,*
"Lincoln County",13181,***,* ,*, *,3 or fewer,*,*,*,*
"Long County",13183,***,* ,*, *,3 or fewer,*,*,*,*
"Lumpkin County",13187,***,* ,*, *,3 or fewer,*,*,*,*
"Macon County",13193,***,* ,*, *,3 or fewer,*,*,*,*
"Madison County",13195,***,* ,*, *,3 or fewer,*,*,*,*
"Marion County",13197,***,* ,*, *,3 or fewer,*,*,*,*
"McDuffie County",13189,***,* ,*, *,3 or fewer,*,*,*,*
"McIntosh County",13191,***,* ,*, *,3 or fewer,*,*,*,*
"Meriwether County",13199,***,* ,*, *,3 or fewer,*,*,*,*
"Miller County",13201,***,* ,*, *,3 or fewer,*,*,*,*
"Mitchell County",13205,***,* ,*, *,3 or fewer,*,*,*,*
"Montgomery County",13209,***,* ,*, *,3 or fewer,*,*,*,*
"Morgan County",13211,***,* ,*, *,3 or fewer,*,*,*,*
"Oconee County",13219,***,* ,*, *,3 or fewer,*,*,*,*
"Oglethorpe County",13221,***,* ,*, *,3 or fewer,*,*,*,*
"Peach County",13225,***,* ,*, *,3 or fewer,*,*,*,*
"Pickens County",13227,***,* ,*, *,3 or fewer,*,*,*,*
"Pierce County",13229,***,* ,*, *,3 or fewer,*,*,*,*
"Pike County",13231,***,* ,*, *,3 or fewer,*,*,*,*
"Polk County",13233,***,* ,*, *,3 or fewer,*,*,*,*
"Pulaski County",13235,***,* ,*, *,3 or fewer,*,*,*,*
"Putnam County",13237,***,* ,*, *,3 or fewer,*,*,*,*
"Quitman County",13239,***,* ,*, *,3 or fewer,*,*,*,*
"Rabun County",13241,***,* ,*, *,3 or fewer,*,*,*,*
"Randolph County",13243,***,* ,*, *,3 or fewer,*,*,*,*
"Schley County",13249,***,* ,*, *,3 or fewer,*,*,*,*
"Screven County",13251,***,* ,*, *,3 or fewer,*,*,*,*
"Seminole County",13253,***,* ,*, *,3 or fewer,*,*,*,*
"Stephens County",13257,***,* ,*, *,3 or fewer,*,*,*,*
"Stewart County",13259,***,* ,*, *,3 or fewer,*,*,*,*
"Sumter County",13261,***,* ,*, *,3 or fewer,*,*,*,*
"Talbot County",13263,***,* ,*, *,3 or fewer,*,*,*,*
"Taliaferro County",13265,***,* ,*, *,3 or fewer,*,*,*,*
"Tattnall County",13267,***,* ,*, *,3 or fewer,*,*,*,*
"Taylor County",13269,***,* ,*, *,3 or fewer,*,*,*,*
"Telfair County",13271,***,* ,*, *,3 or fewer,*,*,*,*
"Terrell County",13273,***,* ,*, *,3 or fewer,*,*,*,*
"Towns County",13281,***,* ,*, *,3 or fewer,*,*,*,*
"Treutlen County",13283,***,* ,*, *,3 or fewer,*,*,*,*
"Turner County",13287,***,* ,*, *,3 or fewer,*,*,*,*
"Twiggs County",13289,***,* ,*, *,3 or fewer,*,*,*,*
"Union County",13291,***,* ,*, *,3 or fewer,*,*,*,*
"Upson County",13293,***,* ,*, *,3 or fewer,*,*,*,*
