------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=13&areatype=county&cancer=040&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '13', 'areatype': 'county', 'cancer': '040', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_017.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=13&areatype=county&cancer=040&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Georgia by County

"Pancreas, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Georgia",13000,***,10.7 ,10.4, 11,1083,stable,0.1 ,-0.1, 0.3
"United States",00000,***,11 ,10.9, 11,40517,rising,0.3 ,0.2, 0.3
"Butts County",13035,***,20.4 ,13.3, 30,5,*,*,*,*
"Toombs County",13279,***,18.4 ,12.4, 26.6,6,*,*,*,*
"Wayne County",13305,***,17.9 ,12, 25.8,6,*,*,*,*
"Coffee County",13069,***,17.1 ,11.9, 23.8,7,stable,2.1 ,-0.2, 4.5
"Effingham County",13103,***,15.7 ,10.9, 21.7,8,stable,0.2 ,-2.0, 2.3
"Bryan County",13029,***,14.8 ,9.2, 22.6,5,*,*,*,*
"Upson County",13293,***,14.7 ,9.6, 21.9,5,*,*,*,*
"Berrien County",13019,***,14.7 ,8.5, 24,3,*,*,*,*
"Peach County",13225,***,14.7 ,8.9, 22.8,4,*,*,*,*
"Putnam County",13237,***,14.3 ,9.1, 22.1,5,*,*,*,*
"Walker County",13295,***,13.8 ,10.6, 17.9,13,stable,0.0 ,-1.7, 1.7
"Laurens County",13175,***,13.7 ,9.7, 18.9,8,stable,0.0 ,-1.8, 1.8
"Burke County",13033,***,13.6 ,7.9, 21.9,4,*,*,*,*
"Habersham County",13137,***,13.5 ,9.4, 18.8,7,stable,-0.4 ,-2.7, 2.0
"Newton County",13217,***,13.4 ,10.2, 17.2,13,stable,-0.2 ,-1.9, 1.5
"Dawson County",13085,***,13.2 ,7.9, 21.1,4,*,*,*,*
"Floyd County",13115,***,13.2 ,10.4, 16.6,15,stable,1.2 ,-0.5, 2.8
"Stephens County",13257,***,13.2 ,8.1, 20.4,4,*,*,*,*
"Fannin County",13111,***,13.1 ,8.6, 20,6,*,*,*,*
"Tift County",13277,***,12.6 ,8.3, 18.3,6,stable,0.4 ,-2.1, 3.1
"Muscogee County",13215,***,12.5 ,10.4, 15,24,rising,1.2 ,0.1, 2.4
"Ware County",13299,***,12.3 ,8.2, 17.9,6,stable,0.2 ,-2.3, 2.8
"Cherokee County",13057,***,12.3 ,10.2, 14.8,25,stable,1.6 ,-0.3, 3.5
"Madison County",13195,***,12.2 ,7.2, 19.3,4,*,*,*,*
