------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=47&areatype=county&cancer=035&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '47', 'areatype': 'county', 'cancer': '035', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_012.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=47&areatype=county&cancer=035&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Tennessee by County

"Liver & Bile Duct (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Tennessee(6,10)",47000,***,8 ,7.7, 8.3,656,stable,4.0 ,-1.1, 9.3
"US (SEER+NPCR)(1,10)",00000,***,8.3 ,8.2, 8.3,32027,stable,1.2 ,-1.3, 3.7
"Obion County(6,10)",47131,***,12.7 ,8.3, 18.8,5,stable,-7.5 ,-24.5, 13.4
"Hickman County(6,10)",47081,***,11.8 ,7, 19,4,stable,-18.1 ,-51.8, 39.0
"Hardin County(6,10)",47071,***,11.7 ,7.3, 18.3,4,stable,14.7 ,-40.0, 119.0
"Johnson County(6,10)",47091,***,10.8 ,6.1, 18.5,3,*,*,*,*
"Davidson County(6,10)",47037,***,10.8 ,9.7, 11.9,77,stable,7.5 ,-9.7, 27.8
"Cheatham County(6,10)",47021,***,10.7 ,6.8, 16.3,5,stable,-23.6 ,-52.7, 23.3
"Henderson County(6,10)",47077,***,10.2 ,5.9, 16.5,4,stable,0.3 ,-39.6, 66.8
"Shelby County(6,10)",47157,***,9.9 ,9, 10.8,104,stable,5.5 ,-0.3, 11.8
"White County(6,10)",47185,***,9.7 ,5.9, 15.6,4,*,*,*,*
"Tipton County(6,10)",47167,***,9.7 ,6.7, 13.5,7,stable,-9.4 ,-44.1, 46.9
"Lauderdale County(6,10)",47097,***,9.6 ,5.4, 15.9,3,*,*,*,*
"Marshall County(6,10)",47117,***,9.5 ,5.6, 15.2,4,stable,-7.5 ,-34.2, 30.1
"McNairy County(6,10)",47109,***,9.4 ,5.4, 15.7,3,*,*,*,*
"Franklin County(6,10)",47051,***,9.2 ,6, 13.7,5,stable,5.7 ,-36.4, 75.6
"Claiborne County(6,10)",47025,***,9.2 ,5.6, 14.5,4,stable,19.6 ,-16.2, 70.7
"Dyer County(6,10)",47045,***,9.1 ,5.7, 14,4,*,*,*,*
"Dickson County(6,10)",47043,***,8.9 ,5.9, 12.9,6,stable,-3.3 ,-25.6, 25.7
"Campbell County(6,10)",47013,***,8.7 ,5.6, 13.1,5,stable,22.1 ,-8.5, 62.8
"Bedford County(6,10)",47003,***,8.7 ,5.5, 13.2,5,stable,1.5 ,-35.5, 59.7
