------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=47&areatype=county&cancer=020&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '47', 'areatype': 'county', 'cancer': '020', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_044.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=47&areatype=county&cancer=020&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Tennessee by County

"Colon & Rectum (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Tennessee(6)",47000,***,23.2 ,22.7, 23.7,1769,57.3
"US (SEER+NPCR)(1)",00000,***,21.5 ,21.5, 21.6,78225,55.5
"Grundy County(6)",47061,***,44 ,30.5, 61.7,8,71.7
"Houston County(6)",47083,***,37.3 ,21.5, 60.7,4,70.4
"Lauderdale County(6)",47097,***,37.1 ,28, 48.3,12,63.7
"Stewart County(6)",47161,***,35.8 ,24, 51.8,6,64.0
"Crockett County(6)",47033,***,35 ,23.8, 50.1,7,68.8
"Decatur County(6)",47039,***,34.4 ,22.6, 50.9,6,61.2
"Fentress County(6)",47049,***,33.2 ,23.3, 46.2,8,68.9
"Overton County(6)",47133,***,33.1 ,24.1, 44.5,10,53.3
"Trousdale County(6)",47169,***,32.4 ,18.5, 53.2,3,44.7
"Henderson County(6)",47077,***,31.1 ,23, 41.2,10,58.4
"Marshall County(6)",47117,***,30.6 ,23.1, 39.9,12,67.8
"Warren County(6)",47177,***,29.7 ,23, 37.7,14,66.1
"Meigs County(6)",47121,***,29.4 ,18, 45.8,4,59.5
"Tipton County(6)",47167,***,28.8 ,23.1, 35.4,19,66.2
"Clay County(6)",47027,***,28.7 ,16.3, 48.4,3,58.6
"Humphreys County(6)",47085,***,28.5 ,20, 39.7,8,61.9
"Campbell County(6)",47013,***,28.1 ,22.1, 35.5,16,60.8
"Hamblen County(6)",47063,***,27.8 ,22.8, 33.6,23,62.1
"Hardeman County(6)",47069,***,27.7 ,20.2, 37.3,9,59.7
"Claiborne County(6)",47025,***,27.4 ,20.4, 36.1,11,58.5
"DeKalb County(6)",47041,***,27.3 ,18.5, 39,7,61.1
"Carroll County(6)",47017,***,27.2 ,20.1, 36.3,10,59.8
"Unicoi County(6)",47171,***,27.1 ,18.9, 38.3,8,67.9
"Maury County(6)",47119,***,27.1 ,22.6, 32.3,27,63.7
"Dickson County(6)",47043,***,26.9 ,21.2, 33.7,16,51.0
"Lincoln County(6)",47103,***,26.6 ,19.9, 34.9,11,54.3
"Putnam County(6)",47141,***,26.2 ,21.5, 31.6,23,63.3
"Hawkins County(6)",47073,***,26 ,21, 32,20,59.6
"Chester County(6)",47023,***,26 ,16.7, 38.8,5,57.8
"Madison County(6)",47113,***,25.6 ,21.6, 30.2,30,58.3
"Wayne County(6)",47181,***,25.6 ,17, 37.4,6,65.9
"Gibson County(6)",47053,***,25.5 ,20.2, 31.9,16,55.9
"Robertson County(6)",47147,***,25.4 ,20.5, 31.2,20,59.8
"Bedford County(6)",47003,***,25.4 ,19.6, 32.6,13,56.9
"Giles County(6)",47055,***,25.3 ,18.6, 33.8,10,56.0
"Weakley County(6)",47183,***,25.2 ,18.6, 33.5,10,63.4
"Haywood County(6)",47075,***,25.1 ,16.8, 36.3,6,50.8
"Grainger County(6)",47057,***,24.9 ,17.4, 35,8,56.7
"Jefferson County(6)",47089,***,24.7 ,19.7, 30.7,17,63.0
"Marion County(6)",47115,***,24.6 ,17.8, 33.4,9,56.8
"McNairy County(6)",47109,***,24.5 ,17.5, 33.6,9,55.1
"Lewis County(6)",47101,***,24.4 ,14.7, 38.8,4,58.3
"Sequatchie County(6)",47153,***,24.3 ,15, 37.6,5,41.8
"Henry County(6)",47079,***,24.2 ,18.1, 31.9,12,54.2
"Jackson County(6)",47087,***,24.1 ,14.1, 39.2,4,62.5
"Benton County(6)",47005,***,24 ,15.9, 35.6,6,53.4
"Smith County(6)",47159,***,23.9 ,15.6, 35.3,5,45.0
"Johnson County(6)",47091,***,23.8 ,15.9, 34.6,6,54.4
"Franklin County(6)",47051,***,23.6 ,18, 30.6,13,49.2
"Shelby County(6)",47157,***,23.6 ,22.2, 25.1,225,55.0
"Sevier County(6)",47155,***,23.5 ,19.8, 27.8,30,59.4
"Coffee County(6)",47031,***,23.3 ,18.4, 29.3,15,50.3
"Carter County(6)",47019,***,23.3 ,18.6, 28.9,18,60.3
"Rhea County(6)",47143,***,23.1 ,16.9, 31,10,52.2
"Bradley County(6)",47011,***,23.1 ,19.4, 27.2,29,55.6
"Montgomery County(6)",47125,***,22.9 ,19.4, 26.7,33,59.0
"Blount County(6)",47009,***,22.8 ,19.6, 26.5,37,61.4
"Lawrence County(6)",47099,***,22.6 ,17.2, 29.3,12,58.1
"Davidson County(6)",47037,***,22.6 ,20.9, 24.3,144,59.3
"Obion County(6)",47131,***,22.5 ,16.6, 30.2,10,51.6
"Scott County(6)",47151,***,22.4 ,14.8, 32.7,6,54.7
"Hamilton County(6)",47065,***,22.2 ,20.2, 24.4,96,59.7
"Greene County(6)",47059,***,22.1 ,18, 26.9,22,53.5
"Cannon County(6)",47015,***,21.9 ,12.5, 35.9,3,40.5
"Cumberland County(6)",47035,***,21.9 ,17.5, 27.3,21,52.6
"Hickman County(6)",47081,***,21.9 ,14.8, 31.3,6,64.0
"Fayette County(6)",47047,***,21.8 ,16.3, 28.7,12,48.3
"Sumner County(6)",47165,***,21.7 ,18.8, 24.8,43,54.9
"Washington County(6)",47179,***,21.4 ,18.3, 25,34,59.9
"Knox County(6)",47093,***,21.4 ,19.6, 23.3,107,58.5
"Dyer County(6)",47045,***,21.4 ,15.8, 28.5,10,50.0
"Sullivan County(6)",47163,***,21.4 ,18.7, 24.4,49,60.8
"Rutherford County(6)",47149,***,21.1 ,18.6, 23.9,55,55.8
"Macon County(6)",47111,***,21.1 ,14, 30.6,6,59.2
"Hardin County(6)",47071,***,21 ,15.1, 29,9,53.8
"Union County(6)",47173,***,21 ,13.1, 32.1,5,57.5
"McMinn County(6)",47107,***,20.9 ,16.2, 26.6,15,49.7
