------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=47&areatype=county&cancer=001&race=05&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '47', 'areatype': 'county', 'cancer': '001', 'race': '05', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_028.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=47&areatype=county&cancer=001&race=05&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Tennessee by County

"All Cancer Sites (All Stages^), 2012-2016"

"Hispanic (any race), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Tennessee(6,10)",47000,***,271.8 ,257.8, 286.3,405,rising,12.4 ,2.4, 23.4
"US (SEER+NPCR) &sect; (1,10)",00000,***,346.5 ,345.6, 347.4,127249,falling,-1.2 ,-2.2, -0.2
"Sevier County(6,10)",47155,***,500.6 ,358.7, 673.9,11,stable,15.9 ,-5.0, 41.3
"Monroe County(6,10)",47123,***,420.7 ,228.9, 697.4,3,*,*,*,*
"Blount County(6,10)",47009,***,384 ,257.7, 544.3,7,stable,49.8 ,-23.9, 194.6
"Maury County(6,10)",47119,***,345.8 ,217.7, 513.9,6,rising,49.9 ,0.3, 123.9
"Montgomery County(6,10)",47125,***,344.3 ,269.8, 431,23,stable,9.7 ,-10.9, 35.1
"Rutherford County(6,10)",47149,***,333.4 ,266, 411.2,28,stable,4.5 ,-29.4, 54.7
"Putnam County(6,10)",47141,***,330.3 ,185.8, 527.2,5,stable,11.4 ,-23.8, 62.7
"Shelby County(6,10)",47157,***,327.2 ,286.6, 371.2,75,stable,-1.0 ,-6.3, 4.5
"Bedford County(6,10)",47003,***,308.8 ,182.7, 482.4,6,stable,-6.5 ,-36.7, 37.9
"Davidson County(6,10)",47037,***,304.1 ,262.7, 349.3,79,stable,7.4 ,-10.0, 28.2
"Coffee County(6,10)",47031,***,297.5 ,157.7, 514.7,3,*,*,*,*
"Madison County(6,10)",47113,***,291.6 ,163.2, 472.4,4,stable,16.8 ,-36.2, 113.7
"Williamson County(6,10)",47187,***,288.7 ,208.5, 386,13,stable,44.6 ,-28.8, 194.0
"Knox County(6,10)",47093,***,265.1 ,212.2, 326.1,21,rising,72.9 ,15.6, 158.5
"Loudon County(6,10)",47105,***,256 ,156.8, 391.5,6,stable,10.8 ,-28.3, 71.2
"Robertson County(6,10)",47147,***,244.7 ,150.2, 381.1,5,stable,23.3 ,-25.5, 104.2
"Bradley County(6,10)",47011,***,221.3 ,138.9, 330.4,6,stable,-14.4 ,-36.0, 14.6
"Warren County(6,10)",47177,***,219.1 ,106.8, 391.6,3,*,*,*,*
"Wilson County(6,10)",47189,***,212.3 ,126.7, 330.3,5,stable,8.3 ,-26.0, 58.6
"Washington County(6,10)",47179,***,212.3 ,133.3, 319.2,5,stable,0.2 ,-35.0, 54.5
"Hamblen County(6,10)",47063,***,208.1 ,122.5, 325.1,6,stable,64.3 ,-25.3, 261.4
"Hamilton County(6,10)",47065,***,174.3 ,130.1, 227.1,15,stable,-15.9 ,-42.0, 22.0
"Sumner County(6,10)",47165,***,162 ,100.2, 245,6,stable,15.5 ,-40.1, 122.9
"Anderson County(6,10)",47001,***,* ,*, *,3 or fewer,*,*,*,*
"Benton County(6,10)",47005,***,* ,*, *,3 or fewer,*,*,*,*
"Bledsoe County(6,10)",47007,***,* ,*, *,3 or fewer,*,*,*,*
"Campbell County(6,10)",47013,***,* ,*, *,3 or fewer,*,*,*,*
"Cannon County(6,10)",47015,***,* ,*, *,3 or fewer,*,*,*,*
"Carroll County(6,10)",47017,***,* ,*, *,3 or fewer,*,*,*,*
"Carter County(6,10)",47019,***,* ,*, *,3 or fewer,*,*,*,*
"Cheatham County(6,10)",47021,***,* ,*, *,3 or fewer,*,*,*,*
"Chester County(6,10)",47023,***,* ,*, *,3 or fewer,*,*,*,*
