------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=47&areatype=county&cancer=018&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '47', 'areatype': 'county', 'cancer': '018', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_020.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=47&areatype=county&cancer=018&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Tennessee by County

"Stomach (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Tennessee(6,10)",47000,***,5.9 ,5.7, 6.2,450,stable,-1.0 ,-7.1, 5.4
"US (SEER+NPCR)(1,10)",00000,***,6.6 ,6.5, 6.6,23871,falling,-1.3 ,-2.0, -0.5
"Grainger County(6,10)",47057,***,13.2 ,7.6, 21.4,4,stable,-1.6 ,-52.6, 104.2
"Maury County(6,10)",47119,***,7.9 ,5.5, 11,8,stable,-20.8 ,-44.6, 13.3
"Tipton County(6,10)",47167,***,7.7 ,4.9, 11.5,5,stable,-8.5 ,-41.5, 43.2
"Bedford County(6,10)",47003,***,7.7 ,4.6, 12,4,*,*,*,*
"Cocke County(6,10)",47029,***,7.6 ,4.5, 12.3,4,*,*,*,*
"McMinn County(6,10)",47107,***,7.6 ,5, 11.1,6,stable,-15.6 ,-47.5, 35.8
"Shelby County(6,10)",47157,***,7.5 ,6.7, 8.4,69,stable,-6.0 ,-17.2, 6.7
"Jefferson County(6,10)",47089,***,7.5 ,4.8, 11.2,5,stable,6.2 ,-20.7, 42.1
"Lincoln County(6,10)",47103,***,7.5 ,4.3, 12.3,3,*,*,*,*
"Montgomery County(6,10)",47125,***,7.2 ,5.3, 9.5,11,rising,10.3 ,1.1, 20.3
"Gibson County(6,10)",47053,***,6.8 ,4.2, 10.5,4,stable,-15.3 ,-49.3, 41.3
"Rutherford County(6,10)",47149,***,6.8 ,5.4, 8.4,17,stable,7.4 ,-18.3, 41.3
"Madison County(6,10)",47113,***,6.6 ,4.7, 9,8,stable,18.9 ,-25.6, 90.1
"Davidson County(6,10)",47037,***,6.3 ,5.5, 7.3,40,stable,-4.2 ,-16.8, 10.5
"Franklin County(6,10)",47051,***,6.2 ,3.6, 10.1,4,*,*,*,*
"Sullivan County(6,10)",47163,***,6.1 ,4.7, 7.9,14,stable,1.7 ,-32.8, 53.9
"Sevier County(6,10)",47155,***,6.1 ,4.2, 8.5,7,stable,17.6 ,-12.1, 57.3
"Coffee County(6,10)",47031,***,5.9 ,3.6, 9.3,4,*,*,*,*
"Carter County(6,10)",47019,***,5.9 ,3.7, 9.1,5,stable,-10.8 ,-53.0, 69.6
"Knox County(6,10)",47093,***,5.8 ,4.9, 6.8,30,stable,1.5 ,-21.0, 30.5
"Hamilton County(6,10)",47065,***,5.7 ,4.7, 6.8,24,stable,-7.0 ,-40.3, 44.9
"Blount County(6,10)",47009,***,5.5 ,4, 7.5,9,stable,6.3 ,-6.8, 21.3
"Sumner County(6,10)",47165,***,5.5 ,4.1, 7.2,10,stable,-6.4 ,-41.3, 49.2
"Putnam County(6,10)",47141,***,5.5 ,3.5, 8.2,5,stable,-10.4 ,-27.5, 10.7
"Greene County(6,10)",47059,***,5.4 ,3.5, 8.1,5,stable,-2.3 ,-53.8, 106.9
"Anderson County(6,10)",47001,***,5.3 ,3.6, 7.8,6,stable,-17.0 ,-44.1, 23.3
"Williamson County(6,10)",47187,***,5.2 ,3.9, 6.8,12,stable,-7.2 ,-27.8, 19.4
"Hamblen County(6,10)",47063,***,5.1 ,3.1, 8,4,stable,-11.5 ,-26.1, 6.1
"Bradley County(6,10)",47011,***,4.7 ,3.1, 6.9,6,stable,8.4 ,-15.7, 39.3
"Hawkins County(6,10)",47073,***,4.7 ,2.8, 7.7,4,stable,21.7 ,-23.8, 94.4
"Wilson County(6,10)",47189,***,4.4 ,3, 6.3,7,stable,-9.8 ,-41.6, 39.4
"Washington County(6,10)",47179,***,4 ,2.7, 5.7,6,stable,-1.2 ,-44.4, 75.6
"Loudon County(6,10)",47105,***,3.8 ,2.2, 6.5,3,*,*,*,*
"Roane County(6,10)",47145,***,3.7 ,2.1, 6.3,3,*,*,*,*
"Cumberland County(6,10)",47035,***,3 ,1.7, 5.2,3,stable,-12.2 ,-34.2, 17.3
"Benton County(6,10)",47005,***,* ,*, *,3 or fewer,*,*,*,*
"Bledsoe County(6,10)",47007,***,* ,*, *,3 or fewer,*,*,*,*
"Campbell County(6,10)",47013,***,* ,*, *,3 or fewer,*,*,*,*
"Cannon County(6,10)",47015,***,* ,*, *,3 or fewer,*,*,*,*
"Carroll County(6,10)",47017,***,* ,*, *,3 or fewer,*,*,*,*
"Cheatham County(6,10)",47021,***,* ,*, *,3 or fewer,*,*,*,*
"Chester County(6,10)",47023,***,* ,*, *,3 or fewer,*,*,*,*
"Claiborne County(6,10)",47025,***,* ,*, *,3 or fewer,*,*,*,*
"Clay County(6,10)",47027,***,* ,*, *,3 or fewer,*,*,*,*
"Crockett County(6,10)",47033,***,* ,*, *,3 or fewer,*,*,*,*
"DeKalb County(6,10)",47041,***,* ,*, *,3 or fewer,*,*,*,*
"Decatur County(6,10)",47039,***,* ,*, *,3 or fewer,*,*,*,*
"Dickson County(6,10)",47043,***,* ,*, *,3 or fewer,*,*,*,*
"Dyer County(6,10)",47045,***,* ,*, *,3 or fewer,*,*,*,*
"Fayette County(6,10)",47047,***,* ,*, *,3 or fewer,*,*,*,*
"Fentress County(6,10)",47049,***,* ,*, *,3 or fewer,*,*,*,*
"Giles County(6,10)",47055,***,* ,*, *,3 or fewer,*,*,*,*
"Grundy County(6,10)",47061,***,* ,*, *,3 or fewer,*,*,*,*
"Hancock County(6,10)",47067,***,* ,*, *,3 or fewer,*,*,*,*
"Hardeman County(6,10)",47069,***,* ,*, *,3 or fewer,*,*,*,*
"Hardin County(6,10)",47071,***,* ,*, *,3 or fewer,*,*,*,*
"Haywood County(6,10)",47075,***,* ,*, *,3 or fewer,*,*,*,*
"Henderson County(6,10)",47077,***,* ,*, *,3 or fewer,*,*,*,*
"Henry County(6,10)",47079,***,* ,*, *,3 or fewer,*,*,*,*
"Hickman County(6,10)",47081,***,* ,*, *,3 or fewer,*,*,*,*
"Houston County(6,10)",47083,***,* ,*, *,3 or fewer,*,*,*,*
"Humphreys County(6,10)",47085,***,* ,*, *,3 or fewer,*,*,*,*
"Jackson County(6,10)",47087,***,* ,*, *,3 or fewer,*,*,*,*
"Johnson County(6,10)",47091,***,* ,*, *,3 or fewer,*,*,*,*
"Lake County(6,10)",47095,***,* ,*, *,3 or fewer,*,*,*,*
"Lauderdale County(6,10)",47097,***,* ,*, *,3 or fewer,*,*,*,*
"Lawrence County(6,10)",47099,***,* ,*, *,3 or fewer,*,*,*,*
"Lewis County(6,10)",47101,***,* ,*, *,3 or fewer,*,*,*,*
"Macon County(6,10)",47111,***,* ,*, *,3 or fewer,*,*,*,*
"Marion County(6,10)",47115,***,* ,*, *,3 or fewer,*,*,*,*
"Marshall County(6,10)",47117,***,* ,*, *,3 or fewer,*,*,*,*
"McNairy County(6,10)",47109,***,* ,*, *,3 or fewer,*,*,*,*
"Meigs County(6,10)",47121,***,* ,*, *,3 or fewer,*,*,*,*
"Monroe County(6,10)",47123,***,* ,*, *,3 or fewer,*,*,*,*
"Moore County(6,10)",47127,***,* ,*, *,3 or fewer,*,*,*,*
"Morgan County(6,10)",47129,***,* ,*, *,3 or fewer,*,*,*,*
"Obion County(6,10)",47131,***,* ,*, *,3 or fewer,*,*,*,*
"Overton County(6,10)",47133,***,* ,*, *,3 or fewer,*,*,*,*
"Perry County(6,10)",47135,***,* ,*, *,3 or fewer,*,*,*,*
"Pickett County(6,10)",47137,***,* ,*, *,3 or fewer,*,*,*,*
