------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=47&areatype=county&cancer=090&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '47', 'areatype': 'county', 'cancer': '090', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_047.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=47&areatype=county&cancer=090&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Tennessee by County

"Leukemia (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Tennessee(6)",47000,***,13.5 ,13.1, 13.9,991,98.7
"US (SEER+NPCR)(1)",00000,***,14 ,14, 14.1,49519,99.0
"Franklin County(6)",47051,***,21.7 ,16, 28.8,11,100.0
"Macon County(6)",47111,***,21.4 ,14.1, 31.2,6,100.0
"Sequatchie County(6)",47153,***,19.6 ,11.2, 32.2,3,94.4
"Stewart County(6)",47161,***,19.1 ,11.2, 31.3,4,100.0
"Putnam County(6)",47141,***,18.6 ,14.6, 23.4,16,100.0
"Blount County(6)",47009,***,18.5 ,15.5, 22,29,97.3
"Overton County(6)",47133,***,18.4 ,11.9, 27.6,5,100.0
"Greene County(6)",47059,***,18 ,14.3, 22.5,17,100.0
"Jefferson County(6)",47089,***,17.6 ,13.1, 23.1,11,100.0
"Maury County(6)",47119,***,17.5 ,13.9, 21.7,17,100.0
"Polk County(6)",47139,***,17 ,9.8, 27.9,4,95.0
"Marion County(6)",47115,***,17 ,11.1, 24.9,6,100.0
"White County(6)",47185,***,16.5 ,10.7, 24.5,5,96.4
"Sumner County(6)",47165,***,16.5 ,13.9, 19.4,30,99.3
"Dickson County(6)",47043,***,16.4 ,12, 21.8,10,100.0
"Dyer County(6)",47045,***,16.1 ,11.1, 22.6,7,100.0
"Cheatham County(6)",47021,***,15.9 ,10.7, 22.8,6,100.0
"Humphreys County(6)",47085,***,15.9 ,9.5, 25.4,4,100.0
"Carroll County(6)",47017,***,15.8 ,10.4, 23.3,6,96.7
"Roane County(6)",47145,***,15.4 ,11.2, 20.8,10,98.1
"Campbell County(6)",47013,***,15.4 ,10.9, 21.3,8,97.6
"Henderson County(6)",47077,***,15.4 ,9.8, 23,5,96.2
"Coffee County(6)",47031,***,15.1 ,11, 20.3,9,100.0
"Robertson County(6)",47147,***,15 ,11.2, 19.6,11,98.2
"Smith County(6)",47159,***,14.8 ,8.3, 24.6,3,100.0
"Wilson County(6)",47189,***,14.7 ,12, 18,21,100.0
"Hardin County(6)",47071,***,14.7 ,9.4, 22.2,5,100.0
"McMinn County(6)",47107,***,13.9 ,10.2, 18.7,10,100.0
"Rutherford County(6)",47149,***,13.9 ,11.8, 16.2,35,97.7
"Sevier County(6)",47155,***,13.8 ,10.9, 17.2,17,100.0
"Lauderdale County(6)",47097,***,13.7 ,8.2, 21.6,4,100.0
"Hamilton County(6)",47065,***,13.7 ,12.1, 15.4,56,99.3
"Montgomery County(6)",47125,***,13.6 ,11, 16.7,20,99.0
"Davidson County(6)",47037,***,13.5 ,12.2, 14.9,86,98.2
"Sullivan County(6)",47163,***,13.4 ,11.2, 15.9,29,99.3
"Hawkins County(6)",47073,***,13.4 ,9.7, 18,10,96.0
"Claiborne County(6)",47025,***,13.2 ,8.5, 19.8,5,92.9
"Lincoln County(6)",47103,***,13.2 ,8.6, 19.4,6,100.0
"Obion County(6)",47131,***,13.1 ,8.5, 19.6,5,100.0
"Bedford County(6)",47003,***,13.1 ,8.9, 18.6,6,100.0
"Weakley County(6)",47183,***,13 ,8.1, 19.8,5,96.0
"McNairy County(6)",47109,***,12.8 ,7.8, 20.1,4,95.5
"Bradley County(6)",47011,***,12.8 ,10, 16.1,15,97.4
"Monroe County(6)",47123,***,12.8 ,8.8, 18.1,7,94.7
"Knox County(6)",47093,***,12.8 ,11.4, 14.3,64,99.1
"Washington County(6)",47179,***,12.7 ,10.3, 15.6,20,98.0
"Shelby County(6)",47157,***,12.7 ,11.7, 13.8,118,98.7
"Rhea County(6)",47143,***,12.7 ,8.2, 18.9,5,96.4
"Lawrence County(6)",47099,***,12.7 ,8.7, 18,7,97.1
"Giles County(6)",47055,***,12.6 ,7.5, 19.8,4,100.0
"Warren County(6)",47177,***,12.6 ,8.4, 18.1,6,100.0
"Carter County(6)",47019,***,12.5 ,8.9, 17.2,9,100.0
"Loudon County(6)",47105,***,12.5 ,8.8, 17.3,9,100.0
"Marshall County(6)",47117,***,12.3 ,7.5, 19,4,100.0
"Grainger County(6)",47057,***,12.3 ,7, 20.1,4,90.0
"Union County(6)",47173,***,12 ,6.7, 20.3,3,100.0
"Williamson County(6)",47187,***,11.7 ,9.6, 14.1,23,99.2
"Fayette County(6)",47047,***,11.6 ,7.6, 17,6,100.0
"Henry County(6)",47079,***,11.3 ,7, 17.5,5,100.0
"Tipton County(6)",47167,***,11 ,7.6, 15.4,7,100.0
"Unicoi County(6)",47171,***,11 ,6.1, 19,3,100.0
"Anderson County(6)",47001,***,10.5 ,7.7, 14.1,10,98.1
"Hardeman County(6)",47069,***,10.4 ,6.1, 16.9,4,100.0
"Gibson County(6)",47053,***,10.3 ,6.9, 14.9,6,100.0
"Hamblen County(6)",47063,***,9.9 ,6.9, 13.7,8,100.0
"Cumberland County(6)",47035,***,9.9 ,7.2, 13.4,10,98.1
"Madison County(6)",47113,***,8.9 ,6.6, 11.9,10,100.0
"Cocke County(6)",47029,***,8.4 ,5, 13.5,4,100.0
"Benton County(6)",47005,***,* ,*, *,3 or fewer,*
"Bledsoe County(6)",47007,***,* ,*, *,3 or fewer,*
"Cannon County(6)",47015,***,* ,*, *,3 or fewer,*
"Chester County(6)",47023,***,* ,*, *,3 or fewer,*
"Clay County(6)",47027,***,* ,*, *,3 or fewer,*
"Crockett County(6)",47033,***,* ,*, *,3 or fewer,*
"DeKalb County(6)",47041,***,* ,*, *,3 or fewer,*
"Decatur County(6)",47039,***,* ,*, *,3 or fewer,*
"Fentress County(6)",47049,***,* ,*, *,3 or fewer,*
"Grundy County(6)",47061,***,* ,*, *,3 or fewer,*
"Hancock County(6)",47067,***,* ,*, *,3 or fewer,*
"Haywood County(6)",47075,***,* ,*, *,3 or fewer,*
"Hickman County(6)",47081,***,* ,*, *,3 or fewer,*
"Houston County(6)",47083,***,* ,*, *,3 or fewer,*
"Jackson County(6)",47087,***,* ,*, *,3 or fewer,*
"Johnson County(6)",47091,***,* ,*, *,3 or fewer,*
"Lake County(6)",47095,***,* ,*, *,3 or fewer,*
"Lewis County(6)",47101,***,* ,*, *,3 or fewer,*
"Meigs County(6)",47121,***,* ,*, *,3 or fewer,*
"Moore County(6)",47127,***,* ,*, *,3 or fewer,*
"Morgan County(6)",47129,***,* ,*, *,3 or fewer,*
"Perry County(6)",47135,***,* ,*, *,3 or fewer,*
"Pickett County(6)",47137,***,* ,*, *,3 or fewer,*
"Scott County(6)",47151,***,* ,*, *,3 or fewer,*
"Trousdale County(6)",47169,***,* ,*, *,3 or fewer,*
"Van Buren County(6)",47175,***,* ,*, *,3 or fewer,*
"Wayne County(6)",47181,***,* ,*, *,3 or fewer,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:21 pm.

*** No Healthy People 2020 Objective for this cancer.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."

Rates are computed using cancers classified as malignant based on ICD-O-3. For more information see malignant.html.

