------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=41&areatype=county&cancer=055&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '41', 'areatype': 'county', 'cancer': '055', 'race': '00', 'sex': '2', 'age': '001', 'type': 'death', 'file_name': 'deathrates_003.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=41&areatype=county&cancer=055&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Oregon by County

"Breast, 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 20.7?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Oregon",41000,Yes,20.5 ,19.7, 21.3,541,falling,-1.8 ,-2.0, -1.5
"United States",00000,Yes,20.6 ,20.5, 20.7,41246,falling,-1.5 ,-1.7, -1.3
"Josephine County",41033,No,32.6 ,26.5, 40,24,stable,-0.3 ,-1.5, 0.8
"Wasco County",41065,No,31.5 ,20.3, 47.2,6,stable,-0.9 ,-2.5, 0.8
"Union County",41061,No,28.7 ,18.2, 43.7,5,*,*,*,*
"Hood River County",41027,No,27.9 ,16.9, 43.9,4,*,*,*,*
"Coos County",41011,No,27.3 ,20.8, 35.5,14,stable,-1.0 ,-2.2, 0.3
"Tillamook County",41057,No,26.3 ,16.4, 40.9,5,*,*,*,*
"Umatilla County",41059,No,25.3 ,19, 33,12,stable,-0.7 ,-2.1, 0.8
"Malheur County",41045,No,24 ,14.7, 37.2,4,*,*,*,*
"Columbia County",41009,No,22.7 ,15.5, 32.1,7,falling,-2.5 ,-4.0, -1.0
"Baker County",41001,No,22.6 ,13, 39.1,3,*,*,*,*
"Klamath County",41035,No,22.3 ,16.5, 29.8,11,stable,-0.4 ,-2.1, 1.3
"Linn County",41043,No,22.3 ,17.9, 27.5,19,stable,-0.8 ,-2.1, 0.6
"Douglas County",41019,No,21.8 ,17.5, 27.1,20,stable,4.3 ,-0.3, 9.1
"Clackamas County",41005,No,21.8 ,19.3, 24.5,59,falling,-1.3 ,-2.1, -0.5
"Yamhill County",41071,No,20.8 ,15.9, 26.7,14,falling,-2.2 ,-3.4, -1.0
"Polk County",41053,Yes,20.6 ,15.2, 27.4,10,falling,-1.5 ,-2.8, -0.2
"Marion County",41047,Yes,20.4 ,17.7, 23.5,42,falling,-1.8 ,-2.5, -1.1
"Jackson County",41029,Yes,20.3 ,17.2, 23.8,34,falling,-2.3 ,-3.3, -1.4
"Curry County",41015,Yes,19.5 ,12.8, 31.5,5,*,*,*,*
"Multnomah County",41051,Yes,19.1 ,17.2, 21.1,82,falling,-2.1 ,-2.6, -1.6
"Lane County",41039,Yes,19 ,16.6, 21.8,48,falling,-2.4 ,-3.0, -1.8
"Lincoln County",41041,Yes,19 ,13.4, 26.9,9,stable,-1.3 ,-3.0, 0.4
"Benton County",41003,Yes,19 ,14, 25.3,10,stable,-0.8 ,-2.4, 0.9
"Washington County",41067,Yes,18.3 ,16.2, 20.6,58,falling,-2.0 ,-2.7, -1.3
"Clatsop County",41007,Yes,17.5 ,11.4, 26.3,6,falling,-3.5 ,-5.6, -1.4
"Deschutes County",41017,Yes,15.3 ,12.2, 19,18,falling,-3.4 ,-4.4, -2.5
"Crook County",41013,***,* ,*, *,3 or fewer,*,*,*,*
"Gilliam County",41021,***,* ,*, *,3 or fewer,*,*,*,*
"Grant County",41023,***,* ,*, *,3 or fewer,*,*,*,*
"Harney County",41025,***,* ,*, *,3 or fewer,*,*,*,*
"Jefferson County",41031,***,* ,*, *,3 or fewer,*,*,*,*
"Lake County",41037,***,* ,*, *,3 or fewer,*,*,*,*
"Morrow County",41049,***,* ,*, *,3 or fewer,*,*,*,*
"Sherman County",41055,***,* ,*, *,3 or fewer,*,*,*,*
"Wallowa County",41063,***,* ,*, *,3 or fewer,*,*,*,*
"Wheeler County",41069,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 4:59 pm.

State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

"(†) Death data provided by the National Vital Statistics System public use data file.  Death rates calculated by the National Cancer Institute using SEER*Stat.  Death rates are age-adjusted  to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+).  The Healthy People 2020 goals are based on rates adjusted using different methods but the differences should be minimal.  Population counts for denominators are based on Census populations as modified by NCI. "
 The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used with mortality data. 
"(‡) The Average Annual Percent Change (AAPC) is based on the APCs calculated by Joinpoint. Due to data availability issues, the time period used in the calculation of the joinpoint regression model may differ for selected counties. \n"
