------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=16&areatype=county&cancer=020&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '16', 'areatype': 'county', 'cancer': '020', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_007.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=16&areatype=county&cancer=020&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Idaho by County

"Colon & Rectum, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 14.5?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Idaho",16000,Yes,13.1 ,12.4, 13.9,233,falling,-1.9 ,-2.2, -1.6
"United States",00000,Yes,14.2 ,14.1, 14.2,51932,falling,-1.8 ,-2.3, -1.3
"Bonner County",16017,No,20.3 ,15.2, 26.7,12,stable,-1.6 ,-3.5, 0.4
"Gooding County",16047,No,17.9 ,10.3, 29.2,3,*,*,*,*
"Shoshone County",16079,No,17.9 ,10.2, 29.9,3,stable,-0.8 ,-3.2, 1.7
"Elmore County",16039,No,17.2 ,10.4, 26.6,4,*,*,*,*
"Gem County",16045,No,15.6 ,8.9, 25.7,4,*,*,*,*
"Idaho County",16049,No,15.3 ,9.7, 24.2,5,falling,-3.0 ,-5.0, -1.0
"Bannock County",16005,No,15.3 ,11.6, 19.6,13,stable,-0.2 ,-1.4, 1.0
"Nez Perce County",16069,No,15.2 ,10.8, 20.9,9,stable,-1.7 ,-3.7, 0.4
"Canyon County",16027,No,14.8 ,12.5, 17.5,28,falling,-1.4 ,-2.5, -0.3
"Payette County",16075,Yes,14.3 ,8.5, 22.7,4,*,*,*,*
"Kootenai County",16055,Yes,13.9 ,11.5, 16.6,26,falling,-2.2 ,-3.5, -0.8
"Bingham County",16011,Yes,13.8 ,9.3, 19.7,6,*,*,*,*
"Latah County",16057,Yes,12.8 ,7.9, 19.5,4,stable,-1.1 ,-3.7, 1.5
"Twin Falls County",16083,Yes,12.3 ,9.3, 15.9,12,falling,-1.9 ,-3.2, -0.5
"Bonneville County",16019,Yes,12.2 ,9.3, 15.7,12,stable,-0.9 ,-2.2, 0.5
"Ada County",16001,Yes,11.6 ,10.1, 13.2,49,falling,-2.7 ,-3.6, -1.8
"Adams County",16003,***,* ,*, *,3 or fewer,*,*,*,*
"Bear Lake County",16007,***,* ,*, *,3 or fewer,*,*,*,*
"Benewah County",16009,***,* ,*, *,3 or fewer,*,*,*,*
"Blaine County",16013,***,* ,*, *,3 or fewer,*,*,*,*
"Boise County",16015,***,* ,*, *,3 or fewer,*,*,*,*
"Boundary County",16021,***,* ,*, *,3 or fewer,*,*,*,*
"Butte County",16023,***,* ,*, *,3 or fewer,*,*,*,*
"Camas County",16025,***,* ,*, *,3 or fewer,*,*,*,*
"Caribou County",16029,***,* ,*, *,3 or fewer,*,*,*,*
"Cassia County",16031,***,* ,*, *,3 or fewer,*,*,*,*
"Clark County",16033,***,* ,*, *,3 or fewer,*,*,*,*
"Clearwater County",16035,***,* ,*, *,3 or fewer,*,*,*,*
"Custer County",16037,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County",16041,***,* ,*, *,3 or fewer,*,*,*,*
"Fremont County",16043,***,* ,*, *,3 or fewer,*,*,*,*
"Jefferson County",16051,***,* ,*, *,3 or fewer,*,*,*,*
"Jerome County",16053,***,* ,*, *,3 or fewer,*,*,*,*
"Lemhi County",16059,***,* ,*, *,3 or fewer,*,*,*,*
"Lewis County",16061,***,* ,*, *,3 or fewer,*,*,*,*
"Lincoln County",16063,***,* ,*, *,3 or fewer,*,*,*,*
"Madison County",16065,***,* ,*, *,3 or fewer,*,*,*,*
"Minidoka County",16067,***,* ,*, *,3 or fewer,*,*,*,*
"Oneida County",16071,***,* ,*, *,3 or fewer,*,*,*,*
"Owyhee County",16073,***,* ,*, *,3 or fewer,*,*,*,*
"Power County",16077,***,* ,*, *,3 or fewer,*,*,*,*
"Teton County",16081,***,* ,*, *,3 or fewer,*,*,*,*
