------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=16&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '16', 'areatype': 'county', 'cancer': '047', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_012.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=16&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Idaho by County

"Lung & Bronchus, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 45.5?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Idaho",16000,Yes,34.9 ,33.7, 36.2,627,falling,-2.7 ,-3.4, -1.9
"United States",00000,Yes,41.9 ,41.8, 42,154342,falling,-3.7 ,-4.3, -3.1
"Shoshone County",16079,No,65.1 ,50.3, 83.9,13,falling,-1.4 ,-2.7, -0.1
"Benewah County",16009,No,58.8 ,41.7, 81.7,8,stable,-0.6 ,-2.5, 1.3
"Lewis County",16061,No,49.4 ,28.6, 84.6,3,*,*,*,*
"Nez Perce County",16069,No,48.8 ,40.9, 57.9,28,stable,-0.6 ,-1.5, 0.4
"Gem County",16045,No,46.5 ,35.4, 60.7,12,falling,-2.6 ,-4.5, -0.7
"Washington County",16087,Yes,43.2 ,30.5, 61,8,falling,-1.6 ,-3.0, -0.1
"Lemhi County",16059,Yes,42 ,28.3, 62.7,6,stable,-1.1 ,-3.5, 1.4
"Kootenai County",16055,Yes,41.9 ,37.8, 46.4,77,falling,-2.1 ,-2.7, -1.5
"Bonner County",16017,Yes,41.4 ,34.5, 49.5,27,falling,-1.2 ,-1.9, -0.5
"Payette County",16075,Yes,41.3 ,31.4, 53.5,12,stable,-1.3 ,-2.7, 0.1
"Elmore County",16039,Yes,41.1 ,30.3, 54.4,10,falling,-1.8 ,-3.2, -0.5
"Power County",16077,Yes,40.4 ,23.3, 65.4,3,*,*,*,*
"Latah County",16057,Yes,39.9 ,30.9, 50.7,14,stable,0.3 ,-1.2, 1.8
"Gooding County",16047,Yes,38.7 ,27.2, 53.8,7,stable,0.2 ,-1.8, 2.2
"Boise County",16015,Yes,38.5 ,21.9, 65.1,4,*,*,*,*
"Owyhee County",16073,Yes,37.2 ,24.1, 55.3,5,*,*,*,*
"Canyon County",16027,Yes,37 ,33.2, 41.1,73,stable,-0.7 ,-1.4, 0.1
"Idaho County",16049,Yes,35.4 ,26.3, 47.6,10,stable,-0.9 ,-2.7, 0.9
"Clearwater County",16035,Yes,35.2 ,23.4, 53.2,6,stable,-1.4 ,-3.2, 0.4
"Ada County",16001,Yes,34.9 ,32.4, 37.7,145,falling,-1.7 ,-2.2, -1.2
"Minidoka County",16067,Yes,34 ,24.3, 46.5,8,stable,-1.1 ,-2.6, 0.5
"Twin Falls County",16083,Yes,33.3 ,28.2, 39.1,31,stable,-0.7 ,-1.9, 0.6
"Bannock County",16005,Yes,30.8 ,25.6, 36.7,26,falling,-1.5 ,-2.5, -0.6
"Jerome County",16053,Yes,30.6 ,21, 42.9,7,falling,-2.1 ,-4.0, -0.2
