------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=49&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '49', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '2', 'age': '001', 'type': 'death', 'file_name': 'deathrates_032.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=49&areatype=county&cancer=001&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Utah by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Utah",49000,Yes,109.8 ,107.2, 112.4,1405,falling,-0.9 ,-1.1, -0.7
"United States",00000,Yes,137.7 ,137.4, 137.9,280047,falling,-1.4 ,-1.5, -1.4
"Beaver County",49001,No,194.2 ,130.3, 278.3,6,stable,0.3 ,-2.0, 2.7
"Duchesne County",49013,Yes,152.9 ,117.7, 195.1,13,stable,1.0 ,-0.8, 2.8
"Grand County",49019,Yes,152 ,110.3, 205.5,9,stable,-1.4 ,-2.9, 0.1
"Carbon County",49007,Yes,140.7 ,112.3, 174.5,18,stable,0.1 ,-1.1, 1.3
"Millard County",49027,Yes,129.2 ,94.7, 172.7,10,stable,0.1 ,-1.6, 1.9
"Iron County",49021,Yes,128.7 ,107.5, 152.9,27,stable,0.1 ,-1.1, 1.3
"Wasatch County",49051,Yes,117.8 ,89.1, 152.2,12,falling,-1.6 ,-2.9, -0.2
"San Juan County",49037,Yes,117.7 ,84.9, 158.8,9,stable,-1.5 ,-3.2, 0.3
"Kane County",49025,Yes,116.4 ,78.4, 169.6,6,stable,-0.9 ,-2.9, 1.2
"Sanpete County",49039,Yes,115.3 ,91, 144.2,16,stable,-0.7 ,-2.0, 0.6
