------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=49&areatype=county&cancer=001&race=00&sex=0&age=006&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '49', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '006', 'type': 'death', 'file_name': 'deathrates_034.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=49&areatype=county&cancer=001&race=00&sex=0&age=006&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Utah by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages <65"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Utah",49000,Yes,37.4 ,36.3, 38.5,928,falling,-1.6 ,-1.9, -1.4
"United States",00000,Yes,51.3 ,51.2, 51.4,177172,falling,-1.4 ,-1.6, -1.3
"Beaver County",49001,Yes,50.6 ,27.9, 84.7,3,*,*,*,*
"Carbon County",49007,Yes,48 ,35, 64.5,10,falling,-1.6 ,-3.0, -0.2
"San Juan County",49037,Yes,44.1 ,28.7, 64.7,5,stable,-1.4 ,-3.7, 1.1
"Grand County",49019,Yes,44 ,27.6, 67.5,5,falling,-2.8 ,-4.9, -0.7
"Duchesne County",49013,Yes,43.9 ,30.4, 61,7,stable,-0.7 ,-3.0, 1.7
"Iron County",49021,Yes,43.7 ,34.5, 54.5,17,stable,-1.0 ,-2.6, 0.5
"Wasatch County",49051,Yes,42.9 ,32.2, 56,11,stable,-1.6 ,-3.7, 0.5
"Tooele County",49045,Yes,42.5 ,34.9, 51.2,22,falling,-2.1 ,-3.3, -0.9
"Sanpete County",49039,Yes,40.7 ,29.8, 54.2,10,stable,-1.5 ,-3.3, 0.3
"Washington County",49053,Yes,39.8 ,34.8, 45.2,51,stable,-6.8 ,-16.3, 3.8
"Millard County",49027,Yes,39.6 ,25.1, 59.8,5,*,*,*,*
"Salt Lake County",49035,Yes,39.2 ,37.4, 41,387,falling,-1.7 ,-2.1, -1.3
"Emery County",49015,Yes,38.9 ,24.2, 60.2,5,stable,-1.0 ,-3.7, 1.7
"Weber County",49057,Yes,38 ,34.4, 41.9,83,falling,-1.6 ,-2.2, -0.9
"Kane County",49025,Yes,37.5 ,20.8, 64.3,3,*,*,*,*
"Sevier County",49041,Yes,37.1 ,25.6, 52.1,7,stable,-0.6 ,-2.8, 1.7
"Utah County",49049,Yes,34.8 ,32.1, 37.7,126,falling,-1.3 ,-1.6, -0.9
"Davis County",49011,Yes,34.3 ,31.3, 37.6,95,falling,-1.7 ,-2.2, -1.2
"Box Elder County",49003,Yes,33.7 ,26.5, 42.3,16,falling,-1.9 ,-3.2, -0.5
"Cache County",49005,Yes,31.5 ,26.3, 37.5,26,falling,-1.5 ,-2.5, -0.4
"Uintah County",49047,Yes,31 ,23, 40.8,10,falling,-4.9 ,-7.4, -2.3
"Summit County",49043,Yes,28.2 ,21.7, 36.4,13,falling,-2.5 ,-3.9, -1.0
"Daggett County",49009,***,* ,*, *,3 or fewer,*,*,*,*
"Garfield County",49017,***,* ,*, *,3 or fewer,*,*,*,*
"Juab County",49023,***,* ,*, *,3 or fewer,*,*,*,*
"Morgan County",49029,***,* ,*, *,3 or fewer,*,*,*,*
"Piute County",49031,***,* ,*, *,3 or fewer,*,*,*,*
"Rich County",49033,***,* ,*, *,3 or fewer,*,*,*,*
"Wayne County",49055,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:22 pm.

State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

"(†) Death data provided by the National Vital Statistics System public use data file.  Death rates calculated by the National Cancer Institute using SEER*Stat.  Death rates are age-adjusted  to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+).  The Healthy People 2020 goals are based on rates adjusted using different methods but the differences should be minimal.  Population counts for denominators are based on Census populations as modified by NCI. "
 The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used with mortality data. 
"(‡) The Average Annual Percent Change (AAPC) is based on the APCs calculated by Joinpoint. Due to data availability issues, the time period used in the calculation of the joinpoint regression model may differ for selected counties. \n"
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

