locale,fips,met_health_obj,incidence rate_per_100000,incidence rate_lower_95_confidence,incidence rate_upper_95_confidence,annual_count_avg,late_stage_%,age,areatype,cancer,file_name,race,sex,source_url,stage,stateFIPS,type
Utah(3),49000.0,***,1.6 ,1.4, 1.9,40,10.1,1,state,71,incidencerates_040.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=49&areatype=county&cancer=071&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,211.0,49,incd
US (SEER+NPCR)(1),0.0,***,2.3 ,2.3, 2.4,8619,11.7,1,county,71,incidencerates_040.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=49&areatype=county&cancer=071&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,211.0,49,incd
Washington County(7),49053.0,***,1.8 ,1.1, 2.9,4,9.2,1,county,71,incidencerates_040.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=49&areatype=county&cancer=071&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,211.0,49,incd
Weber County(7),49057.0,***,1.7 ,1, 2.6,4,10.1,1,county,71,incidencerates_040.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=49&areatype=county&cancer=071&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,211.0,49,incd
Davis County(7),49011.0,***,1.6 ,0.9, 2.5,4,9.2,1,county,71,incidencerates_040.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=49&areatype=county&cancer=071&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,211.0,49,incd
Salt Lake County(7),49035.0,***,1.5 ,1.2, 1.9,14,9.7,1,county,71,incidencerates_040.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=49&areatype=county&cancer=071&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,211.0,49,incd
Utah County(7),49049.0,***,1.5 ,0.9, 2.1,5,10.5,1,state,71,incidencerates_040.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=49&areatype=county&cancer=071&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,211.0,49,incd
Beaver County(7),49001.0,***,* ,*, *,3 or fewer,*,1,county,71,incidencerates_040.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=49&areatype=county&cancer=071&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,211.0,49,incd
Box Elder County(7),49003.0,***,* ,*, *,3 or fewer,*,1,county,71,incidencerates_040.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=49&areatype=county&cancer=071&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,211.0,49,incd
Cache County(7),49005.0,***,* ,*, *,3 or fewer,*,1,county,71,incidencerates_040.csv,0,0,https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=49&areatype=county&cancer=071&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1,211.0,49,incd
