------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=12&areatype=county&cancer=017&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '12', 'areatype': 'county', 'cancer': '017', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_045.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=12&areatype=county&cancer=017&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Florida by County

"Esophagus (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Florida(6)",12000,***,2.8 ,2.7, 2.9,779,61.8
"US (SEER+NPCR)(1)",00000,***,3.1 ,3.1, 3.1,11635,68.1
"Gadsden County(6)",12039,***,6.1 ,3.6, 9.9,4,66.7
"St. Johns County(6)",12109,***,4.5 ,3.5, 5.8,14,73.2
"Citrus County(6)",12017,***,4.4 ,3.2, 6,13,59.8
"Lake County(6)",12069,***,4.2 ,3.4, 5.1,23,73.1
"Indian River County(6)",12061,***,4.2 ,3, 5.6,11,65.9
"Marion County(6)",12083,***,3.9 ,3.2, 4.8,23,65.3
"Alachua County(6)",12001,***,3.8 ,2.8, 5,10,73.1
"Santa Rosa County(6)",12113,***,3.8 ,2.6, 5.2,7,61.7
"Pinellas County(6)",12103,***,3.5 ,3.1, 3.9,54,59.1
"Brevard County(6)",12009,***,3.4 ,2.9, 4,31,65.1
"Clay County(6)",12019,***,3.3 ,2.3, 4.6,8,70.9
"Monroe County(6)",12087,***,3.2 ,1.9, 5.3,4,80.0
"Pasco County(6)",12101,***,3.2 ,2.7, 3.9,25,58.8
"Martin County(6)",12085,***,3.2 ,2.3, 4.3,10,61.7
"Okaloosa County(6)",12091,***,3.2 ,2.2, 4.4,7,58.3
"Nassau County(6)",12089,***,3.1 ,1.8, 5.1,4,70.4
"Duval County(6)",12031,***,3.1 ,2.6, 3.7,31,69.7
"Osceola County(6)",12097,***,3.1 ,2.3, 4,10,68.4
"Orange County(6)",12095,***,3.1 ,2.6, 3.5,37,76.0
"Seminole County(6)",12117,***,3 ,2.4, 3.8,16,72.2
"Polk County(6)",12105,***,3 ,2.5, 3.6,27,63.7
"Sarasota County(6)",12115,***,3 ,2.5, 3.7,25,59.6
"Putnam County(6)",12107,***,3 ,1.7, 4.9,4,50.0
"Volusia County(6)",12127,***,2.9 ,2.4, 3.5,25,56.1
"Sumter County(6)",12119,***,2.9 ,2, 4.6,9,68.7
"Hillsborough County(6)",12057,***,2.9 ,2.5, 3.3,42,60.2
"Bay County(6)",12005,***,2.8 ,1.9, 4,7,46.5
"St. Lucie County(6)",12111,***,2.8 ,2.1, 3.7,12,56.4
"Escambia County(6)",12033,***,2.8 ,2.1, 3.7,11,58.1
"Lee County(6)",12071,***,2.6 ,2.2, 3.1,31,57.5
"Manatee County(6)",12081,***,2.6 ,2.1, 3.3,16,63.5
"Flagler County(6)",12035,***,2.6 ,1.6, 4.1,5,64.1
"Charlotte County(6)",12015,***,2.6 ,1.9, 3.6,10,54.2
"Leon County(6)",12073,***,2.5 ,1.7, 3.6,7,68.6
"Highlands County(6)",12055,***,2.3 ,1.4, 3.8,5,52.2
"Collier County(6)",12021,***,2.2 ,1.7, 2.9,14,62.3
"Palm Beach County(6)",12099,***,2.2 ,1.9, 2.5,49,55.7
"Broward County(6)",12011,***,2 ,1.8, 2.3,46,58.2
"Miami-Dade County(6)",12086,***,1.9 ,1.7, 2.1,61,63.9
"Hernando County(6)",12053,***,1.3 ,0.8, 2.1,4,32.8
"Baker County(6)",12003,***,* ,*, *,3 or fewer,*
"Bradford County(6)",12007,***,* ,*, *,3 or fewer,*
"Calhoun County(6)",12013,***,* ,*, *,3 or fewer,*
"Columbia County(6)",12023,***,* ,*, *,3 or fewer,*
"DeSoto County(6)",12027,***,* ,*, *,3 or fewer,*
"Dixie County(6)",12029,***,* ,*, *,3 or fewer,*
"Franklin County(6)",12037,***,* ,*, *,3 or fewer,*
"Gilchrist County(6)",12041,***,* ,*, *,3 or fewer,*
"Glades County(6)",12043,***,* ,*, *,3 or fewer,*
"Gulf County(6)",12045,***,* ,*, *,3 or fewer,*
"Hamilton County(6)",12047,***,* ,*, *,3 or fewer,*
"Hardee County(6)",12049,***,* ,*, *,3 or fewer,*
"Hendry County(6)",12051,***,* ,*, *,3 or fewer,*
"Holmes County(6)",12059,***,* ,*, *,3 or fewer,*
"Jackson County(6)",12063,***,* ,*, *,3 or fewer,*
