------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=12&areatype=county&cancer=086&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '12', 'areatype': 'county', 'cancer': '086', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_051.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=12&areatype=county&cancer=086&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Florida by County

"Non-Hodgkin Lymphoma (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Florida(6)",12000,***,10.7 ,10.5, 10.9,2812,46.6
"US (SEER+NPCR)(1)",00000,***,12 ,12, 12.1,43387,62.8
"Union County(6)",12125,***,31.1 ,20.3, 46,6,57.1
"Gilchrist County(6)",12041,***,15.7 ,8.4, 26.8,3,59.3
"Duval County(6)",12031,***,13.1 ,12, 14.2,123,50.2
"Polk County(6)",12105,***,12.7 ,11.6, 13.9,106,64.8
"Osceola County(6)",12097,***,12.6 ,10.9, 14.5,40,65.0
"Marion County(6)",12083,***,12.5 ,11.1, 14,71,50.1
"Escambia County(6)",12033,***,12.3 ,10.7, 14.1,44,55.9
"Hillsborough County(6)",12057,***,12.1 ,11.3, 13,170,53.3
"Clay County(6)",12019,***,11.8 ,9.8, 14.1,26,39.3
"Seminole County(6)",12117,***,11.7 ,10.4, 13.2,59,57.1
"Lake County(6)",12069,***,11.5 ,10.2, 13,61,49.4
"St. Johns County(6)",12109,***,11.4 ,9.7, 13.4,32,46.9
"Miami-Dade County(6)",12086,***,11.3 ,10.8, 11.9,349,49.5
