------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=12&areatype=county&cancer=053&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '12', 'areatype': 'county', 'cancer': '053', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_050.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=12&areatype=county&cancer=053&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Florida by County

"Melanoma of the Skin (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Florida(6)",12000,***,3.2 ,3.1, 3.3,838,13.1
"US (SEER+NPCR)(1)",00000,***,3 ,3, 3,10716,13.8
"Suwannee County(6)",12121,***,6.5 ,3.5, 10.9,3,21.3
"Clay County(6)",12019,***,5.3 ,4, 7,11,17.2
"Santa Rosa County(6)",12113,***,5.2 ,3.7, 7,9,15.3
"Martin County(6)",12085,***,4.7 ,3.6, 6.2,14,14.6
"Charlotte County(6)",12015,***,4.6 ,3.4, 6.2,15,13.5
"Volusia County(6)",12127,***,4.5 ,3.8, 5.3,34,14.9
"Highlands County(6)",12055,***,4.5 ,2.8, 6.9,6,13.1
"Indian River County(6)",12061,***,4.4 ,3.3, 5.9,13,12.6
"Hernando County(6)",12053,***,4.4 ,3.2, 5.9,12,15.5
"Citrus County(6)",12017,***,4.3 ,3, 6.1,10,12.9
"Sarasota County(6)",12115,***,4.2 ,3.4, 5.1,30,9.8
"Pinellas County(6)",12103,***,4.1 ,3.6, 4.7,57,14.3
"Marion County(6)",12083,***,4 ,3.2, 5,23,15.0
"Polk County(6)",12105,***,3.9 ,3.3, 4.6,34,12.8
"Okaloosa County(6)",12091,***,3.9 ,2.8, 5.3,9,12.6
