------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=12&areatype=county&cancer=071&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '12', 'areatype': 'county', 'cancer': '071', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_001.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=12&areatype=county&cancer=071&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Florida by County

"Bladder (All Stages^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Florida(6,10)",12000,***,19.4 ,19.1, 19.6,5569,falling,-2.8 ,-4.7, -0.8
"US (SEER+NPCR)(1,10)",00000,***,20.1 ,20.1, 20.2,73697,falling,-2.1 ,-2.9, -1.2
"Union County(6,10)",12125,***,37.5 ,25.6, 53.4,7,stable,3.7 ,-20.0, 34.4
"Marion County(6,10)",12083,***,25.4 ,23.6, 27.3,167,stable,-3.3 ,-6.6, 0.0
"Hernando County(6,10)",12053,***,25.3 ,22.8, 28,85,stable,-8.3 ,-16.1, 0.3
"Lake County(6,10)",12069,***,25.1 ,23.3, 27.1,147,stable,-2.8 ,-13.2, 8.7
"Pasco County(6,10)",12101,***,24.2 ,22.6, 25.8,192,stable,-3.3 ,-8.4, 2.2
"St. Johns County(6,10)",12109,***,23.9 ,21.4, 26.6,70,stable,5.6 ,-0.7, 12.3
"DeSoto County(6,10)",12027,***,23.2 ,17.7, 30,12,stable,-18.9 ,-40.1, 9.8
"Okeechobee County(6,10)",12093,***,23.1 ,17.7, 29.8,13,stable,-11.0 ,-41.1, 34.3
"Dixie County(6,10)",12029,***,22.9 ,15.3, 33.8,6,falling,-32.2 ,-46.0, -14.9
"Pinellas County(6,10)",12103,***,22.9 ,21.9, 24,375,falling,-3.3 ,-5.8, -0.8
"Martin County(6,10)",12085,***,22.2 ,19.9, 24.8,74,stable,-4.4 ,-15.6, 8.3
"Duval County(6,10)",12031,***,22.2 ,20.8, 23.6,204,falling,-4.1 ,-6.4, -1.8
"Sarasota County(6,10)",12115,***,22.1 ,20.7, 23.6,219,stable,2.1 ,-6.1, 11.0
"Indian River County(6,10)",12061,***,22.1 ,19.6, 24.8,69,stable,-7.8 ,-20.2, 6.5
"Escambia County(6,10)",12033,***,22 ,19.9, 24.3,82,stable,0.3 ,-10.8, 12.7
"Flagler County(6,10)",12035,***,22 ,19.2, 25.4,45,stable,-1.5 ,-13.4, 12.0
"Nassau County(6,10)",12089,***,21.6 ,17.9, 26,25,stable,-1.6 ,-22.1, 24.2
"Putnam County(6,10)",12107,***,21.4 ,17.7, 25.9,24,stable,0.7 ,-17.8, 23.4
"Gulf County(6,10)",12045,***,21.4 ,13.4, 32.9,5,stable,-9.5 ,-43.4, 44.6
"Brevard County(6,10)",12009,***,20.9 ,19.6, 22.3,197,stable,-5.4 ,-17.7, 8.9
"Bay County(6,10)",12005,***,20.9 ,18.2, 23.8,47,stable,-9.0 ,-17.3, 0.2
"Okaloosa County(6,10)",12091,***,20.8 ,18.2, 23.7,47,stable,-0.8 ,-6.4, 5.1
"Palm Beach County(6,10)",12099,***,20.7 ,19.8, 21.5,509,falling,-1.7 ,-3.1, -0.2
"Polk County(6,10)",12105,***,20.6 ,19.3, 22,188,stable,-6.2 ,-15.1, 3.8
"Charlotte County(6,10)",12015,***,20.4 ,18.4, 22.7,90,stable,-9.0 ,-18.3, 1.4
"Santa Rosa County(6,10)",12113,***,20 ,17.2, 23.2,38,stable,3.1 ,-9.6, 17.6
"Columbia County(6,10)",12023,***,19.8 ,15.8, 24.5,18,stable,-19.8 ,-42.2, 11.4
"Sumter County(6,10)",12119,***,19.7 ,17.2, 22.8,72,stable,-6.9 ,-18.5, 6.3
"Clay County(6,10)",12019,***,19.7 ,17.1, 22.6,43,stable,-0.3 ,-12.6, 13.8
"Manatee County(6,10)",12081,***,19.6 ,18, 21.3,127,stable,-0.9 ,-12.2, 11.8
"St. Lucie County(6,10)",12111,***,19.6 ,17.8, 21.5,94,stable,-8.5 ,-23.2, 8.9
"Seminole County(6,10)",12117,***,19.5 ,17.8, 21.4,99,stable,-0.1 ,-12.3, 13.7
"Hillsborough County(6,10)",12057,***,18.9 ,17.9, 20,261,stable,-1.3 ,-7.1, 4.9
"Broward County(6,10)",12011,***,18.4 ,17.6, 19.2,422,stable,0.2 ,-6.5, 7.4
"Lee County(6,10)",12071,***,18.3 ,17.2, 19.5,231,stable,0.8 ,-3.2, 5.0
"Highlands County(6,10)",12055,***,18.2 ,15.6, 21.2,42,stable,-11.2 ,-25.0, 5.2
"Citrus County(6,10)",12017,***,18.1 ,15.9, 20.6,60,stable,0.4 ,-15.2, 19.0
"Volusia County(6,10)",12127,***,17.7 ,16.4, 19,154,stable,2.3 ,-12.8, 19.9
"Levy County(6,10)",12075,***,17.7 ,13.4, 23.2,12,stable,-13.8 ,-31.4, 8.3
"Orange County(6,10)",12095,***,17.5 ,16.4, 18.6,196,stable,-5.1 ,-11.7, 2.1
"Osceola County(6,10)",12097,***,17.5 ,15.4, 19.7,54,stable,-6.4 ,-22.2, 12.7
"Monroe County(6,10)",12087,***,17.3 ,14, 21.2,21,stable,-5.8 ,-52.1, 85.2
"Gilchrist County(6,10)",12041,***,17.1 ,10.8, 26.5,5,stable,-8.7 ,-36.6, 31.4
"Baker County(6,10)",12003,***,17 ,11, 25.2,5,stable,-9.9 ,-37.0, 28.8
"Alachua County(6,10)",12001,***,16.9 ,14.7, 19.4,42,falling,-15.4 ,-25.2, -4.3
"Walton County(6,10)",12131,***,16.9 ,13.2, 21.5,15,stable,4.6 ,-13.7, 26.8
"Suwannee County(6,10)",12121,***,16.6 ,12.4, 21.9,11,stable,2.5 ,-8.6, 15.0
"Glades County(6,10)",12043,***,15.6 ,9.3, 26.1,4,stable,-15.9 ,-54.4, 55.2
"Bradford County(6,10)",12007,***,15.3 ,10, 22.6,5,stable,-5.0 ,-28.7, 26.6
"Hardee County(6,10)",12049,***,14.9 ,9.4, 22.5,5,stable,-13.5 ,-52.7, 58.3
"Miami-Dade County(6,10)",12086,***,14.6 ,14, 15.2,466,stable,-1.8 ,-5.3, 1.8
"Taylor County(6,10)",12123,***,14.4 ,9.1, 22.2,5,stable,7.1 ,-24.4, 51.7
"Collier County(6,10)",12021,***,14.4 ,13.1, 15.8,104,stable,-5.4 ,-20.5, 12.5
