------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=31&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '31', 'areatype': 'county', 'cancer': '047', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_012.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=31&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Nebraska by County

"Lung & Bronchus, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 45.5?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Nebraska",31000,Yes,41.2 ,40, 42.5,895,falling,-1.9 ,-2.5, -1.3
"United States",00000,Yes,41.9 ,41.8, 42,154342,falling,-3.7 ,-4.3, -3.1
"Burt County",31021,No,62 ,42.5, 89.5,7,stable,1.6 ,-0.7, 3.9
"Nemaha County",31127,No,57 ,37.1, 84.9,5,stable,0.5 ,-1.9, 3.0
"Nance County",31125,No,56.6 ,31, 98,3,*,*,*,*
"Polk County",31143,No,56.4 ,35.7, 87.3,5,*,*,*,*
"Saline County",31151,No,55.5 ,40.3, 74.9,9,stable,1.0 ,-0.7, 2.8
"Chase County",31029,No,53.7 ,30.2, 90.9,3,*,*,*,*
"Furnas County",31065,No,52.6 ,31.2, 85.7,4,*,*,*,*
"Morrill County",31123,No,52.3 ,31, 84.6,4,*,*,*,*
"Adams County",31001,No,50.3 ,40.8, 61.6,20,stable,-0.5 ,-1.4, 0.5
"Otoe County",31131,No,50.3 ,37.8, 66.1,11,stable,1.6 ,0.0, 3.2
"Merrick County",31121,No,50 ,33.6, 72.9,6,stable,-0.8 ,-2.6, 1.2
"Sheridan County",31161,No,49.2 ,31, 77.3,5,stable,-0.5 ,-2.8, 1.9
"Dodge County",31053,No,49 ,40.8, 58.5,26,stable,0.1 ,-0.9, 1.1
"Cass County",31025,No,48.8 ,38.5, 61.3,16,stable,-1.0 ,-2.3, 0.3
"Fillmore County",31059,No,48.1 ,29.8, 76.1,5,*,*,*,*
"Dakota County",31043,No,47.7 ,35.2, 63.3,10,stable,-1.3 ,-2.7, 0.2
"Sarpy County",31153,No,47.2 ,42.1, 52.6,67,stable,-0.7 ,-1.5, 0.1
"Douglas County",31055,No,45.9 ,43.3, 48.6,238,falling,-1.5 ,-1.9, -1.1
"Gage County",31067,Yes,45.5 ,35.5, 57.7,15,stable,-0.3 ,-1.7, 1.1
"Pierce County",31139,Yes,44.9 ,28.2, 69.1,5,*,*,*,*
"Valley County",31175,Yes,44.9 ,25.8, 76.6,3,*,*,*,*
"Knox County",31107,Yes,43.9 ,29.7, 64.1,6,stable,1.4 ,-0.8, 3.7
"Lincoln County",31111,Yes,43.3 ,35.2, 52.8,21,stable,-0.5 ,-1.8, 0.8
"Madison County",31119,Yes,43.2 ,34.7, 53.4,19,stable,-0.5 ,-1.6, 0.7
"Richardson County",31147,Yes,43.1 ,28.5, 64.1,6,stable,-0.4 ,-2.8, 1.9
"Dawson County",31047,Yes,42 ,31.9, 54.3,12,stable,-0.8 ,-2.2, 0.6
"Hall County",31079,Yes,41.1 ,34.4, 48.6,28,falling,-1.4 ,-2.1, -0.7
"Butler County",31023,Yes,41 ,26.4, 62.1,5,stable,-1.1 ,-3.1, 0.9
"Hamilton County",31081,Yes,40.4 ,26.7, 59.8,6,stable,-0.7 ,-2.6, 1.2
"Keith County",31101,Yes,40.3 ,26.6, 60.4,6,stable,-1.0 ,-3.1, 1.2
"Red Willow County",31145,Yes,40.2 ,27, 58.3,6,stable,-0.5 ,-2.2, 1.2
"Custer County",31041,Yes,39.6 ,27, 57.1,7,stable,1.1 ,-0.9, 3.1
"Antelope County",31003,Yes,39.4 ,23.8, 63.5,4,*,*,*,*
"Platte County",31141,Yes,39 ,30.8, 48.8,16,stable,0.2 ,-1.0, 1.4
"Lancaster County",31109,Yes,38.6 ,35.5, 42,114,falling,-1.2 ,-1.8, -0.7
"Jefferson County",31095,Yes,38.5 ,23.7, 60.6,5,stable,-0.1 ,-2.5, 2.4
"Kearney County",31099,Yes,37.9 ,22.2, 61.9,4,*,*,*,*
"Buffalo County",31019,Yes,37.5 ,30, 46.3,18,falling,-1.8 ,-3.4, -0.1
"Washington County",31177,Yes,36.3 ,26.7, 48.6,10,falling,-1.6 ,-3.0, -0.1
"Saunders County",31155,Yes,35.4 ,26.4, 46.9,10,stable,-1.1 ,-2.7, 0.4
"Seward County",31159,Yes,34.3 ,24, 47.9,7,stable,-0.6 ,-2.3, 1.1
"Cheyenne County",31033,Yes,33.8 ,20.9, 52.2,4,stable,-0.2 ,-2.3, 2.0
"Dixon County",31051,Yes,33.8 ,19.1, 57.6,3,*,*,*,*
"Phelps County",31137,Yes,33.7 ,20.6, 52.9,4,*,*,*,*
"York County",31185,Yes,33.6 ,23.1, 48,7,stable,0.4 ,-2.2, 3.1
"Thayer County",31169,Yes,33.6 ,18.8, 59.1,3,stable,-0.4 ,-2.6, 1.8
"Scotts Bluff County",31157,Yes,33.1 ,26.2, 41.4,17,stable,-1.0 ,-2.1, 0.1
"Howard County",31093,Yes,32.8 ,18.6, 55.5,3,stable,-2.0 ,-4.1, 0.2
"Cuming County",31039,Yes,28.4 ,17.4, 45.1,4,stable,-1.7 ,-3.9, 0.5
"Wayne County",31179,Yes,28.2 ,16.1, 46.8,3,*,*,*,*
"Holt County",31089,Yes,26.5 ,16.8, 41.2,5,stable,1.1 ,-1.4, 3.7
"Box Butte County",31013,Yes,26.1 ,15.6, 41.7,4,stable,-1.0 ,-3.4, 1.5
"Dawes County",31045,Yes,25.2 ,14.3, 42.6,3,*,*,*,*
