------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=47&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '47', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '1', 'age': '001', 'type': 'death', 'file_name': 'deathrates_031.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=47&areatype=county&cancer=001&race=00&sex=1&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Tennessee by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Male, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Tennessee",47000,No,228.4 ,226.1, 230.8,7661,falling,-1.7 ,-1.8, -1.6
"United States",00000,No,193.1 ,192.8, 193.4,310576,falling,-1.8 ,-1.8, -1.8
"Trousdale County",47169,No,314.6 ,240.2, 404.5,13,stable,-0.2 ,-1.7, 1.3
"Fentress County",47049,No,307.8 ,259.9, 362.3,33,stable,-0.3 ,-1.2, 0.5
"Carroll County",47017,No,300 ,263.7, 340.3,52,stable,0.1 ,-0.6, 0.8
"Benton County",47005,No,299.6 ,254.8, 350.7,34,stable,-0.5 ,-1.3, 0.3
"Johnson County",47091,No,294.9 ,252.1, 343.4,36,stable,0.4 ,-0.8, 1.6
"Cheatham County",47021,No,292.6 ,255.5, 333.3,54,stable,-0.9 ,-2.1, 0.3
"Claiborne County",47025,No,291.2 ,256.1, 330,55,falling,-0.8 ,-1.5, -0.1
"Macon County",47111,No,288.8 ,245.6, 337.4,35,stable,-0.6 ,-1.4, 0.1
"Cocke County",47029,No,287.7 ,255.9, 322.6,66,stable,-0.5 ,-1.2, 0.2
"Overton County",47133,No,286.5 ,246.7, 331.5,40,stable,-0.6 ,-1.6, 0.3
"Scott County",47151,No,283 ,240.6, 330.8,34,falling,-1.3 ,-2.3, -0.4
"Marion County",47115,No,282.6 ,247.1, 322.1,50,stable,-0.6 ,-1.4, 0.2
"Grundy County",47061,No,277.3 ,226.2, 336.9,22,stable,0.2 ,-1.0, 1.5
"White County",47185,No,275.1 ,239.5, 314.8,45,falling,-1.1 ,-1.7, -0.4
"Obion County",47131,No,270.8 ,237.8, 307.5,52,stable,-0.2 ,-0.9, 0.5
"Dyer County",47045,No,268.2 ,236.1, 303.5,54,stable,-0.4 ,-1.2, 0.5
"Tipton County",47167,No,268.1 ,240.6, 297.8,77,stable,-0.4 ,-1.1, 0.2
"Meigs County",47121,No,268.1 ,215.3, 330.6,21,stable,0.4 ,-1.5, 2.2
"Campbell County",47013,No,266.1 ,238.4, 296.5,71,falling,-1.0 ,-1.6, -0.4
"Hawkins County",47073,No,264.3 ,239.8, 290.9,92,stable,-0.4 ,-1.2, 0.4
"McNairy County",47109,No,264 ,228.9, 303.2,44,falling,-0.9 ,-1.6, -0.1
"Lake County",47095,No,263.1 ,190.4, 353.6,10,stable,-0.9 ,-2.5, 0.8
"Decatur County",47039,No,261.3 ,213.9, 317.4,22,stable,-0.3 ,-1.4, 0.9
"Grainger County",47057,No,260.6 ,223.3, 302.9,39,stable,-0.8 ,-1.6, 0.0
"Wayne County",47181,No,260.6 ,217.8, 309.8,27,stable,-0.4 ,-1.8, 0.9
"Putnam County",47141,No,260.4 ,237.7, 284.7,101,stable,-0.6 ,-1.2, 0.0
"Perry County",47135,No,260 ,201.2, 332.2,14,stable,-0.7 ,-2.4, 1.0
"Sequatchie County",47153,No,259.5 ,211.6, 315.4,23,stable,0.5 ,-0.8, 1.9
"Smith County",47159,No,259.1 ,214, 310.9,27,stable,0.0 ,-1.0, 1.1
"Union County",47173,No,255.8 ,211.9, 306.3,27,falling,-2.0 ,-2.9, -1.0
"Henderson County",47077,No,255 ,219.7, 294.6,40,falling,-0.7 ,-1.4, -0.1
"Lauderdale County",47097,No,254.8 ,216.6, 297.7,35,falling,-0.9 ,-1.8, -0.1
"Rhea County",47143,No,254.7 ,223, 289.8,50,falling,-1.0 ,-1.8, -0.2
"Stewart County",47161,No,254.7 ,208.3, 309.3,22,stable,0.1 ,-1.2, 1.4
"Clay County",47027,No,253 ,196.8, 322.7,15,falling,-1.9 ,-3.1, -0.7
"Hardin County",47071,No,251.5 ,218.6, 288.4,46,stable,-0.5 ,-1.6, 0.5
"Dickson County",47043,No,247.8 ,220.3, 277.7,65,falling,-1.1 ,-1.7, -0.5
"Henry County",47079,No,247.5 ,218.2, 280,55,stable,-0.7 ,-1.5, 0.2
"Hardeman County",47069,No,246.1 ,210.5, 286.1,37,stable,-0.8 ,-1.8, 0.2
