------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=47&areatype=county&cancer=061&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '47', 'areatype': 'county', 'cancer': '061', 'race': '00', 'sex': '2', 'age': '001', 'type': 'death', 'file_name': 'deathrates_016.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=47&areatype=county&cancer=061&race=00&sex=2&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Tennessee by County

"Ovary, 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Tennessee",47000,***,7.5 ,7.1, 7.9,315,stable,0.1 ,-1.2, 1.4
"United States",00000,***,7 ,7, 7.1,14204,falling,-2.3 ,-2.4, -2.1
"Putnam County",47141,***,12.2 ,8.2, 17.7,6,stable,0.1 ,-2.1, 2.4
"Roane County",47145,***,10.3 ,6.2, 16.6,4,stable,1.7 ,-1.3, 4.8
"McMinn County",47107,***,9.8 ,5.8, 15.8,4,stable,-1.3 ,-3.9, 1.4
"Maury County",47119,***,9.5 ,6.1, 14.1,5,stable,-0.6 ,-3.4, 2.4
"Greene County",47059,***,9.3 ,5.8, 14.4,5,stable,0.3 ,-1.3, 1.9
"Gibson County",47053,***,9.2 ,5.2, 15.2,3,*,*,*,*
"Loudon County",47105,***,9 ,5.1, 15.1,4,*,*,*,*
"Washington County",47179,***,8.7 ,6.2, 12.1,8,stable,-1.3 ,-3.2, 0.7
"Bradley County",47011,***,8.7 ,5.8, 12.7,6,stable,-1.1 ,-3.7, 1.7
"Jefferson County",47089,***,8.5 ,4.7, 14.3,3,*,*,*,*
"Hawkins County",47073,***,8.1 ,4.5, 13.8,3,*,*,*,*
"Montgomery County",47125,***,8 ,5.4, 11.4,6,stable,-1.3 ,-3.3, 0.9
"Carter County",47019,***,7.9 ,4.5, 13.2,3,*,*,*,*
"Sullivan County",47163,***,7.8 ,5.7, 10.6,10,stable,0.6 ,-1.1, 2.3
"Shelby County",47157,***,7.8 ,6.7, 8.9,42,stable,-0.7 ,-1.7, 0.2
"Hamilton County",47065,***,7.6 ,6.1, 9.4,19,stable,0.1 ,-1.2, 1.3
"Williamson County",47187,***,7.6 ,5.4, 10.4,8,stable,-0.5 ,-2.4, 1.4
"Knox County",47093,***,7.3 ,5.9, 8.9,21,stable,-1.0 ,-1.9, 0.0
"Blount County",47009,***,7.2 ,5.1, 10.1,8,stable,0.1 ,-2.1, 2.4
"Hamblen County",47063,***,7 ,4, 11.6,3,*,*,*,*
"Cumberland County",47035,***,7 ,3.9, 12.1,4,*,*,*,*
"Sevier County",47155,***,6.7 ,4.1, 10.4,4,*,*,*,*
"Sumner County",47165,***,6.5 ,4.5, 9.2,7,stable,-1.5 ,-3.4, 0.4
"Rutherford County",47149,***,6.3 ,4.4, 8.6,8,*,*,*,*
"Davidson County",47037,***,6 ,4.9, 7.3,21,falling,-6.0 ,-10.9, -0.8
"Wilson County",47189,***,5.9 ,3.7, 9.1,4,falling,-3.0 ,-5.6, -0.4
"Anderson County",47001,***,5.8 ,3.3, 9.7,4,falling,-2.1 ,-4.1, -0.1
"Madison County",47113,***,5.4 ,3.1, 8.7,4,falling,-2.7 ,-4.6, -0.8
"Bedford County",47003,***,* ,*, *,3 or fewer,*,*,*,*
"Benton County",47005,***,* ,*, *,3 or fewer,*,*,*,*
"Bledsoe County",47007,***,* ,*, *,3 or fewer,*,*,*,*
"Campbell County",47013,***,* ,*, *,3 or fewer,*,*,*,*
"Cannon County",47015,***,* ,*, *,3 or fewer,*,*,*,*
"Carroll County",47017,***,* ,*, *,3 or fewer,*,*,*,*
"Cheatham County",47021,***,* ,*, *,3 or fewer,*,*,*,*
"Chester County",47023,***,* ,*, *,3 or fewer,*,*,*,*
"Claiborne County",47025,***,* ,*, *,3 or fewer,*,*,*,*
"Clay County",47027,***,* ,*, *,3 or fewer,*,*,*,*
"Cocke County",47029,***,* ,*, *,3 or fewer,*,*,*,*
"Coffee County",47031,***,* ,*, *,3 or fewer,*,*,*,*
"Crockett County",47033,***,* ,*, *,3 or fewer,*,*,*,*
"DeKalb County",47041,***,* ,*, *,3 or fewer,*,*,*,*
"Decatur County",47039,***,* ,*, *,3 or fewer,*,*,*,*
"Dickson County",47043,***,* ,*, *,3 or fewer,*,*,*,*
"Dyer County",47045,***,* ,*, *,3 or fewer,*,*,*,*
"Fayette County",47047,***,* ,*, *,3 or fewer,*,*,*,*
"Fentress County",47049,***,* ,*, *,3 or fewer,*,*,*,*
"Franklin County",47051,***,* ,*, *,3 or fewer,*,*,*,*
"Giles County",47055,***,* ,*, *,3 or fewer,*,*,*,*
"Grainger County",47057,***,* ,*, *,3 or fewer,*,*,*,*
"Grundy County",47061,***,* ,*, *,3 or fewer,*,*,*,*
"Hancock County",47067,***,* ,*, *,3 or fewer,*,*,*,*
"Hardeman County",47069,***,* ,*, *,3 or fewer,*,*,*,*
"Hardin County",47071,***,* ,*, *,3 or fewer,*,*,*,*
