------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=41&areatype=county&cancer=001&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '41', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '2', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_033.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=41&areatype=county&cancer=001&race=00&sex=2&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Oregon by County

"All Cancer Sites (All Stages^), 2012-2016"

"All Races (includes Hispanic), Female, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Incidence Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Oregon(6,10)",41000,***,416.3 ,412.6, 420,10448,falling,-2.1 ,-3.8, -0.4
"US (SEER+NPCR)(1,10)",00000,***,420.9 ,420.5, 421.3,813914,stable,-0.4 ,-1.3, 0.6
"Sherman County(6,10)",41055,***,524 ,350.1, 766.4,7,stable,0.3 ,-27.6, 39.1
"Clackamas County(6,10)",41005,***,454.6 ,442.5, 467,1162,stable,-0.7 ,-2.8, 1.3
"Wheeler County(6,10)",41069,***,454.2 ,294.4, 706.4,6,falling,-13.6 ,-25.1, -0.3
"Clatsop County(6,10)",41007,***,449.5 ,411.8, 490,121,stable,-5.2 ,-14.3, 4.9
"Multnomah County(6,10)",41051,***,440.1 ,431, 449.4,1869,stable,-1.6 ,-4.7, 1.7
"Marion County(6,10)",41047,***,434.7 ,421.3, 448.5,839,stable,-1.4 ,-8.7, 6.4
"Josephine County(6,10)",41033,***,434.2 ,410.6, 458.9,308,stable,-5.3 ,-12.3, 2.3
"Jefferson County(6,10)",41031,***,432.6 ,381.9, 488.5,58,stable,-2.2 ,-15.3, 12.9
"Klamath County(6,10)",41035,***,431.1 ,402.4, 461.3,191,stable,0.7 ,-6.4, 8.3
"Polk County(6,10)",41053,***,428.2 ,401.7, 456,212,stable,-0.2 ,-7.0, 7.1
"Yamhill County(6,10)",41071,***,425.3 ,402, 449.6,269,stable,-1.2 ,-10.9, 9.6
"Gilliam County(6,10)",41021,***,424.7 ,274, 639.8,6,falling,-10.4 ,-17.5, -2.6
"Crook County(6,10)",41013,***,419.8 ,372.2, 472.5,68,stable,2.4 ,-20.2, 31.4
"Washington County(6,10)",41067,***,417.1 ,406.7, 427.7,1277,stable,-1.3 ,-3.7, 1.1
"Columbia County(6,10)",41009,***,415.7 ,384.1, 449.5,139,stable,-2.8 ,-18.6, 16.0
"Jackson County(6,10)",41029,***,412.6 ,397.5, 428.2,638,stable,-0.3 ,-2.1, 1.5
"Umatilla County(6,10)",41059,***,410.3 ,382.9, 439.3,175,stable,-2.5 ,-4.9, 0.0
"Lincoln County(6,10)",41041,***,407.7 ,377.5, 440,170,stable,-0.7 ,-12.4, 12.6
"Linn County(6,10)",41043,***,407.2 ,386.8, 428.5,322,stable,-4.3 ,-9.3, 1.0
"Wasco County(6,10)",41065,***,404.9 ,362, 451.9,73,stable,-4.6 ,-22.9, 18.1
"Coos County(6,10)",41011,***,398.7 ,372.3, 426.7,204,stable,-1.9 ,-11.4, 8.7
"Deschutes County(6,10)",41017,***,397.5 ,380.5, 415.1,453,stable,-5.2 ,-15.0, 5.8
"Curry County(6,10)",41015,***,396.6 ,353.8, 444.3,86,stable,3.4 ,-19.1, 32.2
"Tillamook County(6,10)",41057,***,396.2 ,355.1, 441.2,83,stable,-1.5 ,-17.9, 18.0
"Morrow County(6,10)",41049,***,392.8 ,324.9, 471.2,25,stable,-11.9 ,-32.3, 14.8
"Benton County(6,10)",41003,***,386.3 ,360.7, 413.4,187,stable,-4.6 ,-12.9, 4.5
"Douglas County(6,10)",41019,***,384.1 ,363.7, 405.4,321,stable,-1.9 ,-17.2, 16.3
