------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=41&areatype=county&cancer=047&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '41', 'areatype': 'county', 'cancer': '047', 'stage': '211', 'race': '00', 'sex': '0', 'age': '001', 'type': 'incd', 'file_name': 'incidencerates_049.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/incidencerates/index.php?stateFIPS=41&areatype=county&cancer=047&stage=211&race=00&sex=0&age=001&type=incd&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Incidence Rate Report for Oregon by County

"Lung & Bronchus (Late Stage^), 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Incidence Rate(†) - cases per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Percent of Cases with Late Stage
"Oregon(6)",41000,***,37.6 ,36.8, 38.4,1854,69.1
"US (SEER+NPCR)(1)",00000,***,42.1 ,42, 42.2,156578,71.3
"Josephine County(6)",41033,***,51 ,45.8, 56.8,76,71.9
"Clatsop County(6)",41007,***,46.9 ,38.8, 56.4,25,72.2
"Coos County(6)",41011,***,46.6 ,40.9, 53,52,71.2
"Wasco County(6)",41065,***,46.4 ,36.9, 57.8,17,66.7
"Yamhill County(6)",41071,***,45.1 ,39.8, 51,55,74.6
"Columbia County(6)",41009,***,44 ,37.1, 52,30,70.7
"Klamath County(6)",41035,***,43.9 ,38.1, 50.5,42,73.1
"Marion County(6)",41047,***,43.7 ,40.7, 46.8,163,68.1
"Lincoln County(6)",41041,***,43.3 ,37, 50.6,38,71.4
"Jackson County(6)",41029,***,43 ,39.7, 46.5,135,73.8
"Linn County(6)",41043,***,41.4 ,36.9, 46.2,66,66.3
"Multnomah County(6)",41051,***,40.1 ,38.1, 42.3,307,71.5
"Umatilla County(6)",41059,***,39.7 ,33.9, 46.1,35,74.8
"Polk County(6)",41053,***,38.3 ,32.9, 44.3,38,69.2
"Baker County(6)",41001,***,37.7 ,27.7, 51,10,59.1
"Douglas County(6)",41019,***,37.3 ,33.4, 41.6,70,60.7
"Curry County(6)",41015,***,37.1 ,28.9, 47.8,17,61.6
"Morrow County(6)",41049,***,36.4 ,23.6, 54.3,5,74.3
"Clackamas County(6)",41005,***,36.1 ,33.7, 38.7,178,68.5
"Crook County(6)",41013,***,35.3 ,27.2, 45.6,14,76.7
"Hood River County(6)",41027,***,33.8 ,24.4, 45.7,9,72.6
"Lane County(6)",41039,***,32.6 ,30.2, 35,155,64.0
"Washington County(6)",41067,***,32.4 ,30.2, 34.7,173,71.2
"Tillamook County(6)",41057,***,32.1 ,25, 41.1,15,62.5
"Malheur County(6)",41045,***,30.4 ,22.8, 39.9,11,70.5
"Wallowa County(6)",41063,***,30.4 ,16.9, 53,3,68.0
"Jefferson County(6)",41031,***,30.1 ,21.9, 40.7,9,66.2
"Harney County(6)",41025,***,26.1 ,14.7, 44.9,3,69.6
"Benton County(6)",41003,***,25.5 ,21.1, 30.5,25,69.1
"Deschutes County(6)",41017,***,25.4 ,22.5, 28.6,58,63.4
"Lake County(6)",41037,***,23.5 ,13.6, 40.3,3,58.6
"Union County(6)",41061,***,22.8 ,16.1, 31.6,8,56.3
"Gilliam County(6)",41021,***,* ,*, *,3 or fewer,*
"Grant County(6)",41023,***,* ,*, *,3 or fewer,*
"Sherman County(6)",41055,***,* ,*, *,3 or fewer,*
"Wheeler County(6)",41069,***,* ,*, *,3 or fewer,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 5:00 pm.

*** No Healthy People 2020 Objective for this cancer.

State Cancer Registries may provide more current or more local data.
"† Incidence rates (cases per 100,000 population per year) are age-adjusted to the 2000 US standard population [http://www.seer.cancer.gov/stdpopulations/stdpop.19ages.html] (19 age groups: <1, 1-4, 5-9, ... , 80-84, 85+). Rates are for invasive cancer only (except for bladder cancer which is invasive and in situ) or unless otherwise specified. Rates calculated using SEER*Stat. Population counts for denominators are based on Census populations as modified [https://seer.cancer.gov/popdata/] by NCI. The 1969-2016 US Population Data File [https://seer.cancer.gov/popdata/] is used for SEER and NPCR incidence rates."

Rates are computed using cancers classified as malignant based on ICD-O-3. For more information see malignant.html.

"^ Late Stage is defined as cases determined to be regional or distant. Coding is generally based on Surveillance, Epidemiology, and End Results (SEER) summary stage [ https://seer.cancer.gov/tools/ssm/ ] but may include other staging variables if necessary."
Healthy People 2020 Objectives [ https://www.healthypeople.gov/ ]provided by the Centers for Disease Control and Prevention [ https://www.cdc.gov ]. 

"Health Service Areas are a single county or cluster of contiguous counties which are relatively self-contained with respect to hospital care. For more detailed information, please see the Health Service Area information page at http://statecancerprofiles.cancer.gov/hsa.php ."
"* Data has been suppressed to ensure confidentiality and stability of rate estimates.  Counts are suppressed if fewer than 16 records were reported in a specific area-sex-race category. If an average count of 3 is shown, the total number of cases for the time period is 16 or more which exceeds suppression threshold (but is rounded to 3)."

1 Source: CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission and SEER November 2018 submission as published in United States Cancer Statistics [https://nccd.cdc.gov/uscs/].
6 Source: State Cancer Registry and the CDC's National Program of Cancer Registries Cancer Surveillance System (NPCR-CSS) November 2018 data submission.

"Please note that the data comes from different sources. Due to different years ( /historicaltrend/differences.html ) of data availablility, most of the trends are AAPCs based on APCs but some are APCs calculated in SEER*Stat. ( https://seer.cancer.gov/seerstat/ ) Please refer to the source for each graph for additional information. "

