------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=26&areatype=county&cancer=001&race=00&sex=0&age=006&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '26', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '006', 'type': 'death', 'file_name': 'deathrates_034.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=26&areatype=county&cancer=001&race=00&sex=0&age=006&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Michigan by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages <65"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Michigan",26000,Yes,55 ,54.3, 55.6,6269,falling,-1.4 ,-1.5, -1.3
"United States",00000,Yes,51.3 ,51.2, 51.4,177172,falling,-1.4 ,-1.6, -1.3
"Roscommon County",26143,Yes,80.7 ,64.5, 100.5,25,stable,0.4 ,-1.1, 1.9
"Alger County",26003,Yes,73.1 ,50.7, 103.7,9,stable,0.0 ,-1.6, 1.7
"Missaukee County",26113,Yes,71.9 ,55.2, 92.9,14,stable,0.0 ,-1.3, 1.4
"Arenac County",26011,Yes,71.1 ,54.7, 91.9,15,stable,0.4 ,-1.2, 1.9
"Ontonagon County",26131,Yes,70.4 ,44.6, 112,7,stable,0.8 ,-1.7, 3.2
"Alcona County",26001,Yes,68.8 ,49, 97.1,10,stable,-0.6 ,-2.0, 0.8
"Calhoun County",26025,Yes,68.1 ,62.2, 74.5,105,falling,-0.8 ,-1.3, -0.3
"Jackson County",26075,Yes,68.1 ,62.7, 73.9,126,stable,0.0 ,-1.1, 1.2
"Otsego County",26137,Yes,65.8 ,52, 82.5,18,stable,-0.7 ,-2.1, 0.7
"Kalkaska County",26079,Yes,65.8 ,50.9, 84.3,15,stable,-0.8 ,-2.5, 1.0
"Clare County",26035,Yes,65.3 ,53.2, 79.6,24,falling,-1.9 ,-2.9, -0.9
"Huron County",26063,Yes,65.2 ,53.6, 79,26,stable,-0.5 ,-1.4, 0.3
"Genesee County",26049,Yes,65.2 ,61.8, 68.6,309,falling,-1.2 ,-1.5, -0.8
"Cheboygan County",26031,Yes,65.1 ,52.3, 80.7,21,stable,-1.2 ,-3.0, 0.6
"Montmorency County",26119,Yes,64.7 ,45.1, 92.8,10,stable,-1.3 ,-3.4, 0.8
"Schoolcraft County",26153,Yes,64.6 ,43.5, 94.8,7,stable,0.0 ,-1.6, 1.6
"Wayne County",26163,Yes,64.1 ,62.5, 65.8,1274,falling,-1.7 ,-1.9, -1.5
"Shiawassee County",26155,Yes,63.6 ,56, 72.2,54,falling,-0.8 ,-1.5, -0.1
"Cass County",26027,Yes,63.2 ,54.5, 73.1,42,falling,-1.0 ,-2.0, -0.1
"Iosco County",26069,Yes,62.9 ,49.9, 79,20,falling,-1.7 ,-3.1, -0.2
"Gladwin County",26051,Yes,62.3 ,49.7, 77.7,20,falling,-1.8 ,-2.7, -1.0
"Hillsdale County",26059,Yes,62.1 ,52.7, 72.9,34,falling,-1.1 ,-2.0, -0.1
"Osceola County",26133,Yes,61.9 ,49, 77.6,18,stable,-0.6 ,-1.8, 0.7
"Van Buren County",26159,Yes,61.8 ,54.4, 70.1,55,falling,-1.5 ,-2.4, -0.7
"Lake County",26085,Yes,61.7 ,43.5, 86.6,10,falling,-2.8 ,-4.5, -1.0
"Lenawee County",26091,Yes,61.4 ,54.8, 68.5,71,stable,4.0 ,-1.0, 9.1
"Crawford County",26039,Yes,61 ,44.1, 83.3,11,stable,-0.7 ,-2.3, 1.0
"Baraga County",26013,Yes,60.8 ,40.6, 88.9,6,stable,-1.5 ,-3.6, 0.7
"Berrien County",26021,Yes,60.3 ,55.2, 65.8,111,falling,-1.5 ,-2.1, -0.8
"Bay County",26017,Yes,60.2 ,53.9, 67,76,falling,-1.0 ,-1.6, -0.4
"St. Joseph County",26149,Yes,59.9 ,51.7, 69.2,41,falling,-1.6 ,-2.1, -1.0
"Monroe County",26115,Yes,59.8 ,54.6, 65.3,109,falling,-1.6 ,-2.1, -1.0
"Muskegon County",26121,Yes,59.4 ,54.6, 64.6,120,falling,-1.1 ,-1.7, -0.6
"Alpena County",26007,Yes,59.3 ,48.2, 72.7,23,falling,-1.8 ,-3.1, -0.4
"Wexford County",26165,Yes,59.3 ,48.6, 71.9,24,stable,-1.0 ,-2.2, 0.3
"Ogemaw County",26129,Yes,59.1 ,45.4, 76.3,16,falling,-1.8 ,-2.9, -0.8
"Benzie County",26019,Yes,59.1 ,44.6, 77.6,13,stable,-1.2 ,-2.9, 0.5
"Saginaw County",26145,Yes,58.9 ,54.3, 63.9,132,falling,-1.4 ,-1.9, -0.9
"Sanilac County",26151,Yes,58.9 ,49.5, 69.7,31,stable,-0.8 ,-1.7, 0.1
"Antrim County",26009,Yes,58.9 ,46.4, 74.3,18,stable,-1.1 ,-2.4, 0.2
"Ionia County",26067,Yes,58.4 ,50.8, 67.1,43,falling,-1.4 ,-2.2, -0.6
"Branch County",26023,Yes,58.2 ,48.7, 69,29,falling,-1.8 ,-2.8, -0.7
"Ingham County",26065,Yes,58 ,53.9, 62.3,158,stable,0.6 ,-0.5, 1.6
"Houghton County",26061,Yes,57.4 ,46.2, 70.7,20,falling,-1.7 ,-2.8, -0.5
"Oscoda County",26135,Yes,57 ,37.4, 85.7,7,stable,-0.5 ,-2.3, 1.3
