------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=26&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '26', 'areatype': 'county', 'cancer': '047', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_012.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=26&areatype=county&cancer=047&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Michigan by County

"Lung & Bronchus, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 45.5?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Michigan",26000,No,47 ,46.4, 47.5,5760,falling,-2.8 ,-3.3, -2.2
"United States",00000,Yes,41.9 ,41.8, 42,154342,falling,-3.7 ,-4.3, -3.1
"Kalkaska County",26079,No,70.3 ,56, 87.5,18,stable,0.1 ,-1.4, 1.6
"Arenac County",26011,No,68.8 ,54.8, 85.9,18,stable,0.3 ,-1.1, 1.7
"Ontonagon County",26131,No,67 ,49.2, 95.1,10,stable,0.8 ,-0.8, 2.5
"Schoolcraft County",26153,No,64.3 ,46.6, 88.5,9,stable,-0.7 ,-2.0, 0.7
"Cheboygan County",26031,No,64.3 ,53.8, 76.7,29,stable,-0.2 ,-1.4, 1.0
"Lake County",26085,No,64 ,48.5, 84.1,13,stable,-0.9 ,-2.1, 0.3
"Ogemaw County",26129,No,63.3 ,51.9, 77,23,stable,-0.6 ,-1.7, 0.5
"Roscommon County",26143,No,62.4 ,52.4, 74.4,32,stable,-0.7 ,-1.6, 0.2
"Mecosta County",26107,No,61.6 ,52.2, 72.2,33,stable,-0.7 ,-1.8, 0.3
"Jackson County",26075,No,60.8 ,56, 65.9,123,stable,-0.5 ,-0.9, 0.0
"Baraga County",26013,No,59.4 ,41.4, 83.6,7,stable,-1.0 ,-2.4, 0.4
"Ionia County",26067,No,59 ,51, 67.8,42,stable,-0.3 ,-1.4, 0.9
"Clare County",26035,No,58.4 ,49.1, 69.2,30,falling,-1.5 ,-2.2, -0.8
"Oscoda County",26135,No,58 ,42.5, 79.6,10,stable,-0.6 ,-1.9, 0.7
"Newaygo County",26123,No,57.6 ,49.6, 66.7,38,stable,-0.4 ,-1.2, 0.5
"Gladwin County",26051,No,57.2 ,47.7, 68.5,27,falling,-1.3 ,-2.2, -0.4
"Missaukee County",26113,No,56.8 ,43.4, 73.6,13,stable,-0.1 ,-1.6, 1.5
"Van Buren County",26159,No,56.5 ,49.8, 64,54,stable,-0.4 ,-1.2, 0.5
"Monroe County",26115,No,55.8 ,51.1, 60.9,106,falling,-1.0 ,-1.7, -0.3
"Hillsdale County",26059,No,55.7 ,47.6, 64.9,35,stable,-0.2 ,-1.1, 0.7
"Mackinac County",26097,No,55.7 ,42.1, 73.8,12,stable,-0.8 ,-2.4, 0.8
"Chippewa County",26033,No,55.4 ,46.2, 66,26,stable,0.2 ,-0.8, 1.2
"Iosco County",26069,No,55.3 ,46.3, 66.3,28,falling,-1.6 ,-2.6, -0.6
"Montcalm County",26117,No,54.8 ,47.7, 62.6,44,stable,-0.9 ,-1.7, 0.0
"Calhoun County",26025,No,54.7 ,49.8, 60,94,stable,-0.4 ,-1.0, 0.3
"St. Clair County",26147,No,54.2 ,49.7, 58.9,115,falling,-0.7 ,-1.2, -0.2
"Otsego County",26137,No,54.1 ,43.2, 67.1,18,stable,0.4 ,-0.8, 1.6
"Alcona County",26001,No,53.4 ,40.6, 71.9,13,stable,-1.0 ,-2.4, 0.4
"Montmorency County",26119,No,53.1 ,39.8, 72.2,11,stable,-1.1 ,-2.7, 0.5
