------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=26&areatype=county&cancer=086&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '26', 'areatype': 'county', 'cancer': '086', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_014.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=26&areatype=county&cancer=086&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Michigan by County

"Non-Hodgkin Lymphoma, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of ***?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Michigan",26000,***,6.4 ,6.2, 6.7,769,falling,-2.3 ,-2.7, -1.9
"United States",00000,***,5.6 ,5.6, 5.7,20262,falling,-2.2 ,-2.4, -2.0
"Manistee County",26101,***,9.8 ,5.9, 15.9,4,*,*,*,*
"Delta County",26041,***,9.3 ,6.1, 14,6,stable,0.2 ,-2.0, 2.4
"Otsego County",26137,***,9.2 ,5.2, 15.5,3,*,*,*,*
"Muskegon County",26121,***,9.1 ,7.3, 11.2,18,stable,-1.0 ,-2.6, 0.5
"Tuscola County",26157,***,9 ,6.2, 12.9,7,stable,-1.5 ,-3.3, 0.4
"Charlevoix County",26029,***,9 ,5, 15.3,3,*,*,*,*
"Shiawassee County",26155,***,8.9 ,6.3, 12.4,8,*,*,*,*
"Wexford County",26165,***,8.8 ,5.3, 13.9,4,stable,-2.1 ,-4.2, 0.0
"Roscommon County",26143,***,8.7 ,5.3, 14.8,4,*,*,*,*
"Ionia County",26067,***,8.1 ,5.3, 11.9,5,stable,-0.8 ,-3.0, 1.5
"Barry County",26015,***,8.1 ,5.4, 11.6,6,stable,-0.4 ,-2.3, 1.5
"Grand Traverse County",26055,***,8 ,5.9, 10.7,10,stable,-1.2 ,-3.0, 0.7
"Newaygo County",26123,***,8 ,5.2, 11.9,5,falling,-2.3 ,-4.1, -0.4
"Sanilac County",26151,***,7.9 ,5.1, 12,5,stable,-0.9 ,-3.3, 1.5
"Gladwin County",26051,***,7.8 ,4.6, 13.1,4,*,*,*,*
"Calhoun County",26025,***,7.5 ,5.8, 9.7,13,falling,-2.4 ,-3.5, -1.3
"Huron County",26063,***,7.5 ,4.7, 12,4,*,*,*,*
"Houghton County",26061,***,7.2 ,4.1, 12.1,3,*,*,*,*
"Bay County",26017,***,7.1 ,5.2, 9.4,10,stable,-0.6 ,-2.5, 1.3
"Clare County",26035,***,7 ,3.9, 11.9,3,*,*,*,*
"Lenawee County",26091,***,7 ,5, 9.5,9,stable,-1.7 ,-3.7, 0.3
"Ottawa County",26139,***,6.8 ,5.6, 8.4,20,falling,-1.9 ,-3.2, -0.5
"Macomb County",26099,***,6.8 ,6.1, 7.6,72,falling,-1.7 ,-2.3, -1.0
"Oakland County",26125,***,6.8 ,6.2, 7.5,100,falling,-1.9 ,-2.4, -1.3
"Jackson County",26075,***,6.8 ,5.2, 8.7,13,stable,-0.8 ,-2.0, 0.5
"Mecosta County",26107,***,6.7 ,4, 10.9,4,stable,-2.1 ,-4.5, 0.3
"Emmet County",26047,***,6.7 ,3.7, 11.3,3,*,*,*,*
"Genesee County",26049,***,6.7 ,5.7, 7.8,35,stable,-0.7 ,-1.7, 0.2
"Ingham County",26065,***,6.5 ,5.2, 8,18,falling,-1.6 ,-2.6, -0.6
"Monroe County",26115,***,6.4 ,4.8, 8.3,11,falling,-1.9 ,-3.1, -0.7
"Lapeer County",26087,***,6.4 ,4.4, 9.1,7,stable,-33.9 ,-59.0, 6.5
"Marquette County",26103,***,6.4 ,4.2, 9.4,6,stable,-1.0 ,-3.3, 1.3
"Allegan County",26005,***,6.3 ,4.5, 8.7,8,falling,-2.1 ,-3.8, -0.3
"Eaton County",26045,***,6.3 ,4.5, 8.6,8,falling,-4.0 ,-6.8, -1.1
"Midland County",26111,***,6.2 ,4.2, 8.9,7,falling,-4.2 ,-6.2, -2.2
"Kent County",26081,***,6.2 ,5.4, 7.2,39,falling,-3.4 ,-4.5, -2.4
"Branch County",26023,***,6.2 ,3.6, 10,3,stable,-0.8 ,-3.7, 2.2
"Clinton County",26037,***,6.1 ,4, 9,5,stable,-2.3 ,-4.8, 0.2
"Kalamazoo County",26077,***,6.1 ,4.8, 7.6,16,falling,-2.1 ,-3.2, -0.9
"Saginaw County",26145,***,6 ,4.7, 7.6,16,falling,-1.5 ,-2.9, -0.1
"Washtenaw County",26161,***,6 ,4.9, 7.3,20,stable,-1.5 ,-3.0, 0.1
"Gratiot County",26057,***,5.9 ,3.4, 9.9,3,falling,-3.6 ,-6.3, -0.7
"Wayne County",26163,***,5.8 ,5.4, 6.4,116,falling,-1.3 ,-1.8, -0.8
"Isabella County",26073,***,5.8 ,3.4, 9.2,4,*,*,*,*
"Cass County",26027,***,5.7 ,3.5, 9,4,falling,-3.0 ,-5.2, -0.7
"Hillsdale County",26059,***,5.7 ,3.3, 9.3,3,falling,-3.4 ,-6.2, -0.5
"St. Clair County",26147,***,5.7 ,4.3, 7.4,12,falling,-2.6 ,-4.2, -0.8
"Livingston County",26093,***,5.7 ,4.2, 7.4,11,falling,-2.2 ,-3.8, -0.5
"Van Buren County",26159,***,5.6 ,3.6, 8.3,5,stable,-0.9 ,-3.1, 1.3
"Montcalm County",26117,***,5.4 ,3.3, 8.4,4,falling,-4.7 ,-7.2, -2.1
"St. Joseph County",26149,***,5.3 ,3.2, 8.3,4,stable,-2.2 ,-4.5, 0.2
"Berrien County",26021,***,5.2 ,3.9, 6.9,11,falling,-1.7 ,-3.4, -0.1
"Alcona County",26001,***,* ,*, *,3 or fewer,*,*,*,*
"Alger County",26003,***,* ,*, *,3 or fewer,*,*,*,*
"Alpena County",26007,***,* ,*, *,3 or fewer,*,*,*,*
"Antrim County",26009,***,* ,*, *,3 or fewer,*,*,*,*
"Arenac County",26011,***,* ,*, *,3 or fewer,*,*,*,*
"Baraga County",26013,***,* ,*, *,3 or fewer,*,*,*,*
"Benzie County",26019,***,* ,*, *,3 or fewer,*,*,*,*
"Cheboygan County",26031,***,* ,*, *,3 or fewer,*,*,*,*
"Chippewa County",26033,***,* ,*, *,3 or fewer,*,*,*,*
"Crawford County",26039,***,* ,*, *,3 or fewer,*,*,*,*
"Dickinson County",26043,***,* ,*, *,3 or fewer,*,*,*,*
"Gogebic County",26053,***,* ,*, *,3 or fewer,*,*,*,*
"Iosco County",26069,***,* ,*, *,3 or fewer,*,*,*,*
"Iron County",26071,***,* ,*, *,3 or fewer,*,*,*,*
"Kalkaska County",26079,***,* ,*, *,3 or fewer,*,*,*,*
"Keweenaw County",26083,***,* ,*, *,3 or fewer,*,*,*,*
"Lake County",26085,***,* ,*, *,3 or fewer,*,*,*,*
"Leelanau County",26089,***,* ,*, *,3 or fewer,*,*,*,*
"Luce County",26095,***,* ,*, *,3 or fewer,*,*,*,*
"Mackinac County",26097,***,* ,*, *,3 or fewer,*,*,*,*
"Mason County",26105,***,* ,*, *,3 or fewer,*,*,*,*
"Menominee County",26109,***,* ,*, *,3 or fewer,*,*,*,*
"Missaukee County",26113,***,* ,*, *,3 or fewer,*,*,*,*
"Montmorency County",26119,***,* ,*, *,3 or fewer,*,*,*,*
"Oceana County",26127,***,* ,*, *,3 or fewer,*,*,*,*
"Ogemaw County",26129,***,* ,*, *,3 or fewer,*,*,*,*
"Ontonagon County",26131,***,* ,*, *,3 or fewer,*,*,*,*
"Osceola County",26133,***,* ,*, *,3 or fewer,*,*,*,*
"Oscoda County",26135,***,* ,*, *,3 or fewer,*,*,*,*
"Presque Isle County",26141,***,* ,*, *,3 or fewer,*,*,*,*
"Schoolcraft County",26153,***,* ,*, *,3 or fewer,*,*,*,*

Created by statecancerprofiles.cancer.gov on 03/29/2020 6:19 pm.

*** No Healthy People 2020 Objective for this cancer.
State Cancer Registries may provide more current or more local data.


Trend
   Rising when 95% confidence interval of average annual percent change is above 0.
   Stable when 95% confidence interval of average annual percent change includes 0.
   Falling when 95% confidence interval of average annual percent change is below 0.

