------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=26&areatype=county&cancer=001&race=00&sex=0&age=157&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '26', 'areatype': 'county', 'cancer': '001', 'race': '00', 'sex': '0', 'age': '157', 'type': 'death', 'file_name': 'deathrates_037.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=26&areatype=county&cancer=001&race=00&sex=0&age=157&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Michigan by County

"All Cancer Sites, 2012-2016"

"All Races (includes Hispanic), Both Sexes, Ages 65+"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 161.4?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Michigan",26000,No,968.5 ,961.4, 975.7,14458,falling,-1.2 ,-1.3, -1.1
"United States",00000,No,919.1 ,917.8, 920.4,413451,falling,-1.5 ,-1.5, -1.4
"Wexford County",26165,No,1159 ,1033.9, 1294.9,64,stable,0.0 ,-0.6, 0.6
"Schoolcraft County",26153,No,1157.5 ,951.3, 1395,22,stable,-0.1 ,-1.1, 0.8
"Newaygo County",26123,No,1138.6 ,1035.8, 1248.8,91,stable,1.6 ,-0.6, 3.8
"Clare County",26035,No,1136.7 ,1020.8, 1262.2,72,stable,-0.4 ,-0.9, 0.1
"Roscommon County",26143,No,1129.8 ,1018.8, 1249.6,77,stable,-0.2 ,-0.8, 0.4
"Oscoda County",26135,No,1113.7 ,916.9, 1340.3,23,stable,-0.9 ,-2.3, 0.4
"Lapeer County",26087,No,1082.9 ,1002.6, 1168,139,stable,-0.5 ,-1.1, 0.1
"Mecosta County",26107,No,1076.4 ,968.2, 1193.3,74,stable,-0.3 ,-0.8, 0.2
"Baraga County",26013,No,1075.8 ,856.9, 1333.1,17,stable,-0.5 ,-1.5, 0.5
"Jackson County",26075,No,1069.8 ,1012.1, 1129.9,264,falling,-0.6 ,-1.0, -0.3
"Dickinson County",26043,No,1068.9 ,946.3, 1202.8,57,stable,-0.6 ,-1.2, 0.1
"Manistee County",26101,No,1061.9 ,942, 1192.6,58,falling,-1.1 ,-1.6, -0.6
"Ogemaw County",26129,No,1053.9 ,928, 1192.1,51,falling,-1.4 ,-2.4, -0.4
"Monroe County",26115,No,1053.1 ,993.7, 1115.1,241,falling,-0.8 ,-1.2, -0.4
"Iosco County",26069,No,1049.3 ,943.6, 1163.7,72,falling,-1.1 ,-1.8, -0.5
"Van Buren County",26159,No,1047.4 ,963.9, 1136.3,119,stable,-0.4 ,-1.0, 0.1
"Alger County",26003,No,1046 ,857.8, 1263,22,stable,-1.0 ,-2.2, 0.2
"Ionia County",26067,No,1041.5 ,941.7, 1149,82,falling,-0.8 ,-1.4, -0.2
"St. Clair County",26147,No,1033.6 ,978.2, 1091.2,267,falling,-0.9 ,-1.2, -0.7
"Wayne County",26163,No,1029.5 ,1011.3, 1047.9,2527,falling,-1.7 ,-2.3, -1.0
"Lake County",26085,No,1029.4 ,866.6, 1214,29,falling,-1.9 ,-2.8, -1.0
"Muskegon County",26121,No,1028.5 ,972.9, 1086.5,261,falling,-0.6 ,-0.9, -0.3
"Lenawee County",26091,No,1028.3 ,958.3, 1102.1,164,falling,-0.4 ,-0.8, -0.1
"Tuscola County",26157,No,1021.6 ,932, 1117.5,97,stable,-0.4 ,-1.0, 0.3
"Gladwin County",26051,No,1017.3 ,905.9, 1138.5,62,falling,-0.8 ,-1.6, -0.1
"Alpena County",26007,No,1017.1 ,907.2, 1136.7,63,falling,-1.0 ,-1.7, -0.3
"St. Joseph County",26149,No,1016.2 ,927.2, 1111.3,98,falling,-0.7 ,-1.3, -0.1
"Osceola County",26133,No,1015.1 ,882.5, 1161.8,43,falling,-0.9 ,-1.6, -0.2
"Shiawassee County",26155,No,1014.5 ,930.8, 1103.7,110,falling,-0.8 ,-1.4, -0.3
"Macomb County",26099,No,1013.9 ,989.5, 1038.8,1341,falling,-0.7 ,-0.9, -0.5
"Isabella County",26073,No,1011 ,910.2, 1119.8,75,stable,-0.6 ,-1.4, 0.1
"Presque Isle County",26141,No,1008.6 ,867.7, 1165.7,37,stable,-0.5 ,-1.2, 0.2
"Oceana County",26127,No,1008.4 ,884.3, 1145,48,stable,13.2 ,-3.9, 33.3
"Calhoun County",26025,No,1006.7 ,946.9, 1069.2,216,falling,-0.9 ,-1.3, -0.4
"Cheboygan County",26031,No,1006.7 ,896, 1127.2,61,stable,-0.7 ,-1.4, 0.0
"Mackinac County",26097,No,1006.6 ,841, 1195.2,26,falling,-1.8 ,-2.9, -0.6
"Montmorency County",26119,No,1001.1 ,836.8, 1187.9,26,stable,-0.7 ,-1.8, 0.3
"Allegan County",26005,No,999.4 ,929.7, 1072.9,157,falling,-0.9 ,-1.3, -0.5
"Genesee County",26049,No,998.5 ,963.6, 1034.3,629,falling,-2.1 ,-3.3, -1.0
"Ontonagon County",26131,No,991.4 ,799.2, 1215.8,19,stable,-1.0 ,-2.0, 0.1
"Gogebic County",26053,No,990.3 ,848.8, 1148.6,36,stable,-0.8 ,-1.7, 0.0
"Luce County",26095,No,987.9 ,758.7, 1264.6,13,stable,-1.1 ,-2.8, 0.5
"Branch County",26023,No,987.1 ,884.3, 1098.5,68,stable,-0.1 ,-0.8, 0.6
"Berrien County",26021,No,985.2 ,933, 1039.4,273,falling,-0.9 ,-1.2, -0.6
"Sanilac County",26151,No,984.5 ,889.1, 1087.3,78,stable,6.3 ,-5.2, 19.1
"Chippewa County",26033,No,983.1 ,872.8, 1103.4,58,falling,-0.9 ,-1.5, -0.3
"Delta County",26041,No,982.1 ,885.4, 1086.5,77,stable,-0.6 ,-1.2, 0.0
"Marquette County",26103,No,977.2 ,894.6, 1065.4,106,falling,-0.6 ,-1.1, -0.1
"Hillsdale County",26059,No,975.2 ,878.3, 1079.8,75,falling,-0.9 ,-1.5, -0.3
"Bay County",26017,No,974.3 ,911.8, 1040.1,185,falling,-0.8 ,-1.3, -0.4
"Cass County",26027,No,973.9 ,882.9, 1071.6,87,falling,-0.9 ,-1.5, -0.3
"Huron County",26063,No,972.9 ,875, 1078.6,73,falling,-0.5 ,-1.0, -0.1
"Crawford County",26039,No,970.2 ,819.4, 1140.5,30,falling,-0.9 ,-1.6, -0.1
"Alcona County",26001,No,960.7 ,819.4, 1119.3,33,falling,-1.3 ,-2.0, -0.7
"Kalkaska County",26079,No,955.1 ,801.9, 1128.9,29,stable,-0.9 ,-2.0, 0.1
"Saginaw County",26145,No,951.6 ,904.8, 1000.2,317,stable,-1.1 ,-2.2, 0.0
"Menominee County",26109,No,948 ,829.5, 1078.6,47,stable,-0.3 ,-1.1, 0.6
"Mason County",26105,No,940 ,831.5, 1058.8,55,falling,-0.9 ,-1.8, -0.1
"Montcalm County",26117,No,940 ,855.5, 1030.6,92,falling,-0.9 ,-1.5, -0.4
"Arenac County",26011,No,939 ,796, 1100.2,31,falling,-1.3 ,-2.0, -0.6
"Houghton County",26061,No,932.8 ,823.9, 1052,54,falling,-0.9 ,-1.6, -0.2
"Otsego County",26137,No,928.4 ,805.5, 1064.8,41,stable,-0.8 ,-1.6, 0.0
"Iron County",26071,No,925.4 ,780.2, 1089.7,30,falling,-1.7 ,-2.4, -0.9
"Emmet County",26047,No,925.3 ,820.5, 1039.8,58,falling,-1.1 ,-1.6, -0.6
"Antrim County",26009,No,920.5 ,809.8, 1042,51,falling,-1.6 ,-2.3, -0.9
"Eaton County",26045,No,914.1 ,849.9, 981.9,155,falling,-0.7 ,-1.2, -0.1
"Kent County",26081,No,909.2 ,878.7, 940.5,694,falling,-1.0 ,-1.2, -0.8
"Barry County",26015,No,906.5 ,822.3, 996.8,87,stable,-0.6 ,-1.3, 0.2
"Charlevoix County",26029,No,901.5 ,790.7, 1023.4,49,falling,-1.1 ,-1.8, -0.3
"Livingston County",26093,No,894.8 ,841.8, 950.4,222,falling,-1.7 ,-2.2, -1.3
"Oakland County",26125,No,891.3 ,871.6, 911.4,1609,falling,-1.6 ,-1.9, -1.3
"Grand Traverse County",26055,No,891.1 ,823.9, 962.4,134,falling,-1.2 ,-1.7, -0.7
"Kalamazoo County",26077,No,877 ,832.6, 923.2,301,falling,-2.9 ,-4.8, -1.1
