------------
DL METADATA
 > URL: https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=26&areatype=county&cancer=020&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1
 > Details: {'stateFIPS': '26', 'areatype': 'county', 'cancer': '020', 'race': '00', 'sex': '0', 'age': '001', 'type': 'death', 'file_name': 'deathrates_007.csv', 'source_url': 'https://www.statecancerprofiles.cancer.gov/deathrates/index.php?stateFIPS=26&areatype=county&cancer=020&race=00&sex=0&age=001&type=death&sortVariableName=rate&sortOrder=desc&output=1'}
------------
Death Rate Report for Michigan by County

"Colon & Rectum, 2012-2016"

"All Races (includes Hispanic), Both Sexes, All Ages"

Sorted by Rate

County, FIPS,Met Healthy People Objective of 14.5?,"Age-Adjusted Death Rate(†) - deaths per 100,000","Lower 95% Confidence Interval","Upper 95% Confidence Interval",Average Annual Count,Recent Trend,"Recent 5-Year Trend (‡) in Death Rates","Lower 95% Confidence Interval","Upper 95% Confidence Interval"
"Michigan",26000,Yes,14.2 ,13.9, 14.5,1720,falling,-2.4 ,-2.5, -2.3
"United States",00000,Yes,14.2 ,14.1, 14.2,51932,falling,-1.8 ,-2.3, -1.3
"Oscoda County",26135,No,25.2 ,13.7, 44.1,3,*,*,*,*
"Iosco County",26069,No,23.4 ,17.1, 31.8,11,stable,-1.1 ,-2.8, 0.6
"Alger County",26003,No,23.2 ,12.7, 40.4,3,stable,0.6 ,-1.7, 2.9
"Isabella County",26073,No,21.7 ,16.7, 27.7,13,stable,0.1 ,-1.5, 1.7
"Schoolcraft County",26153,No,20.6 ,11.8, 36.4,3,*,*,*,*
"Clare County",26035,No,20.3 ,14.8, 27.5,10,falling,-2.3 ,-4.0, -0.6
"Cass County",26027,No,19.9 ,15.3, 25.5,14,stable,-1.5 ,-3.2, 0.2
"Huron County",26063,No,19 ,13.9, 25.6,10,falling,-1.5 ,-2.9, -0.1
"St. Joseph County",26149,No,18.4 ,14.2, 23.4,14,falling,-2.1 ,-3.2, -0.9
"Branch County",26023,No,18.1 ,13.4, 24,10,stable,-0.9 ,-2.4, 0.7
"Crawford County",26039,No,17.8 ,10.8, 28.8,4,falling,-2.3 ,-4.3, -0.3
"Calhoun County",26025,No,17.6 ,14.9, 20.8,30,falling,-2.4 ,-3.5, -1.3
"Van Buren County",26159,No,17.4 ,13.7, 21.8,16,falling,-1.8 ,-2.9, -0.6
"Roscommon County",26143,No,17.4 ,11.9, 25.3,8,stable,-1.4 ,-3.5, 0.9
"Bay County",26017,No,17.2 ,14.3, 20.5,26,stable,-1.0 ,-2.0, 0.1
"Shiawassee County",26155,No,17.2 ,13.4, 21.7,15,falling,-2.9 ,-4.0, -1.7
"Menominee County",26109,No,17.1 ,11.3, 25.2,6,stable,-1.5 ,-4.0, 1.1
"Gratiot County",26057,No,17 ,12.3, 23.1,9,stable,0.1 ,-1.7, 1.9
"Charlevoix County",26029,No,16.3 ,11.2, 23.5,7,stable,-1.9 ,-3.9, 0.0
"Wayne County",26163,No,16.2 ,15.4, 17,332,falling,-2.2 ,-2.4, -2.0
"Lenawee County",26091,No,16.2 ,13.1, 19.7,21,falling,-1.8 ,-2.9, -0.6
"Tuscola County",26157,No,16.1 ,12.2, 21,12,falling,-2.3 ,-3.9, -0.6
"Lapeer County",26087,No,16 ,12.7, 19.9,18,falling,-2.2 ,-3.7, -0.6
"Jackson County",26075,No,15.8 ,13.4, 18.6,31,falling,-2.7 ,-3.4, -2.0
"Houghton County",26061,No,15.6 ,10.8, 22,7,falling,-2.1 ,-4.0, -0.2
